 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	1.0402718e-07	5.1370247e-08	1.6220552e-05	2.573436e-05	0.0018757236	3.3531633e-06	1.463733e-05	0.8889534	0.10227786	0.0068329
a20	6.5039325e-07	1.044727e-07	6.717039e-06	1.4278854e-05	0.0002993907	8.2560655e-06	1.40744905e-05	0.0068035265	0.9770165	0.015836433
a31	0.0013359668	0.00013030822	0.0035738335	0.004080461	0.008002664	0.00058121036	0.0012234212	0.022153169	0.5769762	0.38194275
a28	2.7425642e-10	2.750253e-11	1.4759322e-09	5.174701e-09	1.521694e-06	2.0972076e-08	1.48102295e-08	9.6984215e-05	0.9898275	0.01007395
a37	0.00065735675	5.554573e-05	0.001665144	0.0018688234	0.003804344	0.00022725118	0.0004731777	0.007816592	0.3500818	0.63335
a24	7.751753e-05	5.4006528e-06	0.00019097546	0.0002526177	0.0012184972	5.1398976e-05	9.086612e-05	0.005261195	0.5244584	0.46839315
a31	2.8745249e-06	8.435325e-08	8.447442e-06	1.0373065e-05	0.00013031994	5.8814845e-07	1.2868624e-06	0.00043186356	0.4757739	0.5236403
a20	1.0737168e-08	6.515773e-10	6.910262e-08	1.9808024e-07	3.2273896e-05	2.2622359e-07	2.1948455e-07	0.0005244767	0.98632854	0.013113969
a1	0.00040436533	2.424529e-05	0.0008269686	0.0007369661	0.0011079066	4.0250143e-05	9.4715346e-05	0.0012902513	0.08374523	0.9117291
a31	1.6629747e-05	7.043684e-07	4.5009037e-05	5.8532132e-05	0.00047519873	7.166519e-06	1.437433e-05	0.0017469919	0.49198693	0.5056485
a28	1.03954605e-08	4.6433132e-10	5.1670884e-08	1.5399664e-07	3.3983408e-05	1.6392089e-07	1.5531593e-07	0.00047676326	0.98126674	0.018221918
a24	0.0001813019	9.826994e-06	0.0004094581	0.0003800285	0.0007135753	1.7661921e-05	4.2904823e-05	0.0007533411	0.06746196	0.93003
a28	3.24429e-06	7.5697486e-08	8.794697e-06	1.1145597e-05	0.00018502217	5.4604783e-07	1.273578e-06	0.0005787656	0.5340798	0.4651313
a24	0.0026783536	0.00011575746	0.006123158	0.004648253	0.006175092	0.00017727798	0.0004964367	0.007114109	0.16317716	0.80929434
a46	1.732923e-05	3.346e-07	4.824908e-05	5.0509654e-05	0.00048430392	1.7503104e-06	4.780856e-06	0.0012836988	0.5311992	0.46690977
a14	0.0075551574	0.000296278	0.016152369	0.010521126	0.010699762	0.0003077509	0.00092159054	0.010305671	0.15075786	0.7924824
a31	0.0006072207	1.6222366e-05	0.0016475742	0.001487129	0.0069124065	5.1208575e-05	0.00016460438	0.010853371	0.42007977	0.5581806
a11	1.9314746e-07	5.093394e-09	9.545189e-07	2.7173332e-06	0.00062453625	8.769539e-07	1.2018531e-06	0.0032396654	0.9512086	0.04492131
a31	7.698372e-05	2.0322373e-06	0.00018366337	0.00015778719	0.00049123034	4.0242485e-06	1.0774091e-05	0.0004337921	0.070456594	0.92818314
a47	1.0502117e-07	2.2559312e-09	4.4726397e-07	1.6001397e-06	0.0008578575	5.6303463e-07	7.1200924e-07	0.0033586433	0.9537639	0.042016204
a31	1.7546389e-06	8.1085716e-08	7.338987e-06	7.094397e-06	2.4271363e-05	8.809115e-07	1.0359669e-06	2.9597533e-05	0.04163593	0.95829195
a24	2.787897e-07	6.679219e-09	1.2243981e-06	4.064753e-06	0.0019153495	6.998327e-07	1.1448739e-06	0.004583304	0.9367308	0.056763113
a1	6.001881e-07	1.5265467e-08	1.714597e-06	2.404602e-06	8.4769585e-05	1.0092923e-07	2.075849e-07	0.00014322116	0.41335177	0.5864152
a20	8.887648e-06	2.0820455e-07	2.4353769e-05	2.247697e-05	0.00014122929	5.74704e-07	1.267272e-06	0.00010933511	0.06059495	0.9390967
a31	1.6694272e-05	3.4301723e-07	5.5673743e-05	4.8143716e-05	0.0002576047	1.6508474e-06	3.164017e-06	0.00021555272	0.06802424	0.931377
a20	1.1020339e-06	1.8081293e-08	3.4236334e-06	1.1721825e-05	0.006751179	1.4387632e-06	2.504478e-06	0.009393854	0.8479966	0.13583818
a37	4.289673e-07	1.40026994e-08	1.1514451e-06	1.230827e-06	1.3614682e-05	8.107082e-08	1.11588534e-07	8.765637e-06	0.013399971	0.9865746
a24	2.1872538e-06	4.835122e-08	8.3957475e-06	9.671199e-06	0.00023010776	3.269856e-07	5.571067e-07	0.0001709463	0.10207004	0.89750785
a29	9.334616e-06	1.703359e-07	2.9373783e-05	3.5492758e-05	0.0005971062	1.139583e-06	2.988204e-06	0.0014446864	0.57652485	0.42135486
a20	1.28649135e-05	2.3008604e-07	3.8545393e-05	3.585566e-05	0.00029846057	9.1376484e-07	1.9307045e-06	0.00026004613	0.12295455	0.8763966
a10	5.516135e-06	1.2213944e-07	2.3203362e-05	2.36989e-05	0.00026529704	1.2108503e-06	1.8907147e-06	0.0002449774	0.12788233	0.87155175
a31	8.5660095e-06	1.9246428e-07	3.6808393e-05	3.9223083e-05	0.0007269788	1.3071742e-06	2.3682535e-06	0.0006180478	0.22909006	0.76947635
a17	7.269291e-06	9.98429e-08	1.4084082e-05	3.786288e-05	0.016250113	1.7970189e-06	3.9030274e-06	0.011172076	0.63979506	0.33271775
a20	2.582048e-07	9.7576685e-09	9.58589e-07	1.3149564e-06	3.303227e-05	1.2300565e-07	1.4401212e-07	2.128747e-05	0.027840875	0.9721019
a28	6.4082224e-07	1.7857033e-08	2.930407e-06	4.179539e-06	0.00020226606	3.2822396e-07	4.0903603e-07	0.00016248629	0.13324797	0.8663788
a0	1.2706491e-06	3.527427e-08	5.654424e-06	7.2468515e-06	0.00026843723	4.159396e-07	5.833478e-07	0.00022242073	0.17871058	0.8207834
a18	1.1012547e-06	3.158138e-08	5.16082e-06	6.561625e-06	0.00021034168	4.6935315e-07	6.2310374e-07	0.00018959252	0.16567689	0.8339093
a33	1.586953e-06	4.370474e-08	7.669076e-06	9.724483e-06	0.0002940763	7.448454e-07	9.923069e-07	0.00027333564	0.19112176	0.8082901
a20	1.1424188e-06	4.392032e-08	6.890665e-06	1.016905e-05	0.00023278198	1.3857162e-06	1.5589122e-06	0.00020404485	0.1172347	0.8823073
a31	1.323563e-06	3.993297e-08	6.5328045e-06	9.013696e-06	0.00039513994	8.7027746e-07	1.0954853e-06	0.00035591485	0.21693765	0.7822924
a8	9.034359e-06	1.3618025e-07	1.8322226e-05	4.0071627e-05	0.013373542	1.0611096e-06	2.443427e-06	0.0065105166	0.5375233	0.4425216
a23	2.2448441e-07	1.0435567e-08	1.0468323e-06	1.6280388e-06	5.0870978e-05	1.964641e-07	2.1204903e-07	3.4013778e-05	0.040538646	0.9593731
</S>	5.3804985e-07	1.9132914e-08	2.9984808e-06	4.76801e-06	0.00021140614	6.3531525e-07	6.990741e-07	0.00017882718	0.135155	0.8644451
