 	la	pasta	vuole	sale	</S>
a8	5.046088e-05	0.0007494982	0.56582004	0.25308666	0.18029326
a31	0.1419215	0.12108991	0.3682001	0.2550116	0.113776945
a28	6.712484e-08	1.7533637e-06	0.046938688	0.8987195	0.054340027
a20	0.0014585418	0.002404394	0.046847757	0.73880774	0.21048154
a31	0.0011537098	0.0013771434	0.021999786	0.66863847	0.30683088
a11	1.1550229e-08	1.9143995e-07	0.0042767213	0.96453357	0.031189527
a18	5.7752066e-05	5.087443e-05	0.0010307478	0.41718102	0.5816796
a15	6.6383924e-05	3.6366477e-05	0.00031904073	0.14874683	0.85083133
a31	0.00029313134	0.00011707436	0.00073785224	0.13773252	0.86111945
a20	1.838012e-05	4.8698086e-05	0.00879657	0.8360436	0.15509276
a6	3.1636435e-05	9.841891e-06	9.2946095e-05	0.06982555	0.93004006
a20	2.0203017e-05	9.058686e-06	0.00014609568	0.06859875	0.93122596
a21	7.646476e-05	4.0873565e-05	0.000664486	0.085327074	0.9138911
a20	0.00010177499	5.5988603e-05	0.00094268285	0.08950345	0.9093961
a0	9.407133e-05	5.506292e-05	0.0010731256	0.09201822	0.9067595
a31	0.00011552583	6.7867e-05	0.0014007945	0.10277298	0.8956429
a39	0.005005539	0.0027724383	0.023508834	0.28432852	0.68438464
a31	6.564707e-06	3.5953756e-06	0.00020411205	0.08598291	0.91380286
a35	0.0001522438	9.6474316e-05	0.0037930936	0.21941487	0.7765434
</S>	3.671571e-07	2.6169536e-07	3.9059563e-05	0.07002137	0.9299389
