 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	7.949227e-07	2.318762e-05	2.3334873e-05	2.7216058e-05	0.0005918767	0.00014670436	0.0026852437	0.067270026	0.9072168	0.022014828
a31	0.02247447	0.07842988	0.047831025	0.023792306	0.043245353	0.036706805	0.055120707	0.055835593	0.59762305	0.038940772
a13	1.3766637e-09	4.26545e-08	7.79697e-08	1.4037879e-07	2.6386133e-06	3.4688267e-07	1.1108468e-05	0.0055539063	0.9937158	0.0007159142
a37	0.0014781505	0.0065892376	0.0052287076	0.0032302053	0.005523279	0.0042168605	0.0062964833	0.011506591	0.8841394	0.07179107
a31	0.00012843298	0.00082742533	0.00077024003	0.00052737404	0.001220946	0.00086598436	0.0017312017	0.008015415	0.9518478	0.03406518
a39	2.4870699e-09	6.194947e-08	1.0932755e-07	1.6165394e-07	1.8471048e-06	3.5991886e-07	6.606913e-06	0.0027852163	0.9961981	0.0010075695
a20	0.00076467404	0.003196997	0.0024831807	0.0013851312	0.001956924	0.0019718928	0.0020529502	0.0033280118	0.7425427	0.24031755
a31	0.0002606306	0.0012298638	0.0010025046	0.00056296476	0.0008796233	0.0009273863	0.0010447897	0.0027722283	0.79748976	0.19383025
a0	1.1049526e-08	2.797333e-07	5.6302196e-07	8.4096047e-07	6.8457853e-06	1.7921475e-06	2.0814878e-05	0.0044627124	0.99424756	0.0012585743
a31	0.00046555704	0.0020885484	0.0016787176	0.00092624954	0.001248062	0.0013715948	0.0012209995	0.0017765218	0.54713994	0.44208378
a20	1.0730382e-08	4.009651e-07	1.0200962e-06	1.9094218e-06	1.8168806e-05	4.1451276e-06	5.747067e-05	0.010041864	0.98892725	0.00094770466
a24	0.0003061573	0.0012210107	0.0009508552	0.0005156472	0.0006181561	0.0007458047	0.0006071239	0.0008245616	0.37775913	0.6164516
a31	6.308981e-06	7.3985226e-05	7.818877e-05	5.506448e-05	0.00013218152	0.00012075942	0.00021728012	0.0021920137	0.8741617	0.12296247
a10	1.3108136e-07	6.1467194e-06	1.5800595e-05	2.9018232e-05	0.00025319483	5.8446174e-05	0.00064221706	0.039527595	0.9578991	0.0015683107
a27	0.00015529738	0.0007776785	0.0006460252	0.00036935785	0.00051198824	0.0005555391	0.00048572983	0.0007931954	0.37996224	0.615743
a37	4.524083e-05	0.0003283406	0.00029212004	0.00017262077	0.0003057715	0.00031468688	0.00032920533	0.0010975132	0.6863094	0.31080514
a31	0.00012860193	0.0007852875	0.00061567663	0.00032253133	0.00053673284	0.0005750867	0.00050239376	0.0012197316	0.5856114	0.4097026
a18	3.961585e-07	2.0274592e-05	5.3317854e-05	9.636751e-05	0.00075897295	0.00018958443	0.0016271514	0.05223078	0.9414532	0.003569974
a11	4.5247507e-05	0.00018749887	0.00014275197	8.013305e-05	0.00010625294	0.00012101657	0.00010098632	0.00023449006	0.20109926	0.7978824
a31	2.7192538e-05	0.00020482233	0.0001741052	0.000101052385	0.00018610801	0.00018835334	0.00018546714	0.0007705474	0.59914976	0.3990126
a28	8.009341e-07	5.0893093e-05	0.00014545012	0.0002800383	0.0022199985	0.0005368975	0.0043105213	0.07417412	0.91241735	0.005863952
a31	4.8590946e-06	2.4593772e-05	2.1997286e-05	1.6082144e-05	2.7834663e-05	2.271539e-05	2.7387816e-05	0.00011917414	0.15396093	0.8457744
a20	3.662945e-07	2.5947036e-05	8.392997e-05	0.00018282076	0.0016501461	0.0003736343	0.0032309538	0.04279234	0.9442713	0.0073885787
a3	1.7160782e-07	9.290578e-07	1.0427165e-06	1.1006214e-06	2.5405627e-06	1.3852639e-06	2.6964985e-06	2.4165643e-05	0.07635256	0.9236134
a28	2.717631e-07	3.0779747e-06	3.7276366e-06	3.7146658e-06	1.1358121e-05	6.0671755e-06	1.14423365e-05	0.00016471208	0.38756996	0.6122257
a20	7.780373e-07	9.243358e-06	1.0492522e-05	1.0405271e-05	3.014594e-05	1.606827e-05	3.1322284e-05	0.00032072933	0.42912805	0.5704428
a31	5.385142e-07	7.821796e-06	9.609438e-06	1.06036e-05	3.3279288e-05	1.6255946e-05	3.5667217e-05	0.00037635086	0.43262455	0.5668853
a46	3.0041451e-06	0.00014406833	0.00034688078	0.00056195736	0.0039362023	0.0010872317	0.005705851	0.034235217	0.9124814	0.04149813
a23	2.7360455e-08	2.623298e-07	3.996696e-07	6.200916e-07	2.0641041e-06	7.179749e-07	2.228141e-06	3.2154414e-05	0.085453056	0.91450846
</S>	2.1802832e-08	4.3189763e-07	7.612742e-07	1.3051002e-06	5.20364e-06	1.6994967e-06	5.6317317e-06	9.529423e-05	0.25864133	0.7412483
