 	quest	anno	che	viene	mangio	quanti	voglio	</S>
a23	0.00013634424	0.000215035	0.00029891919	0.00018883671	0.0046960865	0.0015117307	0.31810945	0.6748436
a31	0.40291083	0.33145818	0.12266469	0.008631974	0.006603037	0.00048386608	0.07719669	0.050050803
a37	1.5507109e-07	2.571234e-07	7.475518e-07	7.736264e-07	0.00010395885	0.00022486894	0.4192089	0.58046037
a20	0.03157227	0.030421687	0.019738639	0.0036368296	0.0070106033	0.0006380716	0.43207547	0.4749064
a31	0.02719404	0.027499583	0.016042877	0.003164966	0.008703256	0.0007549697	0.4664042	0.45023608
a7	2.0911646e-07	3.4386125e-07	9.292261e-07	1.0949585e-06	0.00014553346	0.00024744758	0.55642056	0.44318393
a10	0.004874244	0.0040676515	0.0017282243	0.00028515933	0.0008505742	0.00018265903	0.28705314	0.7009583
a41	0.0037217287	0.0037049162	0.0018408226	0.00035894933	0.0014294183	0.00020805541	0.35643736	0.63229877
a37	0.014536035	0.0120688155	0.0038027186	0.00046052036	0.0013693606	0.00014219394	0.26294827	0.70467216
a14	0.056201387	0.044169728	0.010676687	0.0007452622	0.0015958047	0.00014282911	0.20497668	0.68149155
a31	0.35735124	0.22521897	0.042882852	0.00285435	0.0034000673	0.00011097585	0.08764285	0.28053874
a20	0.002000128	0.003005219	0.0019284175	0.000168618	0.0007311814	6.584449e-05	0.2980003	0.6941002
a31	0.0030029526	0.0020336267	0.00045120515	2.2447146e-05	0.00010890456	5.739858e-05	0.097636394	0.8966871
a37	0.00017181905	0.00032826565	0.00028962642	2.919435e-05	0.0005425995	0.0002428156	0.53126854	0.46712714
a7	0.00013349486	8.344348e-05	2.2696864e-05	1.7022193e-06	1.4871942e-05	3.2766624e-05	0.05883182	0.9408792
a10	0.0010579207	0.00076939753	0.00018760606	8.21753e-06	6.019259e-05	3.746761e-05	0.08608538	0.9117938
a7	0.004063016	0.0028435937	0.00064650335	2.3381774e-05	0.00011929522	4.918282e-05	0.09562176	0.8966332
a39	0.0041107195	0.0028384586	0.00066501065	2.5697696e-05	0.0001429547	5.4814584e-05	0.09378888	0.8983735
a10	0.004074223	0.0028689257	0.0007485896	3.0253039e-05	0.00016669715	6.4591346e-05	0.088695765	0.90335095
a32	0.0048197983	0.0032431693	0.0008262221	3.1035263e-05	0.00016476911	6.4141605e-05	0.09446371	0.89638716
a19	0.004483787	0.0030112714	0.0007257648	3.1613818e-05	0.00017714451	5.8452504e-05	0.099346876	0.8921652
a31	0.47537252	0.2430437	0.041365348	0.0032704293	0.0046336646	0.00017145599	0.06622181	0.16592115
</S>	0.0010102417	0.0007335884	0.00021114413	1.578828e-05	0.00014183566	7.9830585e-05	0.115936495	0.88187116
