 	devo	comprare	il	pane	ogni	giorno	</S>
a8	8.587299e-06	1.302107e-05	0.00021358953	0.003049172	0.31192598	0.6402855	0.044504166
a31	0.060556337	0.04176946	0.07153786	0.02500789	0.029533572	0.6969832	0.074611634
a10	2.0359902e-08	3.1464758e-08	6.746705e-07	6.919219e-05	0.1700106	0.82715994	0.002759608
a20	0.0018051341	0.0015102891	0.0037965914	0.0031068842	0.009766917	0.8958927	0.08412153
a10	0.0010315349	0.00076379284	0.0022506109	0.0019144171	0.011367919	0.89378697	0.08888476
a31	0.00060121616	0.00045575332	0.0014839168	0.0014638088	0.010596811	0.8975172	0.08788129
a14	2.3595373e-08	2.3111783e-08	2.8305985e-07	1.0815724e-05	0.024141764	0.9713992	0.0044479193
a31	0.00013893963	8.4850326e-05	0.00022453046	0.00017589446	0.0020044176	0.77798617	0.21938515
a37	2.7443354e-08	2.6815147e-08	4.2841597e-07	2.5916315e-05	0.043810736	0.9521746	0.0039882106
a31	0.00012912882	7.4701245e-05	0.00016219752	8.733502e-05	0.0007132905	0.5249748	0.4738586
a46	2.4773703e-08	2.3555113e-08	4.4623107e-07	3.540994e-05	0.049499787	0.9463729	0.0040913713
</S>	4.6442456e-05	2.5010377e-05	4.8931994e-05	2.4533956e-05	0.00027632018	0.36833408	0.63124466
