 	le	canzone	si	scrivono	alla	notte	</S>
a20	1.5113394e-05	7.8899575e-05	0.0002999139	0.0023651968	0.12841621	0.8090053	0.059819356
a31	0.053844806	0.10295256	0.031235069	0.0060504405	0.0070514013	0.7700611	0.028804561
a0	6.294213e-08	3.5180406e-07	5.9257545e-06	0.00025557596	0.06649208	0.92793113	0.0053148707
a20	0.0036253578	0.0076404237	0.0036138766	0.0011228784	0.0025759358	0.9480307	0.033390846
a31	0.0010996674	0.003028718	0.0014773235	0.00062958716	0.002843484	0.9609535	0.029967658
a13	6.8420974e-08	3.7846183e-07	5.1022093e-06	0.00016618261	0.024723409	0.9718775	0.0032274784
a38	0.00065171765	0.0015262767	0.00088347675	0.0003997089	0.0011666861	0.9318694	0.063502714
a31	0.00027434542	0.0007736376	0.0003596243	0.00015262997	0.0009073916	0.92215884	0.07537355
a20	2.7752122e-07	1.6105173e-06	2.0577281e-05	0.00039625508	0.017130738	0.9790452	0.003405428
a31	0.000260377	0.0006883317	0.0003832192	0.00016938645	0.0006635527	0.85711145	0.14072365
a20	2.4281587e-07	1.9037338e-06	5.1417115e-05	0.0010010407	0.027714698	0.9682247	0.0030059088
a33	8.4172054e-05	0.00023072989	0.00014512052	7.0475624e-05	0.0004388295	0.79320675	0.20582391
a31	7.941407e-06	2.3596442e-05	1.6199898e-05	1.14322565e-05	0.00030368613	0.85907024	0.14056687
a28	6.408519e-07	6.247854e-06	0.00026327124	0.003022709	0.035294633	0.9583489	0.0030635458
a31	9.522589e-06	2.8782479e-05	2.8574048e-05	3.1881304e-05	0.00051252777	0.81282914	0.18655956
a0	2.3338634e-06	3.174492e-05	0.0017161558	0.009228987	0.046619244	0.93894523	0.003456315
a31	4.1293882e-07	1.4117087e-06	3.5828418e-06	1.0890509e-05	0.0003934378	0.76445377	0.2351365
a3	4.1164762e-06	6.2091734e-05	0.0022784076	0.0061086733	0.031740557	0.9548435	0.004962614
a31	3.78584e-08	1.7377005e-07	1.085921e-06	7.1872155e-06	0.00043772615	0.7947095	0.20484425
a46	4.588703e-06	6.6783105e-05	0.0015535624	0.0029194192	0.01822041	0.9696908	0.0075444365
a31	6.0423204e-09	2.5233884e-08	3.2203098e-07	3.6267206e-06	0.00027465465	0.6813277	0.31839362
a39	2.9006358e-06	3.826454e-05	0.00057086936	0.0010397637	0.01070327	0.9769358	0.010709013
a35	2.1044413e-09	1.1134521e-08	2.4038542e-07	3.951557e-06	0.00032121892	0.6843185	0.31535614
a31	9.474593e-10	6.4206236e-09	2.1472151e-07	4.552998e-06	0.00043927622	0.7998435	0.19971251
</S>	2.6793766e-06	3.1934498e-05	0.0003856287	0.00069564924	0.007672197	0.9771249	0.014086898
