 	sta	e	dorme	nel	letto	</S>
a33	0.0063559855	0.016231708	0.0055027115	0.05858451	0.017803423	0.8955217
a31	0.6784788	0.25450826	0.011221682	0.0064387373	0.0007999081	0.048552606
a37	3.1965467e-06	4.4987253e-05	2.9080986e-05	0.0022206765	0.0035603768	0.99414164
a31	0.08214276	0.073535964	0.009670292	0.02218914	0.0035681638	0.80889374
a13	1.0769138e-06	1.6857417e-05	1.6815846e-05	0.002215536	0.0038536245	0.99389607
a20	0.005528488	0.008290052	0.0017191129	0.0077725733	0.0021276425	0.97456217
a24	0.021966944	0.013180058	0.0017477392	0.008210071	0.0026005846	0.9522946
a28	0.016807942	0.0057616606	0.000107563064	0.0011963802	0.00054940983	0.9755771
a31	0.7432616	0.12911803	0.0024481267	0.0026481897	0.00028760004	0.12223646
a35	0.002118671	0.006095468	9.286832e-05	0.003775629	0.0013470749	0.9865703
a18	0.11942497	0.02182744	0.00054755155	0.0024785032	0.0008233821	0.85489815
a31	0.16116503	0.03477945	0.00049893005	0.0028339971	0.0006513657	0.8000712
a13	0.0027971976	0.0063396282	9.4302115e-05	0.0045270203	0.0016197169	0.98462206
a39	0.010591884	0.0023904033	5.1120627e-05	0.0006699878	0.00047890068	0.98581773
a31	0.023816312	0.0066883243	6.9726906e-05	0.0012132811	0.00042789476	0.9677845
a21	0.0049256366	0.0068925563	0.000118703196	0.0044399607	0.0016174045	0.9820057
a31	0.0009616491	0.00047206765	1.48744175e-05	0.00031483755	0.00034786083	0.99788874
</S>	0.035615593	0.027745122	0.0005549997	0.007671203	0.0021432138	0.9262698
