 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a31	8.771339e-12	9.292563e-10	8.080494e-11	7.562546e-09	4.754696e-09	2.4890078e-06	0.0006236101	0.9993728	1.0093732e-06	3.3694632e-09
a24	1.8794964e-08	4.1238854e-07	1.2401448e-07	2.0587674e-06	3.9965263e-07	7.4179053e-07	3.398203e-05	0.9971904	0.0027629118	9.040928e-06
a31	2.9181868e-08	8.1247146e-07	2.3175474e-07	2.826578e-06	5.6496503e-08	2.6961303e-07	1.5230436e-05	0.9756673	0.024194019	0.000119287964
a13	7.0569817e-10	5.5732176e-08	4.8931028e-08	3.1885336e-06	1.5034082e-08	2.5728049e-08	4.091496e-06	0.8886461	0.11114037	0.00020612456
a18	1.1323827e-05	5.559788e-05	1.0203128e-05	1.9518851e-05	5.626481e-06	3.571445e-05	0.00024206696	0.65735185	0.3343711	0.00789702
a20	5.109517e-06	2.7430317e-05	4.1388394e-06	8.352342e-06	2.6119071e-06	2.0654055e-05	0.00020616301	0.77562743	0.21841075	0.0056873164
a31	8.323079e-06	4.0564937e-05	5.582072e-06	1.0284062e-05	3.6394908e-06	3.3047887e-05	0.00028570872	0.76126903	0.23145136	0.006892443
a37	1.2740385e-08	3.44005e-07	1.8380995e-07	4.1679923e-06	6.401544e-08	3.2879825e-07	1.3195016e-05	0.67885387	0.32015625	0.0009715451
a31	1.4890523e-05	8.312319e-05	1.1602281e-05	2.305137e-05	3.997065e-06	5.6817473e-05	0.00034562964	0.6386321	0.34814078	0.012687989
a11	9.41317e-09	4.132214e-07	2.5568684e-07	6.8229506e-06	4.129273e-08	2.0419064e-07	1.0225596e-05	0.76057655	0.23851907	0.00088644715
a31	4.476284e-05	0.00019745271	2.208695e-05	4.294303e-05	6.063153e-06	0.00016297681	0.0006798016	0.54901993	0.42877367	0.021050388
a11	7.297852e-09	5.6548043e-07	4.0957505e-07	1.2668542e-05	3.012749e-08	1.5476871e-07	9.976669e-06	0.85065436	0.14871617	0.00060566526
a31	6.6180386e-05	0.000287685	3.2507858e-05	6.776293e-05	4.9453424e-06	0.00015911362	0.00053971657	0.38887915	0.5632422	0.046720766
a11	7.741141e-09	1.0233257e-06	8.3257777e-07	2.5612195e-05	2.9171554e-08	1.6802638e-07	1.3445252e-05	0.9125072	0.087038934	0.00041283827
a31	6.376349e-05	0.0002909659	3.8561553e-05	0.00010656278	2.926484e-06	0.00010820797	0.00031009925	0.21110462	0.6942504	0.09372385
a13	1.19460575e-08	2.4580943e-06	2.033644e-06	5.3719396e-05	3.9342424e-08	2.860011e-07	2.6852025e-05	0.9488836	0.050750032	0.00028097306
a31	3.1593787e-05	0.00015939736	3.431351e-05	0.00015703723	1.2784508e-06	4.0932257e-05	9.770434e-05	0.05150673	0.76567566	0.18229541
a18	2.837143e-08	6.7901406e-06	4.7081858e-06	9.734357e-05	7.3914414e-08	7.5025895e-07	7.338032e-05	0.9622307	0.0373276	0.0002585597
a31	7.015175e-06	5.1333394e-05	2.3655228e-05	0.0001922677	4.6543605e-07	8.62966e-06	2.2541904e-05	0.012523807	0.72621274	0.2609576
a10	1.0776648e-07	2.1121015e-05	1.0112955e-05	0.00016345536	1.7659643e-07	2.662665e-06	0.00021995993	0.9584819	0.040740006	0.00036038505
a7	1.3357164e-06	1.9372283e-05	1.5830208e-05	0.0002800407	1.6343697e-07	2.396664e-06	8.79217e-06	0.007031714	0.7587328	0.23390752
a31	6.527094e-07	2.6910378e-05	2.1440934e-05	0.00064761704	1.2144956e-07	2.356512e-06	1.5389473e-05	0.040845945	0.8456917	0.11274792
a20	9.800945e-07	0.000117551244	4.2585485e-05	0.0007453639	4.504315e-07	1.3871443e-05	0.00054600934	0.85424984	0.14220412	0.002079235
a31	4.4166225e-07	1.2541875e-05	1.8841165e-05	0.00043019207	1.3575207e-07	9.163558e-07	4.338467e-06	0.004027387	0.7068123	0.28869286
</S>	1.3092861e-06	0.00010975997	3.710804e-05	0.0006536131	7.309777e-07	1.797178e-05	0.0007224027	0.7974516	0.19764824	0.0033571483
