 	sembra	che	il	ladro	è	entrato	da	qui	</S>
a31	5.344183e-08	1.5356205e-08	4.8311342e-08	4.967226e-07	0.0032587391	0.9222618	0.03171991	0.04203831	0.0007207066
a28	8.01051e-07	2.978959e-07	8.181078e-07	3.4467876e-06	0.0005956578	0.018854253	0.05673843	0.923215	0.00059142266
a37	0.00010890492	4.738355e-05	8.635109e-05	0.00010956172	0.00090154994	0.0033234688	0.0016726231	0.9913845	0.0023656012
a31	2.0839574e-05	8.434585e-06	1.7862078e-05	2.4452573e-05	0.00031666033	0.0016894052	0.0010856115	0.9937987	0.003038106
a11	7.510757e-09	2.761757e-09	1.0727456e-08	5.17421e-08	2.740312e-05	0.0016073065	0.018133515	0.9799334	0.00029833923
a31	2.1943844e-05	8.4464655e-06	1.7776141e-05	2.1285037e-05	0.00028591536	0.002088011	0.0010531648	0.9912033	0.0053001754
a20	1.029037e-08	3.7227548e-09	1.611942e-08	8.2416875e-08	5.4424352e-05	0.002727746	0.02261162	0.97432864	0.00027748785
a31	5.3981865e-05	1.9976032e-05	3.636052e-05	3.1609372e-05	0.00023260982	0.0010162165	0.0005048811	0.978572	0.019532356
a39	8.0117655e-09	2.8502825e-09	1.329706e-08	6.837906e-08	5.7605692e-05	0.0027191872	0.022998054	0.9739535	0.00027160847
a31	1.216245e-05	4.0036653e-06	7.731249e-06	6.632808e-06	8.18142e-05	0.00053997245	0.0004982267	0.97838324	0.020466223
a13	2.051521e-08	7.3120088e-09	3.7150517e-08	1.9700926e-07	0.00017778296	0.006050082	0.025821043	0.9676204	0.0003303067
a31	6.204025e-06	1.8999937e-06	3.4066522e-06	2.6122648e-06	4.065749e-05	0.000277399	0.0004421622	0.9605433	0.038682457
a13	6.3572394e-08	2.3083713e-08	1.2880588e-07	6.791093e-07	0.0005738563	0.012776642	0.02603325	0.9601367	0.00047869977
a31	1.1825315e-06	3.0981556e-07	5.1903936e-07	3.844496e-07	1.0533719e-05	8.978526e-05	0.00042557172	0.9310495	0.068422176
a39	4.272806e-07	1.5792415e-07	8.903195e-07	3.956698e-06	0.002183354	0.025950031	0.02312086	0.94792926	0.00081102137
a11	6.682468e-08	1.662348e-08	3.161998e-08	3.654615e-08	2.5438328e-06	3.0975483e-05	0.00047821208	0.9031276	0.09636055
a46	1.2910994e-08	3.0789022e-09	7.972155e-09	1.510462e-08	6.037793e-06	0.00010361195	0.0013123341	0.9856776	0.012900474
a18	1.372598e-08	4.125746e-09	9.985225e-09	2.2259204e-08	2.117054e-06	2.5500198e-05	0.00058196863	0.9039348	0.09545556
a31	1.1358512e-08	3.2495482e-09	9.584293e-09	2.9190513e-08	4.9920063e-06	6.967897e-05	0.0012668336	0.9436372	0.055021428
a39	3.360534e-06	9.57449e-07	3.4253183e-06	7.0745223e-06	0.0026406017	0.015460906	0.00903212	0.9707597	0.0020918944
a18	9.941504e-09	3.13965e-09	8.213517e-09	2.0411834e-08	2.8576578e-06	4.0260347e-05	0.000821673	0.839101	0.1600341
a46	7.252065e-09	2.2530775e-09	6.7309394e-09	2.1861219e-08	4.8979723e-06	7.503709e-05	0.0014349462	0.92888486	0.06960017
a31	1.2640311e-08	4.0104506e-09	1.1811001e-08	3.9844913e-08	6.355133e-06	8.047018e-05	0.0014907316	0.94895035	0.04947215
</S>	2.4080286e-06	6.367869e-07	2.0649e-06	3.833946e-06	0.0015782859	0.009965951	0.0067006215	0.9781762	0.0035700947
