 	vado	cercando	un	forno	che	fa	rustici	</S>
a29	0.00013739048	0.00011796702	2.5582813e-05	0.0031046977	0.0027214708	0.72153354	0.20123647	0.07112301
a31	0.09973479	0.03241289	0.01749478	0.07395463	0.024644239	0.5220871	0.09602132	0.13365026
a8	6.4919305e-07	3.0073113e-06	6.092716e-07	2.8300221e-05	0.0008296266	0.9665877	0.02475062	0.007799528
a31	0.077618845	0.018442674	0.013949301	0.041995052	0.015432664	0.47121277	0.1471932	0.21415545
a23	3.0496557e-07	1.4225449e-06	3.0228776e-07	1.4296068e-05	0.00058493175	0.9576309	0.03142087	0.010347104
a31	0.0643856	0.0125882225	0.010061593	0.027143555	0.009976045	0.38066316	0.18368645	0.3114954
a10	2.8523786e-07	1.3218264e-06	2.9152295e-07	1.4207152e-05	0.0006075797	0.9589889	0.03035622	0.010031148
a31	0.020293882	0.0057558394	0.003829971	0.011572768	0.00488897	0.32748547	0.24357226	0.3826008
a24	4.2946436e-07	1.7705247e-06	4.0974658e-07	1.8153634e-05	0.00075302256	0.96188825	0.027796062	0.009542053
a31	0.00066140486	6.0297254e-05	7.738755e-05	0.0006674136	0.0010754305	0.56266886	0.18373245	0.25105673
a18	2.7287392e-06	7.464944e-06	2.5265756e-06	7.921441e-05	0.0016771363	0.9761463	0.01664996	0.0054346058
a31	0.004847335	0.0005657794	0.0005320551	0.0012872235	0.00045614564	0.080388084	0.29840752	0.61351585
a8	2.211854e-06	5.818979e-06	2.0814798e-06	6.898787e-05	0.00174285	0.96917164	0.021613173	0.0073932414
a31	0.0030163727	0.00034059	0.00038592672	0.00093467685	0.00037008987	0.07965715	0.31237698	0.60291827
a29	2.6179673e-06	6.2356794e-06	2.6610107e-06	8.372268e-05	0.0019712131	0.9654148	0.024111053	0.008407726
a31	0.0014038001	0.00013392822	0.00013246654	0.00038706802	0.00015372147	0.061438005	0.3259949	0.6103561
a21	1.1212109e-05	1.8981476e-05	9.290743e-06	0.00026666114	0.0035671077	0.96037495	0.025956806	0.009794996
a31	0.0007010242	5.1332067e-05	7.0573114e-05	0.0001666331	6.820105e-05	0.02695996	0.29013678	0.6818454
a38	9.496794e-06	1.5543883e-05	8.950096e-06	0.00025967398	0.003581789	0.95384437	0.030633071	0.011647068
a10	0.00035559046	2.2473976e-05	3.3393706e-05	8.010168e-05	3.5799065e-05	0.018051159	0.2757982	0.7056233
a39	0.00033899109	4.652075e-05	4.2058546e-05	0.00019089383	0.0001420837	0.11347459	0.35885394	0.52691096
a8	0.0008562891	8.119845e-05	7.345988e-05	0.00030930922	0.00024105709	0.17290138	0.31863633	0.506901
a31	0.0012458352	0.00013620804	0.00014336842	0.0004164239	0.0004176198	0.14144963	0.27510634	0.5810845
