 	le	melanzane	vogliono	ee	girate	</S>
a31	9.6778194e-08	5.5774926e-05	0.012466385	0.97947353	0.0032409423	0.004763186
a20	9.603812e-07	5.124926e-05	0.0014009526	0.9641227	0.017357178	0.017066851
a18	0.0002651709	0.001088597	0.0006215382	0.01650075	0.21073061	0.7707934
a20	0.000110499976	0.0005396787	0.000420334	0.038352653	0.18570156	0.77487534
a38	0.000535046	0.0017284966	0.0008464716	0.0374902	0.20795321	0.75144655
a17	0.0016647871	0.003946905	0.0015198052	0.04981815	0.24309029	0.69996005
a31	0.0026889192	0.0072047412	0.003111264	0.097993016	0.3116749	0.5773272
a20	5.7986035e-06	0.0002965393	0.0061483085	0.4047756	0.34697363	0.24180013
a41	0.00012540176	0.0003038628	0.00013239129	0.0064301933	0.27300176	0.7200064
a29	0.00031786851	0.00096741423	0.00047389086	0.014525545	0.24653845	0.73717684
a11	0.0008738238	0.0024788156	0.0012247551	0.029288558	0.27480593	0.69132805
a31	0.003580356	0.007926072	0.0036722645	0.05611369	0.32282808	0.60587955
a8	0.00011586212	0.0032647457	0.019126398	0.19974688	0.41384712	0.363899
a31	1.921276e-05	4.6964797e-05	4.343318e-05	0.008883726	0.4016517	0.58935493
a1	1.9698505e-06	0.00025620763	0.009143506	0.29766503	0.5331992	0.15973407
a31	2.2556658e-06	9.75296e-06	1.95106e-05	0.0065720673	0.42088175	0.57251465
a3	1.2718197e-06	0.0002601514	0.013587063	0.47473207	0.3898105	0.121608965
a31	1.5707839e-07	7.27544e-07	3.1127918e-06	0.0024097026	0.3532976	0.6442887
a8	1.1606729e-06	0.00018226735	0.0069730096	0.39042443	0.44768038	0.15473883
a23	5.6639546e-09	3.651385e-08	5.417257e-07	0.0017290504	0.35925847	0.63901186
a31	1.0243421e-09	1.8715223e-08	4.746064e-07	0.00232181	0.40793383	0.5897438
a46	9.005534e-07	6.0049897e-05	0.0013000363	0.24848185	0.5701216	0.18003555
a37	1.267265e-09	1.3663522e-08	4.749483e-07	0.0015243948	0.32352623	0.67494893
a46	9.854222e-10	3.0721672e-08	2.1383485e-06	0.004243952	0.432478	0.56327593
a24	2.7874119e-09	7.311549e-08	2.7358183e-06	0.004441255	0.38038138	0.6151746
a31	2.2793587e-07	3.2902228e-06	5.48257e-05	0.06199759	0.47176838	0.46617562
a46	1.1336139e-05	0.00066907157	0.007915234	0.15947653	0.5468894	0.28503832
a31	5.7104326e-09	9.1700734e-08	3.7985365e-06	0.003625697	0.28391063	0.71245974
a8	3.6359456e-06	0.000116043804	0.0014211349	0.11647034	0.57379824	0.30819055
a24	5.9069744e-10	1.16706245e-08	8.4992206e-07	0.002124699	0.3082553	0.6896191
a8	2.8203495e-08	9.0071694e-07	4.739113e-05	0.042724192	0.5768224	0.38040504
a31	1.2423477e-08	2.7152882e-07	8.397648e-06	0.0076993983	0.3467528	0.6455391
</S>	6.5884374e-06	0.00020206785	0.002426171	0.116148725	0.577761	0.3034554
