 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.00013143627	0.00017842275	0.0021883547	0.0013172283	0.0025945408	0.08550876	0.796655	0.11142625
a31	0.046191428	0.027808785	0.12276437	0.043872513	0.016817106	0.12514257	0.61021423	0.007189031
a39	9.712598e-08	4.9168126e-08	3.0115913e-07	1.3309325e-06	3.4438206e-06	0.00034820684	0.9506315	0.04901502
a21	0.0007961101	0.0002976847	0.0009804418	0.000936614	0.00066517584	0.007150731	0.9677883	0.021384945
a31	0.0016762012	0.00065687357	0.002412303	0.0020925777	0.0013947884	0.019188587	0.9626684	0.009910256
a37	2.9311503e-08	9.955138e-09	4.8686207e-08	2.522087e-07	6.444553e-07	6.5101376e-05	0.95650226	0.043431703
a31	0.000754935	0.0002442855	0.0007464746	0.0006344205	0.00037259609	0.0035458573	0.93270636	0.06099499
a41	9.391642e-09	2.1585889e-09	9.958338e-09	5.8907116e-08	1.3462899e-07	2.0446936e-05	0.95956933	0.040409993
a10	0.00027527605	7.513542e-05	0.00021555922	0.00017550161	9.6817355e-05	0.0010478375	0.8068853	0.19122858
a31	0.00014222828	3.667353e-05	0.00012060228	0.00010741175	4.8864214e-05	0.0007205184	0.77613956	0.22268419
a46	2.8839574e-08	4.2389265e-09	1.7620202e-08	7.665e-08	8.14795e-08	1.1323027e-05	0.9464034	0.053585168
a20	0.0005220695	0.00014112766	0.0004218919	0.00014452057	3.942154e-05	0.00033493934	0.21419781	0.78419816
a13	0.00019147125	4.4133783e-05	0.00016244825	5.408065e-05	1.3133065e-05	0.00017868626	0.2312989	0.76805705
a31	0.001999617	0.00041936527	0.0018388567	0.00044432972	5.880022e-05	0.00062070915	0.24006051	0.7545578
a39	1.9511188e-05	3.1328518e-06	1.4211474e-05	2.063022e-05	4.56721e-06	0.00018423288	0.839725	0.1600286
a16	0.00010687591	2.1829677e-05	8.78285e-05	2.0500163e-05	2.7465665e-06	2.8308632e-05	0.034317337	0.9654146
a13	0.00015987917	2.8299668e-05	0.00012986129	4.117275e-05	5.782656e-06	6.939627e-05	0.08541617	0.9141494
a31	0.00080775254	0.00014788425	0.0007091634	0.00020646541	2.7328195e-05	0.00029313282	0.14693551	0.85087276
a37	0.00016509747	2.5532621e-05	0.0001196436	8.425063e-05	1.2480793e-05	0.00045570638	0.67382514	0.32531223
a31	1.20289715e-05	2.4295932e-06	9.054824e-06	3.438705e-06	5.732788e-07	6.122571e-06	0.013796211	0.9861702
a8	6.516168e-05	7.346128e-06	3.2433167e-05	3.8790553e-05	8.985491e-06	0.00081599556	0.88023204	0.11879914
</S>	1.1924689e-06	3.0530535e-07	9.2249905e-07	6.026805e-07	1.7053927e-07	1.7241489e-06	0.010938522	0.9890565
