 	devo	comprare	il	pane	ogni	giorno	</S>
a31	8.587299e-06	1.302107e-05	0.00021358953	0.003049172	0.31192598	0.6402855	0.044504166
a0	9.057149e-06	1.1518483e-05	7.948867e-05	0.00077238755	0.08642332	0.90574753	0.0069566807
a31	0.0016860485	0.0011538065	0.0021881112	0.0010191633	0.003918984	0.8095704	0.18046345
a13	1.199775e-08	1.3425444e-08	2.4277472e-07	2.081051e-05	0.0680356	0.9293099	0.0026333882
a31	0.00049565145	0.0003237166	0.00067107123	0.0003685686	0.001868278	0.7029471	0.2933256
a8	1.4155293e-08	1.4332097e-08	2.5898092e-07	2.1083895e-05	0.05414035	0.94270504	0.0031332213
a31	0.0003698681	0.00024895245	0.00050021725	0.00024987737	0.0013900775	0.6816011	0.31563982
a13	1.2657095e-08	1.2797381e-08	2.4356774e-07	2.1934638e-05	0.05443114	0.94251907	0.0030275793
a31	0.0001150133	6.8667105e-05	0.000148732	8.3721934e-05	0.0007576605	0.56984335	0.42898285
a17	2.7235174e-08	2.6934257e-08	5.317096e-07	4.4058463e-05	0.058387347	0.93792343	0.0036445877
a31	6.234306e-05	3.584683e-05	7.224897e-05	3.716438e-05	0.00040169642	0.46809193	0.53129876
a13	3.8628365e-08	3.925973e-08	8.2977937e-07	7.109538e-05	0.06578225	0.93027997	0.003865835
a31	2.1727601e-05	1.1229224e-05	2.3546072e-05	1.4278922e-05	0.00028052548	0.40948164	0.59016705
a28	9.2651625e-08	9.253224e-08	2.0735808e-06	0.00015525473	0.06739148	0.9273028	0.005148219
a10	5.683444e-06	2.6692235e-06	5.4328193e-06	4.136024e-06	0.00014547986	0.3161675	0.6836691
a31	8.526239e-07	4.6670817e-07	1.8324157e-06	3.367594e-06	0.00050515746	0.7092723	0.29021594
a30	5.886879e-07	5.494233e-07	1.1931007e-05	0.00050237624	0.054617602	0.9341507	0.010716256
a31	1.1339204e-06	4.7102694e-07	1.299238e-06	2.039574e-06	0.00025345368	0.3897378	0.61000377
a20	1.1413392e-06	9.552913e-07	2.0377342e-05	0.0006092303	0.03741876	0.94317204	0.018777484
a28	4.7719205e-08	2.2519684e-08	6.1257595e-08	2.1061047e-07	3.906463e-05	0.14141554	0.858545
a31	2.293875e-08	1.2026171e-08	6.492136e-08	5.3141946e-07	0.00024654923	0.45493352	0.5448193
a35	3.1311886e-06	1.993412e-06	3.2019092e-05	0.0003903565	0.015380228	0.94340116	0.040791195
a31	5.3427307e-09	3.479009e-09	1.5363142e-08	1.6416821e-07	5.4198797e-05	0.14439279	0.8555528
a46	2.4082972e-06	1.2959665e-06	1.7503626e-05	0.00016375352	0.008501796	0.9280911	0.063222125
a31	1.562775e-09	1.1205863e-09	5.5189604e-09	8.773224e-08	4.2405914e-05	0.14061292	0.85934454
a10	1.9724098e-06	9.565488e-07	1.1243003e-05	9.671821e-05	0.0060456237	0.9119075	0.08193591
a8	1.4770479e-09	1.019634e-09	5.830239e-09	1.205466e-07	6.666501e-05	0.17295319	0.82698005
a31	4.465386e-10	3.815006e-10	2.5485611e-09	6.866579e-08	5.8517577e-05	0.2738932	0.7260482
</S>	1.6101086e-06	7.38342e-07	8.03387e-06	7.260956e-05	0.0050568213	0.9033486	0.091511555
