 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	0.169733325	0.040093261	0.438540885	0.0115552145	0.018141698	0.010376969	0.0072913302	0.02945646035	0.250165775	0.02464510735
a31	0.140288257467	0.0263936244667	0.223508005	0.00718604183333	0.0142722401667	0.00895711566667	0.00705442733333	0.0279135363167	0.519476465	0.0249503266167
a13	0.048293348389	0.0114135054222	0.146022321667	0.00626379327778	0.00818168532223	0.00532885148889	0.00410347754444	0.0107070224056	0.748479401667	0.0112066158056
a37	0.016572342653	0.00663355827407	0.103095545889	0.00667453482593	0.0133079922074	0.00525614776296	0.00461161701481	0.0071636912352	0.828494113889	0.00819047470187
a31	0.00593283457433	0.00480705930802	0.0439988516297	0.00765204767531	0.0161320230691	0.00726114442099	0.00518341083827	0.0113956890784	0.889138521296	0.00849845240062
a39	0.00237776693478	0.00254051601934	0.0204082452099	0.00930467355844	0.0157100643564	0.0110908949737	0.00425882317942	0.0227575810261	0.903192440432	0.00835903830021
a20	0.000998370121593	0.00257750370645	0.02257370207	0.0106476868528	0.0237441247855	0.0175534443246	0.00354756579314	0.0350519816754	0.875288520144	0.0080171413334
a31	0.000755212373864	0.00203019980215	0.0217101841567	0.0088064116176	0.0275416872618	0.0224072391082	0.00263154699771	0.0269844185585	0.881810730048	0.00532235041113
a0	0.00214333579129	0.00206341366738	0.00992092505223	0.00508051020587	0.0347670580873	0.0607209790361	0.00350771363257	0.0115536535195	0.867756010016	0.00248635420371
a31	0.0025941133971	0.00226523653579	0.00473212495074	0.00436648613529	0.0517652060291	0.102850449679	0.00512006811086	0.00684459233983	0.818026250005	0.0014354278679
a20	0.00455811793237	0.0035600956586	0.00294504725025	0.0058406734451	0.0704110020097	0.12422196656	0.00803349937029	0.00515354161328	0.773511930002	0.00176408652263
a24	0.0232233769775	0.00467362601953	0.00186754361675	0.0078560264817	0.165595634003	0.25751863552	0.0133881274568	0.00470297130443	0.517805312001	0.00336871240754
a31	0.0268412748258	0.00704544463984	0.00293112843892	0.0152206934939	0.233363811334	0.377057718507	0.0266418794856	0.0108807808681	0.296312896	0.00370432726918
a10	0.0196074731086	0.00803540991328	0.00347876864631	0.0173303118313	0.217455040445	0.351930852836	0.0302384124952	0.0145913662894	0.333741065333	0.00359127688973
a27	0.0314862433695	0.00537171350443	0.00248304414877	0.0118877539438	0.251711640148	0.360425280945	0.0225280658317	0.0104084117631	0.298830615111	0.00486723376324
a37	0.0390273194565	0.00501877863481	0.00267445271626	0.0128067003146	0.282518100049	0.422731136982	0.0257252722772	0.0102444037544	0.191927931704	0.00732591692108
a31	0.0312187298188	0.0200444286783	0.00915779857209	0.0299387014382	0.225671396683	0.415615292327	0.0615138740924	0.0264094834181	0.169887753901	0.010542565307
a18	0.104468968273	0.0331188705594	0.0143231978574	0.0358615814794	0.184230032228	0.352270624109	0.0716181243641	0.0351165224727	0.142537644634	0.026454461769
a11	0.176471519424	0.0297096931865	0.0137921662858	0.0235321104931	0.190322300743	0.363339214703	0.0418351991214	0.0259995174909	0.098036789878	0.0369614965897
a31	0.164172933141	0.0539714297288	0.0317807544286	0.0400856814977	0.152115505581	0.314613571568	0.0623530510405	0.0424646491636	0.0963578449593	0.0420845538632
a28	0.172012517714	0.0721762162429	0.0441571314762	0.0510436984992	0.143109687194	0.232133493856	0.0741050830135	0.0554784073879	0.0977128783198	0.0580708586211
a31	0.162385639238	0.074749803081	0.0562312738254	0.0600816641664	0.143358679065	0.195445997952	0.0734955516712	0.0640564854626	0.0973572611066	0.0728376175404
a20	0.141385816413	0.084611051027	0.0758961912751	0.0790495580555	0.121681034688	0.145575452651	0.0880907518904	0.0802777438209	0.100796578702	0.0826358105135
a3	0.144654615471	0.0814531703423	0.075274360425	0.0795051760185	0.119977376563	0.142251784217	0.0861614372968	0.079866844607	0.108164516234	0.0826907335045
a28	0.135568865157	0.0629797151141	0.055307393475	0.0628676786728	0.132706332188	0.218711854739	0.0763056514323	0.0639381002023	0.124614992078	0.0669994118348
a20	0.103189305052	0.0356998617047	0.0285601581583	0.0353945602243	0.142097250729	0.33277273158	0.0528397754774	0.0399493620674	0.189608147359	0.0398888557783
a31	0.101794571684	0.0324217355682	0.0351127697194	0.0497300240748	0.113000733576	0.284812687193	0.0726287244925	0.0596044240225	0.204814842453	0.0460795364261
a46	0.140434377228	0.0530557618561	0.0550113199065	0.0720821813583	0.105948304525	0.181580065731	0.0956368048308	0.0825881913408	0.141150129151	0.0725129038087
a23	0.145241572409	0.0653829452854	0.0613462766355	0.0731226987861	0.116811351508	0.155888835244	0.10530528161	0.0811837604469	0.116648144717	0.0790691362696
</S>	0.129053421205	0.0654342896427	0.0642138533177	0.078340561893	0.110508755754	0.144820962622	0.125990590805	0.0863311402234	0.116431192358	0.0788752181348
