 	ancora	non	mi	sono	vestito	</S>
a8	0.2452712325	0.00354522624	0.1555140385	0.0002057619335	0.56604819	0.0294155535
a31	0.1153437705	0.00122052584167	0.0824120851667	7.05974761e-05	0.77661674	0.0243362839333
a10	0.0498717460333	0.00113706878222	0.0475896443889	2.83858456333e-05	0.8886547	0.0127184847444
a31	0.0278337908778	0.0138250184941	0.0328195351296	0.000217357036211	0.88786952	0.0374348122481
a18	0.0628344679593	0.0345659708314	0.0700210193765	0.00764059061207	0.732417573333	0.0925203840827
a31	0.123472165986	0.10593420161	0.0821891897922	0.0179253298707	0.537143644444	0.133335454694
a20	0.136004211995	0.153790487203	0.0944279732641	0.0659387152902	0.396775334815	0.153063271565
a31	0.109729750665	0.176077879068	0.111496851088	0.117330091763	0.320564171605	0.164801277188
a13	0.113610976888	0.194366163023	0.121383177029	0.138276927254	0.257214737202	0.175148042396
a35	0.134008825629	0.170086817674	0.155726145676	0.159252612418	0.201675395734	0.179250224132
a39	0.13449557521	0.158934355891	0.173327931892	0.170170657473	0.182359808578	0.180711698044
a46	0.11929346007	0.14140222863	0.190510463964	0.173070202491	0.191676872859	0.184046792681
a31	0.151391535023	0.121458512877	0.191657797988	0.14875749083	0.22566665762	0.161068010894
a20	0.181761018341	0.121708864292	0.184364582663	0.139748810277	0.215308949207	0.157107763631
a31	0.170575679447	0.141942318097	0.178543517554	0.157319456759	0.179246429736	0.172372567877
a39	0.169793366482	0.156935832699	0.170562559185	0.162822162253	0.171120346579	0.168765705959
a31	0.167956022161	0.162236977566	0.168326666395	0.165066757418	0.168274842193	0.16813875532
</S>	0.167689411081	0.164280848783	0.167313163198	0.165628513709	0.168232096097	0.16685601766
