 	ho	rotto	una	bottiglia	</S>
a31	0.051224752	4.32873695e-05	0.0204624795	0.927022425	0.00124707392
a21	0.0414618453333	9.41611628333e-05	0.0156582161667	0.940634915	0.00215089005333
a31	0.144058981778	0.000792081800944	0.0399088040556	0.811494661667	0.00374546601778
a35	0.281593543926	0.00138441780031	0.114750844685	0.599095280556	0.00317591237259
a31	0.460887831309	0.0016664588001	0.123718776562	0.410616453519	0.00311052735753
a24	0.69475449377	0.00431144143337	0.069954543854	0.22621264784	0.00476693108584
a37	0.587824437923	0.0192628594778	0.056522154618	0.293115002613	0.0432755764619
a31	0.411778952641	0.0552234131593	0.110635031539	0.357970517538	0.0643920874873
a33	0.312779207547	0.0783353410531	0.13512908718	0.370752652513	0.103003681162
a31	0.186741769182	0.108984767018	0.12739737906	0.414722737504	0.162153317054
</S>	0.183878699591	0.139851333509	0.15197281953	0.358345968752	0.165951158527
