 	non	ti	dimentichiamo	mai	</S>
a8	0.00119600536	0.868864	0.1269175125	0.0017581414	0.00126442447
a31	0.000675112693333	0.632081203333	0.3315856275	0.0338954636333	0.00176267882333
a20	0.000471028486444	0.364888764444	0.5779948625	0.0547638505444	0.00188156517444
a31	0.0138219672508	0.489243634815	0.459503264167	0.0356957061815	0.00173546162481
a13	0.0186184609836	0.498256248272	0.448839194722	0.0315220410605	0.0027640439416
a31	0.0274196588945	0.499619912757	0.442996879574	0.0271143823535	0.00284913395387
a13	0.0358299466315	0.616803034252	0.282517051191	0.0451302571178	0.019719667758
a1	0.0201711147105	0.630536094751	0.24582658873	0.0653941613726	0.0380720062527
a31	0.00938976842017	0.772472431584	0.148949891243	0.0426916914575	0.0264961952176
a41	0.00970303415672	0.872862743861	0.0886915867477	0.0179806088525	0.0107620363059
a15	0.0557719547189	0.87427576462	0.0484929072492	0.0112534193175	0.0102060008686
a13	0.0867910582396	0.77566495154	0.0990014177497	0.0267975297725	0.0117450887895
a31	0.123939762747	0.68962559718	0.12942437925	0.0398354852575	0.0171748177632
a11	0.170199507582	0.686528245727	0.0750719540833	0.0310246570858	0.0371756679211
a31	0.141773547527	0.645074261909	0.100715855694	0.0460370890286	0.066399274307
a46	0.126391594176	0.51894480397	0.150897825231	0.0868372316762	0.116928569769
a31	0.155302444725	0.378231884657	0.16754337841	0.133847029225	0.16507525659
a46	0.174224034908	0.294624101552	0.18379540947	0.162923533075	0.18443291553
a31	0.183011171636	0.259756087184	0.189249083157	0.175601951025	0.19238171851
</S>	0.190098975818	0.231248713592	0.195553891579	0.188069885513	0.195028549255
