 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.64020563	0.290444695	0.0196564365	0.0248765518	0.0041598048495	0.0006707139254	0.00574110988	0.007855267	0.00032811531385	0.000103540008	0.0046270709	3.1283512e-05	0.0012997066
a28	0.56532252	0.241859558333	0.0245498698333	0.0355261954667	0.00208264128283	0.000559516958733	0.0117337082133	0.0824710973333	0.00432579056052	0.000108226904667	0.0254956619667	7.82262106667e-05	0.00588695116667
a15	0.302605296667	0.196097116111	0.0259159014111	0.0398336759889	0.00220842746094	0.00132356168624	0.0653811257378	0.235607942444	0.00728333235351	0.000441662641556	0.105158220656	0.000325570666889	0.0178181740556
a31	0.189542362222	0.0790029217037	0.0130040360704	0.0156895950963	0.00242692568698	0.00183509916208	0.144468818579	0.333839290815	0.00460570385117	0.000555985780519	0.193953460219	0.00050241874563	0.0205733780185
a20	0.113436682741	0.0346804336346	0.00753940959013	0.00692104336543	0.00197083798233	0.00153243392069	0.13534631286	0.252517761938	0.00242681051706	0.000295716932173	0.42595456674	0.00084128890521	0.0165366676728
a31	0.0699332439137	0.0154430554449	0.00395873519671	0.00426045658848	0.00112006232744	0.00112645187356	0.07866301562	0.118749986979	0.00180513077235	0.000186189329391	0.680958098913	0.0017840487684	0.0220114808909
a35	0.0441816993046	0.00973086151497	0.00231039546557	0.00903715092949	0.00128617612248	0.00134601132452	0.06600882654	0.0614935756597	0.00145664395745	0.000151162489797	0.770750666304	0.00266322525613	0.029583543297
a8	0.0207619911015	0.0116222060383	0.00251919548852	0.0277678136432	0.00277811487416	0.00259737420817	0.0684258488467	0.0323393942199	0.00175403275248	0.000470127196599	0.787466022101	0.00266322875204	0.0388345564323
a31	0.0336640047005	0.0136725800128	0.00355851866284	0.0406183262144	0.00846916912472	0.00902837300272	0.0741681696156	0.04205300174	0.0135852459175	0.00123271289887	0.719691224034	0.00495146291735	0.0353071344774
a29	0.301374298233	0.0120275486709	0.00328328852095	0.0319655637381	0.0117199083749	0.0145424571676	0.0567851302052	0.0510030272467	0.0193919993058	0.00171173829962	0.466696010345	0.00775055330578	0.0217484481591
a41	0.604019599411	0.020767985557	0.00445138614032	0.044461688246	0.010958141125	0.0131729085559	0.0278704057351	0.0396612244156	0.0157755094353	0.00210455313321	0.190662254115	0.00888235943526	0.0172119562197
a37	0.719637533137	0.0334714471857	0.00684436004677	0.054692934082	0.00997219960833	0.00930247095197	0.017062336245	0.0250711144719	0.0141413871451	0.0019308032244	0.087798529705	0.00776502337842	0.0123097972399
a24	0.796108977712	0.0467987510619	0.00754410668226	0.0439033063607	0.00789768376944	0.00625713008399	0.0134459997483	0.0150682114906	0.0086930663817	0.00121868300813	0.040707423235	0.00452086469281	0.0078357284133
a28	0.800366092571	0.067730872354	0.00776723589409	0.0392230747869	0.00839894492315	0.00538853929466	0.0191099375828	0.0140402204969	0.00570289346057	0.000883707056043	0.0229148724117	0.00276283353094	0.00571070280443
a31	0.657621937524	0.0732795154513	0.0225875236314	0.103798149262	0.0129764133077	0.00688218186489	0.0347860915276	0.0305152978323	0.0143772901535	0.00244018308535	0.0296003888039	0.00273681847698	0.00839816760148
a20	0.638101119175	0.0519537681504	0.0261539535438	0.120872974754	0.0139166341026	0.0102330087883	0.0346453255092	0.0356422042774	0.0172694778512	0.00345211536178	0.0312852479346	0.00331323005899	0.0131609275338
a24	0.716494239725	0.0376127357168	0.0200549078479	0.0928432365847	0.0127032223675	0.0118390115961	0.0225858611697	0.0237535404258	0.0124721627504	0.00621287145393	0.0217547983115	0.00665257891966	0.0150208398446
a31	0.604494939908	0.0354449852389	0.020668795616	0.121977542195	0.0120286416892	0.00995907886537	0.0373333080566	0.0337258474753	0.0162666655835	0.00826517031798	0.0791211134372	0.00812885697322	0.0125850577149
a13	0.600199006636	0.0293457987463	0.0142377825387	0.091013693065	0.0127383201297	0.0168480609551	0.0477261143522	0.0479602881584	0.0154546815278	0.00743641827266	0.0978139561457	0.00725776099107	0.0119681033383
a18	0.617492168879	0.0293450929154	0.0226780401796	0.098778343355	0.0169627640432	0.0216224806517	0.0414807514507	0.0449664717195	0.0176854021759	0.0123006290909	0.0514640470486	0.0112884483304	0.0139353841128
a31	0.49482642296	0.0379827336385	0.0281898760599	0.116411401118	0.0181303233477	0.0172444262172	0.0478059921502	0.0592184839065	0.0281026990586	0.016784109697	0.10603146235	0.0148579007768	0.0144141757043
a11	0.43923633432	0.0441591672128	0.0249943476866	0.0722529390393	0.0235257781159	0.0321994367391	0.0640782240501	0.0846408146355	0.0314531596862	0.0197915552323	0.123862364117	0.0190673015923	0.0207385752348
a31	0.367991454773	0.0525070007376	0.0383496292289	0.0581081516798	0.040061100372	0.052294143913	0.0715169046834	0.0837963482118	0.0421550792287	0.0356828154108	0.0836353747057	0.0361291341974	0.0377728617449
a46	0.256090991591	0.0625244035792	0.0543975534096	0.0625219358933	0.0561675034573	0.0619562783043	0.0721964715611	0.0732975127373	0.0577995114096	0.0534348821369	0.0800701515686	0.0542273950658	0.055315403915
a31	0.185914493864	0.0678645011931	0.0635854578032	0.0671146872978	0.0653107911524	0.0690377647681	0.0755040855204	0.0718895409124	0.0658042721365	0.0631785090456	0.0756010505229	0.0642518620219	0.064943006305
a8	0.157678084621	0.070124673731	0.0672841779344	0.0692219790993	0.0687646883841	0.071399888256	0.0759530068401	0.0716329336375	0.0691026273788	0.0670970013485	0.0747468885076	0.0682071090073	0.068786960435
</S>	0.171582462311	0.0694162668655	0.0661896439672	0.0679958495497	0.0682228661921	0.071495944128	0.0762777784201	0.0699553018187	0.0672670086894	0.0659599231743	0.0702878967538	0.0669176795036	0.0684313752175
