 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
a8	0.00389739785	0.002343742578	0.48341264	0.180624885	0.051977843	0.0076760365	0.2649808585	7.2802125e-05	0.0050137639
a23	0.001765415116	0.000821501421333	0.267360643	0.141589315	0.0816629496667	0.0373484165	0.462567052833	0.000101220638333	0.00678344543333
a31	0.001956975438	0.00228385471711	0.123953237333	0.0926228716667	0.0847208845556	0.0667286355	0.572384550944	0.000616688722778	0.0547322801444
a28	0.002030113474	0.00278910909504	0.0724646797777	0.0448934385556	0.0381611091852	0.0747935498333	0.688927303648	0.00236213544093	0.0735785187148
a20	0.000738478006	0.000998515054347	0.0281525965259	0.0179474441852	0.0207394445951	0.0619082652778	0.833031221216	0.00249229501364	0.0339916662383
a31	0.000950159988667	0.00112510668478	0.013708533442	0.0108786360617	0.0114584297317	0.0339229260926	0.898670473739	0.00470832253788	0.0245773614128
a8	0.00122720726289	0.00138721779493	0.010166233814	0.0167468116872	0.0126863769106	0.0211549716975	0.901258107913	0.00626496827929	0.0291080764709
a31	0.0569330586876	0.040128344265	0.0388598686047	0.0256363515624	0.0217764973035	0.0499879998992	0.725001612638	0.0116844271931	0.029991825157
a20	0.0783619382292	0.0537107101217	0.0546747795349	0.0353113831875	0.0264544184345	0.0566803428664	0.647063664213	0.0164769370644	0.031265836719
a31	0.12344783141	0.0440681754072	0.0629766345116	0.0381815063958	0.0287071844782	0.0707429238555	0.580475068071	0.0243385170215	0.0270621872397
a36	0.14841433147	0.0427146584691	0.0869526661705	0.0648230374653	0.0476406248261	0.0794797336185	0.42293810269	0.0390945136738	0.0679423640799
a24	0.0937084468233	0.021479060823	0.135200138723	0.116126735822	0.0539508182754	0.0727115768728	0.37983693423	0.0400610338913	0.0869252756933
a37	0.0922182409411	0.018566108941	0.305412006241	0.148142138607	0.0425279434251	0.0717760649576	0.252262394743	0.0273084756304	0.0417866542311
a27	0.0707844879804	0.0168169929803	0.549904045414	0.125062971536	0.0308412341417	0.0374938239859	0.135954591581	0.0129529021435	0.0201889447437
a8	0.0393686093268	0.0113870481601	0.667682108471	0.0947766191787	0.0383764837139	0.0347741843286	0.092392130527	0.0066174033145	0.0146253565812
a23	0.0334212664423	0.0126515495534	0.60495115949	0.10606360306	0.062856081238	0.0539500714429	0.104721493509	0.00481938300483	0.0165653318604
a31	0.0350591874808	0.0166469451845	0.474687976497	0.152655287687	0.0825815404127	0.105943560481	0.114882692836	0.00417443476828	0.0133683209535
a37	0.0774122068269	0.0438154933948	0.469801995499	0.155817605896	0.0715653721376	0.098343077427	0.0725459822787	0.00375013978943	0.0069480815845
a29	0.0983304989423	0.0592728864649	0.5798574985	0.129960948632	0.0528834260459	0.0390093620757	0.0323768164262	0.00336665182981	0.00494187872817
a31	0.0897273296474	0.0420084238216	0.5253677795	0.207104666211	0.0596292900153	0.0254184650252	0.0411307981421	0.00513340034327	0.00447982317606
a13	0.172338309882	0.0910507129405	0.371296759833	0.229390358737	0.0563447880051	0.0209970770084	0.0417147585474	0.00843525461442	0.00843193739202
a31	0.201541039961	0.123422789313	0.270604423278	0.162091496246	0.064617869335	0.0431145056695	0.0569210340158	0.0410144638715	0.0366723391307
a8	0.193128889987	0.117373181438	0.218936494426	0.127798258749	0.0739431231117	0.0640763098898	0.0762998133386	0.0682260112905	0.0602179187102
a31	0.183890589996	0.122607000479	0.186434254809	0.113205631583	0.0793880460372	0.0749203246299	0.0849484877795	0.0814774604302	0.0731282265701
a21	0.157339866665	0.124401216826	0.156650804936	0.104839739194	0.0882622183457	0.0884081848766	0.0980381192598	0.0951685221434	0.08689135019
a31	0.148681525555	0.127251845609	0.140951108312	0.102274648065	0.0918892357819	0.0934248216255	0.10327907642	0.0998399577145	0.0924077833967
a29	0.144328145185	0.134531415203	0.134933122771	0.0999105376883	0.0930424269273	0.0947181238752	0.10461341214	0.100230634238	0.0936921577989
a31	0.143260561728	0.137714298401	0.13276645759	0.0989153475628	0.0932434156424	0.0948292512917	0.105476994047	0.099795654746	0.093998015933
a46	0.129253860576	0.125782609467	0.124073925863	0.102696414188	0.0992050752141	0.101192303764	0.112138551349	0.106043504915	0.0996137466443
a31	0.124859666859	0.122440929822	0.120273635288	0.103749069729	0.101016348405	0.103139939921	0.11524059045	0.107928781638	0.101351012215
a49	0.129254132286	0.128581636607	0.123973618429	0.10196374691	0.0990390928017	0.100361395307	0.113471466817	0.104886421879	0.0984684640717
a3	0.151442234095	0.153153888869	0.142333859476	0.0961997396367	0.0899033989339	0.089513951769	0.0950689056057	0.0943358619597	0.0880481493572
a18	0.167609754698	0.169168559623	0.161429709825	0.0962301285456	0.0818858543113	0.0796644572563	0.0810863985352	0.0887488206532	0.0741763147857
a31	0.146153921566	0.144042713208	0.158671109942	0.0931706311819	0.0789368731038	0.0811298670854	0.133388696178	0.0932561702177	0.0712500032619
a8	0.138341727189	0.129521581069	0.151235153314	0.0905268120606	0.0810117460346	0.0825710536951	0.158948615393	0.0912668850726	0.0765763910873
</S>	0.157162538595	0.143312785534	0.154093641657	0.0948172910303	0.0839493730173	0.0786624868476	0.126481272697	0.0837940050363	0.0777265455436
