 	forse	non	li	ha	a	casa	</S>
a28	0.68672527	0.020881511262	0.01011474189	0.199790998	0.07751803	0.00033296929	0.00463644935
a10	0.58353955	0.0247719959287	0.0332097385567	0.251890298	0.08825482	0.00287471667	0.01545888725
a31	0.270995881333	0.0261423694429	0.0417872534189	0.320121592667	0.31209746	0.00492782055667	0.0239276884167
a21	0.0988253404443	0.00933832598097	0.017165400373	0.195958385222	0.59704802	0.0254009001856	0.0562636804722
a37	0.0346334436481	0.0104336933603	0.0113544241243	0.0994012287407	0.584710426667	0.0699470053952	0.189519800157
a31	0.015928139716	0.0115471999201	0.0125335673748	0.0683682599136	0.362982975556	0.159810088465	0.368829780052
a37	0.0222315342387	0.0132608337734	0.0215986774583	0.0522639986379	0.165018348519	0.218634422822	0.506992193351
a31	0.0257378097462	0.0145352473578	0.0561853568194	0.062201530546	0.104934866173	0.302798340941	0.43360685445
a37	0.0362762242487	0.0665890432193	0.0828473676065	0.0784141968487	0.102073192058	0.38039229698	0.253407661483
a31	0.0371229026496	0.107368216073	0.101598574535	0.100992915616	0.115653577353	0.349141908993	0.188121907161
a21	0.0575614121165	0.123598000358	0.125030258178	0.125997071872	0.134159202451	0.274041262998	0.159612802387
a31	0.0885691973722	0.151584233453	0.136431056059	0.136143437291	0.138573477484	0.200357067666	0.148341497462
a20	0.0901412157907	0.149938444484	0.142797905353	0.14289831243	0.144419579161	0.181617062555	0.148187425821
a31	0.0912625102636	0.148857914828	0.144527428451	0.14479451081	0.14614467972	0.176582464185	0.147830448607
a37	0.101930001755	0.147461781609	0.14575780615	0.145861363603	0.146817366573	0.164675274728	0.147496389536
a33	0.122439713918	0.153108940536	0.140786208717	0.140081184534	0.141404382191	0.160737741576	0.141441813179
</S>	0.126648066959	0.156877435268	0.137362559359	0.136157277267	0.138449946095	0.166711300788	0.13779338659
