 	dovevo	comprare	il	pane	ogni	giorno	</S>
a20	0.88933632	0.00762832378	0.0841616875	0.01440591115	0.0019500095	1.5719743e-05	0.0025020213
a31	0.784195206667	0.00750624028	0.183218035833	0.0133062764833	0.00768602236667	1.04166593333e-05	0.00407780686667
a37	0.654361868889	0.0165932074267	0.221711925278	0.0283211961611	0.0665053701222	0.000206497106778	0.0122999566222
a31	0.441287232963	0.0175890644756	0.118311997759	0.0648942027204	0.175461376707	0.00255786473559	0.179898269874
a7	0.213417420988	0.0218868584919	0.0669073785863	0.0866386442401	0.159866657902	0.0082668960452	0.443016156625
a31	0.139162590329	0.0261953854973	0.0562389795288	0.08233339808	0.0631595409673	0.0204760386817	0.612434052208
a44	0.35618938011	0.0164474699658	0.0391630085096	0.0579281130267	0.0306822876558	0.0273295205606	0.472260180736
a31	0.418082250037	0.0266561831219	0.0430193215032	0.0491350746756	0.0533256272186	0.201851787854	0.207929728579
a7	0.245277913346	0.0421215687073	0.0533547931677	0.0622899825585	0.0885556324062	0.373198479285	0.13520162786
a3	0.281535637782	0.0478154365691	0.0546138030559	0.0593612718528	0.0866244458021	0.356228213095	0.113821229287
a20	0.330114032594	0.048997701523	0.0452043690186	0.0507649472843	0.0962649536007	0.283134851032	0.145519189762
a31	0.434067627531	0.044487551841	0.0331920323395	0.0438678757614	0.113488294534	0.197589643677	0.133306994921
a0	0.519840349177	0.065671791947	0.0832960314465	0.0393079409205	0.0856615348447	0.125272781892	0.0809495499737
a31	0.411623946392	0.0937627273157	0.126545347149	0.0596780293068	0.0775934116149	0.142008911297	0.0887875999912
a8	0.354878108797	0.0977445491052	0.107691897716	0.0841407864356	0.092938677205	0.167191517099	0.0954144399971
</S>	0.413821524399	0.0950218645526	0.098762466858	0.0842550182178	0.0881004336025	0.127767863549	0.0922707949986
