 	dovevo	comprare	il	pane	</S>
a31	0.99364032	0.00032017482	0.00277153775	0.00310097135	0.000167065848
a46	0.674920185333	0.000293144773333	0.0153490091833	0.308804402983	0.000633319238
a31	0.468868990444	0.00306348792444	0.0323256387278	0.477979237661	0.017762690246
a18	0.601591433481	0.00958287830815	0.0697583662426	0.280927765887	0.038139608082
a13	0.728386747827	0.0125321261027	0.0727696917475	0.154760445296	0.0315510420273
a0	0.861564665942	0.0135465537009	0.0329597052492	0.0729773670987	0.0189517486758
a20	0.865589921981	0.0166031152336	0.0214094187497	0.0797989176996	0.0165986442253
a7	0.77120042066	0.0154501860779	0.0227315259166	0.172450212567	0.0181676607418
a20	0.652107676887	0.0119564543593	0.0339839479722	0.282149460856	0.0198025109139
a31	0.513877448962	0.00898061778643	0.0958514743241	0.353841340285	0.027449148638
a11	0.533488002987	0.0120292019288	0.108222576775	0.287465753428	0.0587944658793
a39	0.633834554329	0.0183765389763	0.0573285752583	0.190731011143	0.0997293472931
a31	0.67728142811	0.0240704669921	0.0546826527528	0.150783360381	0.0931821140977
a13	0.75511781937	0.0351977723307	0.0525358075843	0.086879491127	0.0702691430326
a17	0.67727341979	0.0711264674436	0.0706595358614	0.0856877513757	0.0952528843442
a31	0.47495856993	0.125633609148	0.126436251954	0.132707367125	0.140264228115
a46	0.339311106643	0.160785246383	0.162143320651	0.165702152375	0.172058182705
a20	0.274957058881	0.178742175461	0.177605186884	0.180889097458	0.187806494235
a31	0.23122079296	0.18858410182	0.193838835628	0.193473532486	0.192882764745
</S>	0.21731702148	0.19020559591	0.201393037814	0.198032766243	0.193051617372
