 	questo	muro	vuole	uno	specchio	</S>
a31	0.84335343	0.083403203	0.07258265	0.0002905158225	2.29049164e-05	0.000347248687
a24	0.908826896667	0.051060773	0.039762665	0.000202455799167	9.36034856667e-06	0.000137777650333
a31	0.935209948889	0.0414354043333	0.023049325	0.000198245669722	1.09100103556e-05	9.6122820111e-05
a41	0.737368022963	0.236382421444	0.0256144283333	0.000537603383241	2.83149567852e-05	6.91929387037e-05
a39	0.560167064321	0.380184410481	0.0548618944444	0.00409131069441	0.000609166648928	8.61604115679e-05
a43	0.680259868107	0.239597776827	0.0675440938148	0.00832779489814	0.00282217371631	0.00144831019386
a24	0.786862686036	0.124763422276	0.0589069936049	0.0102820807994	0.00549037190544	0.013694470398
a37	0.837839412012	0.075754879092	0.0451623912016	0.00950168296647	0.00557557100181	0.026166120466
a20	0.895941670671	0.0426901900307	0.0273552457339	0.00650603625549	0.00417002616727	0.0233369024887
a41	0.938024240224	0.0217269856769	0.0147712462446	0.00542891228516	0.00372377992242	0.0163249158296
a18	0.955415263408	0.0121178892256	0.00891321098153	0.00675486406172	0.00424105880747	0.0125577836099
a31	0.946451241136	0.0156809784085	0.0119731545605	0.0111764705206	0.00509433346916	0.00962385163663
a11	0.865131867045	0.0346696191362	0.0281284558535	0.0183007891735	0.0135977022564	0.0401715646455
a31	0.606287595682	0.0589229443787	0.0535195886178	0.0858762567245	0.120448097752	0.0749455098818
a29	0.443581788561	0.0782555047929	0.0753596495393	0.129007702242	0.176188239251	0.0976071149606
a7	0.431497336187	0.0911004215976	0.0895670598464	0.107180735747	0.17103083975	0.10962358332
a31	0.294891115396	0.0896212385325	0.0917751399488	0.166836276916	0.243631016583	0.113245186107
a37	0.291175538465	0.0944395108442	0.0811715199829	0.167130786639	0.202841716194	0.163240925369
a31	0.287729432822	0.0986782702814	0.0787462453276	0.162945243213	0.201474456065	0.170426340123
a20	0.258147167607	0.107816793427	0.0826628437759	0.162866333738	0.202585838688	0.185921028374
</S>	0.324997118804	0.124130921713	0.082553431888	0.106454760869	0.129482389344	0.232381414187
