 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	0.00048456722	2.743192392e-05	0.007337478734	0.0005611696835	0.00026849554	0.001174625915	0.0017822782	0.988083305	0.0002806572375
a28	0.000163025397767	9.54391172e-06	0.00249091681267	0.0002197676935	0.000103711598333	0.00052983462	0.000746054366667	0.995565625	0.0001715335075
a37	5.62522973557e-05	3.68354877333e-06	0.00087337134289	9.62391478333e-05	4.2380629111e-05	0.000179043107833	0.000274863936556	0.998365808333	0.000108366860167
a20	3.66074741186e-05	8.61443232444e-06	0.000364833830963	5.29847382778e-05	5.10580343703e-05	7.37643537777e-05	0.000118818243185	0.999070969444	0.000222355407722
a37	0.00022945485604	9.28777964415e-05	0.000408728433654	0.000151464181759	0.000349782011457	0.000241856106259	0.000334731647728	0.996039456481	0.00215170114924
a24	0.000854300162013	0.00058678522548	0.00106154084455	0.000693303680586	0.00185261380382	0.00191008413542	0.00201911056591	0.985946418827	0.00507594964975
a21	0.00187431088734	0.00157300840849	0.00285229254818	0.0019620610602	0.00490193393461	0.00726277737847	0.00682301952197	0.966519082942	0.00623157914992
a28	0.00217870112911	0.00181641930283	0.00471202671606	0.0028451479534	0.0067393877782	0.0133075817928	0.0131071248407	0.950094637647	0.00519902024997
a24	0.0019957938097	0.00162071296761	0.00717984710535	0.00478398018447	0.00897394272607	0.0302507099309	0.0322831316136	0.906630012549	0.00628193628332
a31	0.00228793150323	0.00126409692254	0.00701955783512	0.00534292806149	0.00814845404202	0.0377606966436	0.0344494370045	0.897904837516	0.00582213306111
a20	0.0258057736011	0.0163413776075	0.0271014140784	0.0162467413538	0.028929101814	0.0754660608812	0.0534723621348	0.727197852505	0.0294393883204
a24	0.0442128335337	0.0254066122025	0.0488110446928	0.0298944134513	0.0494399956047	0.143568053627	0.0831718273783	0.533378837502	0.0421164137735
a20	0.0311435951779	0.0147012437342	0.0500740248976	0.0268156231504	0.0379458235349	0.142858289209	0.0714118107928	0.601808249167	0.0232413755912
a33	0.021720666726	0.00898848934473	0.0459905782992	0.0214440443835	0.0273928555116	0.118698934403	0.0609857069309	0.680357106389	0.0144216708637
a20	0.0191178939087	0.00637981511491	0.0515378860997	0.0202270527945	0.0225954391705	0.106177501468	0.056151253977	0.707983468796	0.00982971262123
a31	0.0423267063029	0.0087144039383	0.0510866020332	0.0265720399315	0.0202246853902	0.090121097156	0.059108694659	0.685762002932	0.0160837482071
a3	0.069998590101	0.0348106273128	0.0515760173444	0.0467603099772	0.0411122477967	0.154897432385	0.0810205448863	0.473549096311	0.0462751234024
a20	0.081792501367	0.0680891624376	0.0759154611148	0.0706935066591	0.0720085992656	0.183875264128	0.0965437682954	0.274720917437	0.0763608624675
</S>	0.0904601106835	0.0787074962188	0.0880011085574	0.0811254533295	0.0820706446328	0.144231162064	0.0958712941477	0.255904613718	0.0836281832338
