 	Marika	è	che	si	sposa	domani	</S>
a27	0.96224133	0.001455468665	0.0083304974	0.01715259365	0.008518687	0.00056796848	0.0017334713
a37	0.756524503333	0.0338718385317	0.0350375877333	0.14250514365	0.016719648	0.00829360358	0.00704766996667
a31	0.568602807778	0.0529573018439	0.0622816175778	0.24799432455	0.0300716723333	0.0216392965267	0.0164529719889
a11	0.402580164259	0.0275432784146	0.0428324235259	0.22597889485	0.164270056444	0.0521056605089	0.0846894949963
a31	0.13881500662	0.0123783573382	0.019503949742	0.209953751617	0.294977598815	0.14928016017	0.175091151665
a37	0.0718569490733	0.0244070645127	0.015352502814	0.189273780539	0.219603714938	0.233276220057	0.246229770555
a31	0.0528838801911	0.0653794728376	0.028867897938	0.198134803513	0.136147653646	0.279152590019	0.239433713518
a6	0.105642440564	0.0934383442792	0.0441905093127	0.172419734504	0.104974298882	0.297928100006	0.181406591173
a20	0.165463333521	0.0913872300931	0.0529999454376	0.124712264835	0.083437807294	0.316679586669	0.165319857058
a31	0.185675851174	0.113416308698	0.0692725708125	0.109642090278	0.0913855244313	0.29512096889	0.135486685686
a20	0.201714663725	0.136101959566	0.0834488036042	0.113022938759	0.0948599688104	0.23476592963	0.136085711895
a31	0.152536564575	0.130776913189	0.0998499478681	0.122511119586	0.10710694827	0.237850649877	0.149367873965
a0	0.161648581525	0.130655751063	0.115050662623	0.126577483195	0.120352452757	0.205502203292	0.140212907988
a20	0.177098400508	0.128272813688	0.118191967541	0.125706867732	0.122382464252	0.192796824431	0.135550672663
a31	0.154038176836	0.124739541229	0.12084532418	0.125782295911	0.126989531417	0.21704027481	0.130564844221
</S>	0.157790548418	0.124551090614	0.12165209959	0.125647177956	0.127850375708	0.213924872405	0.128583827111
