 	un	forno	che	fa	buon	pane	</S>
a31	0.072819878	0.562621635	0.092462818	0.175565928	0.01885720485	0.076833236	0.00083929378
a20	0.054748142	0.531478701667	0.0854993326667	0.165703043	0.0183065252833	0.143294048667	0.00097023836
a28	0.0217479128	0.537838017222	0.0532423765556	0.068949046	0.0100681695944	0.306216449556	0.00193806908667
a31	0.0111050380667	0.498745165741	0.0266108005185	0.0484454053333	0.0128462316981	0.397467753185	0.00477959902889
a18	0.0199304020222	0.522572485247	0.0449356895062	0.0729323237778	0.0159168702327	0.305322507728	0.018389691343
a13	0.0220421433407	0.489153215082	0.0728630011687	0.167961714593	0.0163462687442	0.195057259243	0.036576363781
a39	0.0112345075802	0.577846138361	0.0513422932562	0.201064081531	0.0130463535814	0.113105486414	0.032361140927
a20	0.0062711025934	0.675731612787	0.0208022709521	0.128732767177	0.00836395786047	0.129857468805	0.0302408689757
a31	0.00443080946447	0.469475444262	0.232123068651	0.130680302392	0.00635026202016	0.130844987602	0.0260951554252
a20	0.0129601834882	0.492865721421	0.303252816117	0.127002338464	0.00343493927339	0.0514333114007	0.0090507282484
a39	0.0247051774961	0.749033040474	0.105531699272	0.092628380488	0.0035599789578	0.0202842253336	0.0042575648228
a18	0.0222478046654	0.851839913491	0.0380791735907	0.0713034421627	0.00402855671927	0.00978369077787	0.00271749987427
a39	0.0122618256551	0.93195355783	0.0138186398969	0.0333927915209	0.00253561980642	0.00486110859262	0.00117652070142
a46	0.0062668972517	0.970540439277	0.00537811456563	0.0134361618403	0.00132860959214	0.00256384398421	0.000485948823807
a38	0.00507284995057	0.983481879759	0.00257316105521	0.00612431671343	0.000900209020713	0.0015985302814	0.000249041571269
a39	0.00606686225019	0.982717503253	0.00197049968507	0.00499377700448	0.00148146867357	0.0024697025938	0.00030012565709
a31	0.0168658112501	0.928737411084	0.0273846387617	0.0208590948682	0.00208522609119	0.0037897882646	0.000277925927363
a18	0.129082449417	0.754447703695	0.0427731029206	0.0432105762894	0.0105120388971	0.0110239551549	0.00895006246745
a31	0.184710129806	0.657165567898	0.0326081543069	0.0565656920965	0.028620925299	0.0233240347183	0.0170054351558
a41	0.236781943269	0.525727555966	0.0385310424356	0.0666024773655	0.0566957817663	0.0409015449061	0.0347596427186
a35	0.33482118109	0.341018665322	0.0861313118119	0.0837589644552	0.0641532665888	0.0457321856354	0.0443844155729
a31	0.304277993697	0.267545768441	0.112024470604	0.134378943485	0.0799124101963	0.0546343925451	0.0472260065243
a28	0.296788411232	0.229086632814	0.0923799302013	0.142344761162	0.0992027000654	0.0738179328484	0.0663796588414
a27	0.305795557077	0.280021160938	0.116123650067	0.109849553721	0.0721223510218	0.0596600069495	0.0564277716138
a13	0.229047882359	0.453345906979	0.123341701356	0.092402957907	0.0418769590073	0.0328417713165	0.0271428510046
a46	0.144576937453	0.635353382326	0.091784828452	0.070176850969	0.0260388756691	0.0210268047722	0.0110423129015
a24	0.121394624151	0.676006207442	0.0863263728173	0.0671158019897	0.0240716055564	0.0193040629241	0.00578126873383
a39	0.126591526384	0.641902829147	0.0894883242724	0.0795159186632	0.0302241058521	0.0268938049747	0.00538340411128
a31	0.117380392128	0.643527456382	0.103687291424	0.0744432222211	0.026945200284	0.0270300783249	0.00698633857043
a11	0.127300814043	0.582901778794	0.147011083808	0.069850505407	0.026577847428	0.027561461775	0.0187965691901
a31	0.134275753014	0.388135602931	0.150891314603	0.127291141802	0.0868974168093	0.0691392115917	0.04336960973
a21	0.177082396005	0.27995228431	0.117742050201	0.144396395601	0.120270560603	0.0955441155306	0.0650122312433
</S>	0.239179883002	0.281937942155	0.1074648481	0.111683190301	0.0990067028015	0.0878073502653	0.0729201026216
