 	che	consuma	poco	benzina	</S>
a31	0.03217396	9.8744347e-05	0.966745625	6.31367315e-05	0.000918663365
a41	0.0233537466667	0.001243736227	0.974501641667	3.09567028333e-05	0.000869990848333
a31	0.0763772688889	0.019117777809	0.898863130556	0.000197998597611	0.00544386984278
a28	0.126311662963	0.0252594099363	0.838792060185	0.000523798849204	0.00911313541426
a24	0.149615327654	0.0407675506454	0.675239263395	0.0085116473164	0.125866268271
a31	0.200238222551	0.0804565768818	0.357055294465	0.0324997747721	0.329750132757
a11	0.174914727517	0.113006075627	0.186201972822	0.061384936924	0.464492254252
a31	0.153920909172	0.153931651876	0.160142912274	0.110409724308	0.421594794751
a46	0.174398449724	0.182762860625	0.175630937425	0.156053634769	0.311154131584
a31	0.182349199908	0.194885906875	0.184830119142	0.175869848256	0.262064917195
</S>	0.189874959954	0.200146168437	0.191889534571	0.186330494128	0.231758818598
