 	non	ci	dimentichiamo	mai	</S>
a31	0.097056816	0.085869303	0.78929195	0.0215225397	0.006259382
a20	0.0382682694333	0.205645579667	0.725895983333	0.0260458197	0.0041443471
a31	0.0231489889111	0.510919159889	0.435085871111	0.0279406966667	0.00290527914333
a11	0.0189525364037	0.601618929963	0.360330813704	0.0164465543222	0.00265115805778
a20	0.0088702207679	0.483122853321	0.481422437901	0.0197466777741	0.00683781201926
a31	0.00839591912263	0.48098426444	0.472663325967	0.0278107485914	0.0101457520064
a11	0.0129445343742	0.387985106147	0.463632905322	0.0755454178638	0.0598920536688
a31	0.0125642771247	0.246392420049	0.455654251774	0.143370569288	0.14201849789
a18	0.145096251375	0.197139811683	0.312578563925	0.146350809763	0.198834589297
a42	0.292160413792	0.140370435561	0.211861127975	0.128699036588	0.226909003099
a31	0.262783427931	0.148581175187	0.205998119325	0.183836582196	0.198800701033
a18	0.326147742644	0.136838695062	0.183840586442	0.190127290732	0.163045677011
a31	0.351997224215	0.145962955021	0.165469742147	0.163498300244	0.173071759004
a39	0.252198408072	0.179328575007	0.189864067382	0.185751860081	0.192857093001
a31	0.220273726024	0.190114568336	0.197563865794	0.193003090027	0.199044751
a20	0.208535872008	0.195178479445	0.199553651931	0.196549756676	0.200182223667
a39	0.210444030669	0.195736503148	0.19877290731	0.195924532225	0.199121994556
a31	0.20790170689	0.196749177716	0.19909818577	0.198990424075	0.197260484852
a14	0.21776649563	0.193840915905	0.19656361859	0.197141768025	0.194687184951
a46	0.222131088543	0.193383408635	0.195174572863	0.194338056008	0.194972864984
a20	0.208781022848	0.197177196212	0.198477744288	0.197417372003	0.198146674995
a31	0.202790867616	0.197455865404	0.200551901429	0.201626077334	0.197575288332
</S>	0.199086658808	0.196913432702	0.202148440714	0.205323288667	0.196528169166
