 	è	pericoloso	di	nuotare	nella	notte	</S>
a31	0.000854346102	0.230349645	0.477685555	0.000295946105	0.0837959275	0.2058629665	0.001155561165
a20	0.000292682475	0.107439563067	0.3156864941	0.000175571345267	0.0703578158333	0.5053268955	0.000720936123667
a31	0.000694426698	0.0412355924223	0.1150813908	6.54065903557e-05	0.125261418611	0.715939631833	0.00172212626656
a37	0.00234005653267	0.0594097108074	0.0653795849333	0.000183679121785	0.168278749537	0.701835897278	0.00257236138885
a31	0.00493011284422	0.175861603602	0.0772136493111	0.000634905147262	0.133545273179	0.604339419093	0.00347509326295
a30	0.00788067761474	0.260611454534	0.0993733231037	0.00642903604909	0.13069128106	0.484222779698	0.0107915055876
a13	0.0127465398716	0.223996711511	0.0917381077012	0.016806322683	0.15614587702	0.469306713233	0.0292597475292
a20	0.0194823082905	0.23233033717	0.0831181525671	0.0251955172277	0.165676079007	0.422213171078	0.0519844258431
a41	0.0267607970968	0.24461783239	0.0712156708557	0.0291138214092	0.160729636336	0.372721423693	0.0948407986144
a33	0.0268865173656	0.15085517213	0.0462190582852	0.0288358611364	0.188158732112	0.426465074564	0.132579566205
a31	0.0205980681219	0.06725003371	0.0392022784284	0.0280767217121	0.259516074037	0.451552081521	0.133804755402
a41	0.050194338374	0.111517586237	0.0492371721428	0.0288688102374	0.225442548012	0.33750447384	0.197235101801
a0	0.0839221827913	0.212892172079	0.0538177273809	0.0325175140791	0.133940752671	0.236661534613	0.2462481706
a31	0.0757097675971	0.187318194026	0.0566489474603	0.041680701693	0.179733054224	0.274151141538	0.184758256867
a24	0.0797531958657	0.160153091342	0.0721406924868	0.056346525231	0.190989951408	0.255847747179	0.184768842289
a31	0.0928147086219	0.160207377114	0.0865838561623	0.073671785077	0.180495557136	0.218903545726	0.187323174096
a20	0.107440942874	0.143791522371	0.102388817387	0.092861630359	0.184313679045	0.207099965242	0.162103421365
</S>	0.122927381437	0.160988896185	0.113635708693	0.103026923179	0.152866219523	0.169001947621	0.177552905682
