 	lo	posso	finire	di	fare	</S>
a20	0.86892965	0.002372832226	0.000345306825	0.097680956	0.012203493	0.018467652875
a31	0.754903306667	0.00243750814867	0.000345449976833	0.205795650667	0.0169745336667	0.019543504625
a46	0.745059292222	0.000904919042223	0.000118121687644	0.226781259556	0.0193455245556	0.00779083702833
a31	0.886422964074	0.000551568100074	0.000294789299415	0.0925369791853	0.0158763415185	0.00431730582944
a41	0.938536621358	0.000516099510025	0.000672766233138	0.0414688303951	0.0129863528395	0.00581928394315
a18	0.922988840453	0.000894489613342	0.00242771927771	0.0331426731317	0.0134960616132	0.0270501699811
a7	0.871061093484	0.00147715917111	0.00472338609257	0.0438246467106	0.0194726428711	0.059441033327
a41	0.797006444495	0.00147531399037	0.00536911859752	0.0733432222369	0.0300486096237	0.092757221109
a31	0.711858291498	0.00534490976346	0.00652820243251	0.135574250746	0.0562788572079	0.084415423703
a0	0.509961217166	0.0178588139212	0.0247765071442	0.133389570249	0.0653708174026	0.248643041234
a31	0.350766135722	0.0585865649737	0.0693646603814	0.10448806675	0.0787940674675	0.338000493745
a39	0.301538058574	0.107606432991	0.113434138127	0.125246028917	0.116629345823	0.235546004582
a46	0.221132236191	0.136479097664	0.140554826042	0.143557659639	0.139877955274	0.218398218194
</S>	0.198053503096	0.148500518832	0.151142968021	0.15239612982	0.150386547637	0.199520309097
