 	vuole	vuole	mangiato	caldo	</S>
a37	0.777385685	0.2190091695	8.397886e-05	0.000660546855	0.00286062275
a31	0.745495051667	0.2513609915	6.58963816667e-05	0.000614395305	0.00246365208333
a41	0.678275263889	0.144072812167	0.00565531460889	0.0538972855017	0.118099299794
a31	0.37773723963	0.0838711240557	0.0108297195363	0.359189498501	0.168372406598
a11	0.273561251543	0.145626618019	0.0151002915121	0.4596478395	0.106063985533
a20	0.276357423848	0.21968317934	0.0286130188374	0.343006373167	0.132339991844
a31	0.155821235616	0.15287288778	0.0959931956125	0.331135907722	0.264176730615
a18	0.0996151295387	0.128369833927	0.123101528537	0.218701412574	0.430212056872
a31	0.140302399846	0.172333111309	0.127640442846	0.166498357525	0.393225665624
a20	0.161414169949	0.183536200436	0.152698170949	0.165637512508	0.336713931875
a21	0.16013474665	0.187188080145	0.15153058365	0.158473440836	0.342673153958
</S>	0.169632643325	0.192832220073	0.161280186825	0.165640075418	0.310614876979
