 	lo	sentii	che	viene	</S>
a43	0.66863652	0.281965845	0.012686691985	0.002113082065	0.03459779282
a17	0.400460134233	0.545939601667	0.0169466993283	0.002103537495	0.034550013782
a11	0.151709097978	0.825111267222	0.0105646841094	0.000986090671667	0.0116288291027
a31	0.100574940326	0.888163155741	0.00632275020313	0.000930719357222	0.0040084024709
a46	0.0922277887753	0.894155585247	0.0102362675677	0.00189739321907	0.0014829356203
a6	0.278920552925	0.681531358416	0.0143368481892	0.0206938944064	0.00451730356677
a31	0.574390220975	0.375425396139	0.0128951140631	0.0289565561355	0.00833269352226
a15	0.724424826992	0.216164138713	0.010999514021	0.0274740267118	0.0209374571741
a20	0.703008108997	0.161472282904	0.038953769007	0.0472126439039	0.049353189058
a31	0.689020736332	0.169286637635	0.0508462963357	0.043248491968	0.0475978433527
a17	0.712453478777	0.117321291878	0.0284153121119	0.0394051529893	0.102404774784
a31	0.653700992926	0.0838154199593	0.0484022023706	0.0648593709964	0.149222044928
a13	0.615039464309	0.0819946613198	0.0665500427902	0.0785901416655	0.157825681643
a39	0.54686256477	0.0877643551066	0.0803506862634	0.0959299285552	0.189092433881
a46	0.470808164923	0.116937638369	0.111057928754	0.118209879518	0.182986384627
a31	0.368396774974	0.140804856123	0.175116656251	0.147527919839	0.168153781542
a18	0.343072251658	0.136669872041	0.186291482084	0.155515707946	0.178450677181
</S>	0.399354435829	0.118795146021	0.142159351042	0.139103620973	0.20058745859
