 	non	ha	mangiato	mai	un	rustico	</S>
a31	0.1169104675	0.69267274	0.01943915336	0.1155049255	0.0488671265	0.000187388161	0.0064181823
a24	0.0795633175	0.707122513333	0.00911475902667	0.0507765145	0.0422061465	0.003074644051	0.1081420833
a31	0.1222696025	0.565294237778	0.00823369800889	0.0310430988333	0.0535613855	0.00448943775033	0.215108494433
a0	0.1457798075	0.433667225926	0.00659334400296	0.0316377612778	0.0671863151667	0.00331018631678	0.311825348144
a31	0.1817621925	0.434388055309	0.00664041133432	0.0280344177593	0.0663630360556	0.00384282943893	0.278969079381
a17	0.2392540275	0.590058608436	0.00584285981144	0.0169978755864	0.0394809630185	0.00373429437964	0.104631409127
a13	0.204301199167	0.684161826145	0.00545950963715	0.0265919575288	0.0336076190062	0.00440189025988	0.0414760490423
a31	0.131968116389	0.545687548715	0.0394087432124	0.0664364658429	0.104700431002	0.0409248809866	0.0708738530141
a20	0.11276972213	0.341783322905	0.0664849800708	0.109079541948	0.197452503667	0.0728142903289	0.0996156560047
a31	0.12227734071	0.252113197635	0.0868434923569	0.133091973983	0.210615457889	0.092474043443	0.102584507002
a23	0.123399490237	0.185978955878	0.104129870786	0.146935431328	0.219537185963	0.107495924481	0.112523179001
a8	0.125433376746	0.181708675293	0.0836720449287	0.163826703776	0.266674781988	0.0875614281603	0.0911230263337
a20	0.166954115582	0.241245555098	0.0577254203096	0.154498709925	0.254154580663	0.0613769513868	0.0640446874446
a31	0.228519148527	0.291526651699	0.0543556474365	0.119074965308	0.186780820221	0.0630058691289	0.0567369244815
</S>	0.245015059264	0.288122315849	0.0644608337182	0.102925752654	0.155485670111	0.0792270745644	0.0647633372408
