 	è	che	è	entrato	da	qui	</S>
a31	0.012692253	0.0954566665	0.0018154731625	0.0003285501025	0.13720789	0.726157695	0.0263414875
a7	0.00832729066667	0.142044763167	0.00513828682917	0.0001364957725	0.100640246333	0.711204681667	0.0325082441667
a18	0.0321394702222	0.239590977722	0.0103110529431	0.0006291160475	0.055725075111	0.631323327222	0.0302809833889
a31	0.0540736034074	0.433182059241	0.0147395853144	0.00103914533583	0.040541934037	0.437915387741	0.018508328463
a46	0.0474710188025	0.426189446414	0.0172508304381	0.0110834744319	0.108544500346	0.28150797458	0.107952831488
a31	0.0695676972675	0.228985642138	0.0551555028127	0.041997248144	0.167032224782	0.256147821527	0.181113913829
a39	0.0777852390892	0.163999114046	0.0748801276042	0.055621084048	0.164149639594	0.245526970509	0.21803786461
a28	0.0594825363631	0.0884548560153	0.0584611092014	0.0547994693493	0.179677183198	0.299925006836	0.25919987487
a31	0.0875239054544	0.0985262900051	0.0870671430671	0.0867019531164	0.164506324399	0.266314502279	0.20935990829
</S>	0.113444817727	0.120692575003	0.112996151534	0.112297326558	0.153229062199	0.210850676139	0.176489409145
