 	non	sono	ancora	vestita	</S>
a31	0.95139305	0.00321942845	0.01683323425	0.014341426	0.01421283785
a23	0.658045278333	0.00296015105	0.0231606639167	0.0749679106667	0.240865974517
a31	0.285495124444	0.0196859264167	0.0336686836389	0.151237323556	0.509912924839
a7	0.220171791481	0.0268040186389	0.0351877898796	0.154460234519	0.563376141613
a31	0.279455720494	0.0356375390463	0.0337032196265	0.119888928173	0.531314567204
a13	0.402561450165	0.0738707046821	0.0356638542088	0.0804682047243	0.407435769068
a31	0.330457320055	0.0676325705607	0.0635398994029	0.138489380241	0.399880816356
a37	0.279053223352	0.0821410391869	0.092150357801	0.17607858008	0.370576808785
a18	0.326348237784	0.164966606396	0.118595499267	0.147414866693	0.242674809595
a31	0.253901362595	0.165598668799	0.170445856422	0.183591998898	0.226462106532
a46	0.208941114198	0.167034492933	0.195991798807	0.203714856299	0.224317722177
a8	0.186532164733	0.283311610978	0.170241659602	0.1719083521	0.188006194059
</S>	0.170657932367	0.356061295489	0.152427004801	0.15196633605	0.16888739703
