 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
a20	0.0302778753	3.66726144e-05	0.2177510385	0.001831752	0.589805025	0.05721156625	0.0791932085	0.02389280535
a0	0.0108776462667	1.78174220667e-05	0.133665901833	0.00330556046667	0.448550678333	0.14031825875	0.238231436167	0.0250326517833
a28	0.00400961429557	1.30514858222e-05	0.0980798012777	0.00342913448889	0.194740683778	0.154796932917	0.534067645389	0.0108631369278
a31	0.00137357482519	7.0514836074e-06	0.0397084158592	0.0017298127863	0.0851940055927	0.0972728809723	0.768122691796	0.00659158650927
a24	0.00046261285313	3.82437700247e-06	0.0136757553631	0.00108047171877	0.0318528638642	0.0803848936574	0.865230783932	0.00730877170309
a46	0.000155663037043	8.61202160082e-06	0.00486098692103	0.00100078913959	0.0115903444547	0.0713195345525	0.903391414644	0.00767265580103
a31	0.000306808640281	7.87421068669e-05	0.0363749021303	0.00127904504653	0.0332705726516	0.0692944148508	0.847681648215	0.0117139175003
a24	0.00041648346676	0.000292108478956	0.0732416540434	0.00167389614884	0.0588866958839	0.0759214216169	0.750604449405	0.0389633238334
a31	0.000781206775587	0.000588117472985	0.0900968146811	0.00376486724961	0.054282404628	0.116035127206	0.684705303135	0.0497461802778
a20	0.00294385625853	0.000738194590995	0.25129862156	0.00425642571654	0.120529165876	0.109642926735	0.463321934378	0.0472688840926
a29	0.00552060831951	0.000696867073665	0.424016623853	0.00202479205885	0.270710561959	0.0510408805783	0.204228200459	0.0417614870309
a20	0.00735976433984	0.000620971367888	0.520406957951	0.00121983690628	0.32675047732	0.0267526171928	0.097830097153	0.0190593170103
a29	0.00959763144661	0.000626167909296	0.668631469317	0.00117581510209	0.24580326244	0.0150868297309	0.051179716051	0.00789913113677
a13	0.0133309671489	0.000594490089765	0.691506373106	0.00203184556736	0.194271130813	0.020095541577	0.0746678943503	0.00350174421226
a17	0.0196110980496	0.000458113036588	0.530622941035	0.00285188855579	0.183275333604	0.0348582011923	0.22489038145	0.00343200863742
a31	0.0169327070165	0.000921749852196	0.594363133678	0.00308658685193	0.119220722535	0.0336690920641	0.22870333315	0.00310263342581
a44	0.0548317280055	0.00200295968407	0.714233851226	0.00342176285064	0.112158845512	0.0204938055214	0.0894561817167	0.0034008000886
a8	0.105601817335	0.00274003822802	0.675077870409	0.00500917371688	0.133885735171	0.0215145483405	0.0508202585722	0.0053505262962
a6	0.094794776445	0.00264068240934	0.610695130136	0.016360960839	0.125121275057	0.0785261227802	0.0628699228574	0.0089911507654
</S>	0.0776377322225	0.00235456970467	0.534795525068	0.0263608954195	0.135416132528	0.12898400139	0.0822937514287	0.0121574263827
