 	io	voglio	che	Maria	venga	qui	</S>
a31	0.829244715	0.02056033389	0.04406322405	0.00011783089785	0.0669999715	0.0366548785	0.00235919193
a39	0.673814448333	0.00843634545667	0.0159824643167	5.102878285e-05	0.0769673515	0.213941010167	0.01080748343
a31	0.425958306111	0.0115016297189	0.0156122050389	0.00016002678595	0.113837447167	0.413548476722	0.0193819611433
a37	0.29162244537	0.014484352573	0.0250423793463	0.00060076152865	0.208177949056	0.421545308907	0.0385268427144
a31	0.419246058457	0.0129435688577	0.0238679174488	0.00117085497622	0.214531449685	0.287971069969	0.0402691369048
a11	0.653497299486	0.0144746232859	0.0154449318163	0.00319594672541	0.148865856562	0.14006759899	0.0244537693016
a20	0.507172513162	0.0145799560953	0.0125461529388	0.0111424094418	0.279327372187	0.13987879833	0.0353528187672
a4	0.518454451054	0.0126036526984	0.0113557262129	0.0138096411473	0.290400490729	0.11878056711	0.0345955199224
a24	0.731671017018	0.0127117108995	0.0108377663043	0.0081243935491	0.15163555691	0.0639673727033	0.0210522066408
a31	0.724486789006	0.0540386412998	0.0216375141014	0.0170531490164	0.104541153637	0.0525434885678	0.0256992832136
a11	0.720534489669	0.0740669924333	0.0245152063671	0.0222087003388	0.0810934332123	0.0479370678559	0.0296441554045
a24	0.756418406556	0.0520798738111	0.0185561464557	0.0147016364463	0.0746510384041	0.0442858466186	0.0393071478015
a31	0.629150178852	0.068829228937	0.0416532581519	0.0379860904821	0.0898400528014	0.0657312515395	0.0668100276005
a46	0.421876136284	0.0931825563123	0.0763720177173	0.075419873494	0.1353286076	0.105642272513	0.0921785542002
a8	0.325917878761	0.0885356287708	0.0795270992391	0.0792752938313	0.1927054092	0.134955837504	0.0990828264001
</S>	0.328682239381	0.0781828493854	0.0711066821195	0.0705326009157	0.2162440796	0.141705928752	0.0935455682
