 	voglio	che	Maria	è	di	venire	domani	</S>
a8	0.0204947674	0.01726808355	0.0001336956055	0.0008513495425	0.02526144015	0.92903112	0.00052111134	0.0064384035
a20	0.00776871706667	0.00666339461667	4.76866553e-05	0.0002954888175	0.0122664730167	0.96552166	0.000505460056667	0.00693106593333
a8	0.00320264943889	0.00504178783889	4.32892982333e-05	0.0001840106775	0.00940198587223	0.96805924	0.00406011667222	0.0100068674111
a20	0.0075377828963	0.0188598318463	0.000118450342744	0.000552104655833	0.0188516026241	0.848554446667	0.0309025865574	0.0746231698037
a31	0.0095580558321	0.0249022922821	0.000161565027581	0.000772430598611	0.029023152208	0.774425215556	0.0445079888525	0.116649289935
a28	0.0283394178107	0.0425963787607	0.000919616329194	0.00655601221287	0.0601865800693	0.609935125185	0.113145616284	0.138321229978
a31	0.0691717312702	0.138792558254	0.00731743554306	0.029501969071	0.0854757746898	0.325460371728	0.191123588761	0.153156541659
a18	0.119405702423	0.191784752751	0.0129393735144	0.0476190540237	0.0813384048966	0.210237933909	0.207480809587	0.129193965553
a31	0.141174134141	0.19259815425	0.0315345731715	0.0668873270079	0.0812605716322	0.14671900797	0.221457276529	0.118368981851
a3	0.121021093047	0.194405021417	0.0560613877238	0.0825000556693	0.0824945285441	0.106387592657	0.22208233551	0.13504801395
a31	0.111162064349	0.163894710472	0.0810024725746	0.0935896605564	0.096111322848	0.103316408886	0.201548111837	0.149375271317
a18	0.11386741645	0.146207900157	0.104422734192	0.109757280185	0.110622832949	0.112133745629	0.165636807279	0.137351277106
a31	0.116604878817	0.136467280052	0.114033030064	0.116447170062	0.117328985983	0.11757301321	0.147001809093	0.134543839035
a17	0.118715502939	0.130048356684	0.120093318688	0.121171456687	0.121513213661	0.121448534403	0.137157876364	0.129851759678
a20	0.12059522098	0.127741378895	0.120927972896	0.121621962229	0.122018679887	0.122037210134	0.136099208788	0.128958369893
a31	0.121363426993	0.125679369632	0.121520070965	0.122035729076	0.122202011962	0.123321035378	0.137159076263	0.126719271298
a20	0.122556365664	0.126003543211	0.122093020322	0.122469150025	0.122667368654	0.124158538459	0.133511078754	0.126540938433
a31	0.123102955221	0.12615197607	0.122494116774	0.122801375342	0.123012644218	0.124198916153	0.131676379585	0.126561642811
a20	0.123014788407	0.125615647023	0.122676073591	0.122969350114	0.123110258073	0.124337992051	0.132250899862	0.126024990937
a46	0.122525742802	0.125628715674	0.122298615864	0.122652815038	0.122818912691	0.12358881735	0.134179249954	0.126307146979
a31	0.122046624267	0.124085288558	0.121834445288	0.122211535013	0.122236212564	0.125844329117	0.137143509985	0.124598048993
a46	0.122720203422	0.124525532853	0.121999635096	0.122310073338	0.122425525855	0.127016449706	0.134159296662	0.124843279664
a8	0.123455656474	0.125718950951	0.122586798365	0.122848442779	0.123160543285	0.125307063235	0.130540738887	0.126381813221
a39	0.121676652158	0.124029896984	0.121047189455	0.121541387593	0.121656607095	0.124052274412	0.141289499629	0.124706504407
a31	0.119216696053	0.121049995661	0.118334469818	0.118907325864	0.119071320365	0.137148728137	0.14452364321	0.121747849469
</S>	0.118406136026	0.119445492831	0.117236799909	0.117670722932	0.118113160182	0.151129584068	0.137464131605	0.120534001734
