 	non	ho	cosa	a	fare	</S>
a8	0.45786375	0.4122204	0.081015765	0.01328185035	0.0326152395	0.003003029875
a31	0.410220046667	0.287736306667	0.108663385	0.0400347520167	0.1494877465	0.00385779259167
a37	0.216482628889	0.234221048889	0.274361325	0.0609932070056	0.211247762167	0.00269403363056
a11	0.127905230963	0.296174812963	0.390595555	0.0391746323352	0.143767432389	0.00238232851019
a13	0.0759994299877	0.420825080988	0.361594398333	0.0244396184451	0.11417265913	0.00296879673673
a20	0.0477526693292	0.574618946996	0.260670508111	0.020517524815	0.09286913971	0.00357121711224
a31	0.0291437214431	0.459147130665	0.279098668037	0.150326871605	0.0787053999033	0.00357825557075
a8	0.0705431611477	0.350618625222	0.287373411346	0.211453950535	0.0593335899678	0.0206773217236
a31	0.119540447049	0.481859941741	0.204530125782	0.116746952178	0.0371015366559	0.0402210162412
a46	0.144781485683	0.40627999058	0.187179431927	0.102386192726	0.0614952142186	0.0978776820804
a8	0.167556498561	0.25235563686	0.165009707309	0.133364910909	0.10713498674	0.17457826736
</S>	0.163486689281	0.20035666343	0.159012848654	0.154030335455	0.12751748837	0.19559599368
