 	che	vende	buon	pane	</S>
a17	0.16739945	0.75632305	0.032020763	0.019751362	0.02450531508
a31	0.0920232426667	0.6494497	0.0598306576667	0.174122268333	0.0245741077167
a11	0.0468446332889	0.647734983333	0.0638027882222	0.233145902778	0.00847171480223
a39	0.016634178763	0.846500994444	0.0334588557407	0.100329593593	0.00307639120741
a35	0.00624504518767	0.926045251481	0.0157564215802	0.049565000531	0.00238822960247
a39	0.00402242239589	0.94016804716	0.0107474585267	0.0409909035103	0.00407111900082
a31	0.00516542469863	0.914746192387	0.0126950925089	0.0586261731701	0.00876709700027
a24	0.0388599257995	0.887845030796	0.010790821003	0.05203337439	0.0104708330668
a18	0.144344285267	0.678021250265	0.0122117161677	0.03475927413	0.130663494422
a31	0.193741001756	0.572055723422	0.0240937927226	0.03611507971	0.173994450474
a13	0.199717230585	0.473779517807	0.0321354199075	0.0370402112367	0.257327662491
a31	0.215674750195	0.261053212602	0.0848086679692	0.0934707047456	0.344992697497
a46	0.196811370065	0.237278117534	0.147430549323	0.152312091582	0.266167909166
a8	0.191555426688	0.218120119178	0.169293519774	0.170902767194	0.250128199722
</S>	0.191800473344	0.211149204589	0.178698104887	0.179864903597	0.238487344861
