 	le	canzone	si	scrivono	alla	notte	</S>
a20	0.747288405	0.004851863	0.000806632395	0.077577263	9.2631367e-05	0.1393350095	0.03004820485
a31	0.463821899667	0.00253823448333	0.000296302174667	0.0703334883333	6.7604607e-05	0.4275398565	0.0354025966167
a0	0.161713947089	0.000954986934443	0.000143186471222	0.284987406111	0.001598609337	0.531420092167	0.0191817605389
a20	0.0583861092297	0.00100499740148	0.000593541190407	0.548969252037	0.00823744511233	0.365584304056	0.0172243308463
a31	0.0242483718766	0.00117708250049	0.000820771180136	0.545759210679	0.0111558112374	0.400267501352	0.0165712092154
a13	0.0650257584255	0.00312653786683	0.00342538194338	0.362878450226	0.0079539689458	0.535181753784	0.0224081306718
a38	0.146843112809	0.00734165628894	0.0190722846478	0.194675522075	0.00955478931527	0.576928137928	0.0455844888906
a31	0.12709741927	0.0117217984296	0.0245727970493	0.183254442692	0.0726011357718	0.536523105976	0.0442293006302
a20	0.125128211423	0.0320982878099	0.0316513678498	0.162507002564	0.115907631924	0.476472875325	0.0562346612101
a31	0.120516408808	0.0352396581366	0.0360850379499	0.134488259188	0.184395620641	0.427476638442	0.0617983937367
a20	0.0870025946027	0.0354254049122	0.0309041453166	0.131405476396	0.233022930214	0.421090519481	0.0611489245789
a33	0.0832679715342	0.0462538123041	0.0544299291055	0.106976618799	0.161171550071	0.446154826494	0.101745311526
a31	0.0514311025114	0.033141636768	0.0560273640352	0.175407882933	0.131439290024	0.450855662165	0.101697062842
a28	0.0976036295038	0.159424025923	0.0397615370117	0.167519795978	0.105789149341	0.339133740722	0.0907680932807
a31	0.121200432168	0.206364874308	0.0465563176706	0.115720860326	0.162129492447	0.258189643574	0.0898383590936
a0	0.122476019723	0.153362117103	0.0654998198902	0.120950236775	0.206319898816	0.228480557858	0.102911321031
a31	0.144253939908	0.160930382368	0.0899864166301	0.115665215592	0.181405654272	0.182975295953	0.124783060344
a3	0.140182023303	0.139724610789	0.111298145543	0.129332091864	0.181353234757	0.170391248651	0.127718626781
a31	0.144020204434	0.142279980263	0.126642265181	0.134219083955	0.161360084919	0.155093842884	0.136384505594
a46	0.141795548145	0.140061620088	0.134079158394	0.138637391318	0.155799748306	0.150728647628	0.138897851865
a31	0.141433242715	0.140364923363	0.136882402798	0.140329763773	0.152585512769	0.148463865876	0.139940270622
a39	0.141736460905	0.140439997788	0.138063467599	0.141238014591	0.150893770923	0.147348821959	0.140279473541
a35	0.142434733635	0.139734942596	0.1350327392	0.139205544864	0.155964283641	0.14970734732	0.13792043118
a31	0.139702834545	0.136401417532	0.1323415564	0.142643021621	0.161311684547	0.15275122244	0.13484825706
</S>	0.137635502272	0.135169783766	0.1330179832	0.147678995811	0.159444837274	0.15219734622	0.13485552853
