 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.0003666963635	0.66231355	0.313552235	5.07467945e-05	5.8821575e-06	5.84516645e-05	0.023652378055
a20	0.0001375453215	0.801344916667	0.174632598	4.73179528333e-05	4.26250793333e-06	6.99728015e-05	0.0237633580183
a35	0.0001148885185	0.870335372222	0.108469462333	0.000104665347278	3.82885667444e-05	0.0009391461105	0.0199981773394
a20	0.000563177876167	0.608257967407	0.334307347444	0.000323728682426	0.000174095458915	0.00292641183683	0.0534473321131
a38	0.00121921929206	0.256671831802	0.665010869148	0.000522951627475	0.000400698299638	0.00505077947894	0.0711237257044
a31	0.00119730016402	0.394505809934	0.546782296383	0.000552434099158	0.000409754939879	0.00471943879298	0.0518329982348
a18	0.000697108064673	0.428199152311	0.540872818794	0.000383070036386	0.00024483649996	0.00227361329266	0.0273294201449
a23	0.000829051298224	0.16494037977	0.816001489598	0.000685791125462	0.00051905751332	0.00175971069255	0.015264504115
a24	0.00210258456607	0.105057393257	0.864376346533	0.00187550310849	0.00114024253777	0.00393946989752	0.0215083760383
a37	0.00338696425536	0.099707154419	0.860593068844	0.00283551260283	0.00194620101259	0.00760328429917	0.0239277393461
a20	0.00404581388512	0.101315174806	0.861000792948	0.00298541106761	0.00291268303753	0.0102963180997	0.017443768782
a31	0.00376001129504	0.101552804935	0.872658637649	0.00219680412254	0.00233493163584	0.00768489076657	0.00981188626067
a20	0.00480313953168	0.100260334978	0.85904050255	0.00347231510751	0.00563926246861	0.0130836706555	0.0137007810869
a33	0.00987678151056	0.125419728326	0.808379467517	0.0062531532025	0.0093888851562	0.0208579295518	0.0198240676956
a31	0.0137162621702	0.112929812775	0.799509689172	0.0102377165675	0.0119938087187	0.0341134248506	0.0174992962319
a20	0.0319926120567	0.0764008575917	0.600031579724	0.0349929261892	0.0431135209062	0.15593159395	0.0575369374106
a31	0.0532349906856	0.0730604358639	0.343560609908	0.0621967453964	0.0794129283021	0.30229388465	0.0862403991369
a20	0.0577750202285	0.0663640819546	0.238391368303	0.0715211651321	0.096961837434	0.376702494883	0.0922839997123
a31	0.0526700700762	0.0567690779849	0.194178654434	0.0795694163774	0.122369479145	0.405696698294	0.0887465722374
</S>	0.0463692600381	0.0483057449925	0.216673927217	0.0839436251887	0.138603834573	0.398945649147	0.0671579346187
