 	che	sapeva	che	non	può	fare	il	bagno	</S>
a31	0.450408885	0.062256836	0.164435134	0.020898888	0.17421248	0.062806691	0.0566195435	0.000123694045	0.0082378035
a20	0.385569025	0.0376911683333	0.0996712106667	0.0102209903333	0.133402644	0.0342835503333	0.292306367833	0.000918428605	0.00593656723333
a28	0.165462440333	0.0917461717778	0.116587806889	0.0078428076111	0.0501159396667	0.0383975907778	0.516887689278	0.001703745635	0.0112557591444
a31	0.140023928778	0.156400383926	0.187039452296	0.0097410142037	0.0235241742222	0.0663821715926	0.397537189759	0.005154660645	0.0141970290481
a39	0.319174189593	0.151972884642	0.179923230765	0.0155645069012	0.0471653547407	0.0654105751975	0.19402663592	0.00811486474833	0.018647784016
a24	0.413587196531	0.109749417547	0.0930213755883	0.0249093819671	0.12750031158	0.0641343430658	0.0869872179733	0.0214614187828	0.058649322672
a31	0.350179748844	0.0887854235157	0.0642958638628	0.032383054989	0.130229877193	0.0704615493553	0.0636762516578	0.0987840595943	0.101204175557
a17	0.336751716281	0.111179419505	0.0576194059543	0.036455510663	0.074892947731	0.0509723387851	0.0517473218859	0.134874404865	0.145506935186
a31	0.26223259876	0.123287066502	0.0743829366514	0.061166335221	0.078501674577	0.0654474402617	0.0664377862953	0.113140998288	0.155403125062
a39	0.205757576253	0.130187305501	0.0878434822171	0.081826073407	0.088133554859	0.0831971600872	0.0837339270984	0.107624744429	0.131696145021
a41	0.224067285418	0.152666585167	0.0855884440724	0.0794489411357	0.082447342953	0.0795670266957	0.0797249073661	0.095719888143	0.12076955834
a31	0.200422675139	0.145483945056	0.0917248080241	0.0867459603786	0.087956855651	0.0870086202319	0.0870345144554	0.104591692714	0.10903090778
a33	0.18698934838	0.140640368352	0.0932411893414	0.0902951767929	0.091326825217	0.0905062664106	0.0906633334851	0.104003687571	0.11233379626
a31	0.181466086127	0.139733872784	0.0942737531138	0.0920522722643	0.093019176739	0.0921604738035	0.092240664495	0.101532062524	0.113521624087
</S>	0.157349793063	0.127858331392	0.0999108565569	0.0986414661321	0.0992170258695	0.0990097119017	0.0990747472475	0.109230381262	0.109707657043
