 	il	vino	buono	deve	essere	invecchiato	</S>
a24	0.99647467	0.000194021265	3.22069585e-05	3.4564523e-05	5.09454865e-05	0.000177179972	0.00303651314
a46	0.996330003333	0.000248642211667	2.77197821667e-05	4.23420083333e-05	5.88799455e-05	0.000257970024	0.00303454168
a31	0.997797187778	0.000340710467222	2.92457240556e-05	5.48665584444e-05	6.09714075e-05	0.000349637408	0.00136747812667
a17	0.960684115926	0.0195916651691	0.000586227765685	0.000722934025148	0.000759298114833	0.00604816560267	0.0116075969756
a37	0.804023238642	0.058267160723	0.00556125752189	0.00602916427505	0.00713499697161	0.0454702485342	0.0735138903252
a31	0.598905546214	0.0679449995743	0.0232674638406	0.0256424557584	0.0303167789905	0.138924722845	0.114998026775
a39	0.390895632071	0.0520883745248	0.0421374492802	0.0503878002528	0.0585961329968	0.295945974282	0.109948633925
a31	0.238048654024	0.0470215968416	0.0516570627601	0.0884868650843	0.134658617666	0.351585481427	0.0885417013083
a37	0.171661171341	0.0631203342805	0.0692965042534	0.120961051695	0.215155615889	0.283438333809	0.0763669654361
a31	0.131235640447	0.0913170700935	0.0950760064178	0.129059917232	0.221055075296	0.233619784603	0.0986364864787
a46	0.130894723482	0.115756765365	0.117710352139	0.135904372411	0.191865941765	0.190154154868	0.117713673493
a31	0.135943667827	0.130588711788	0.13147170738	0.139788410804	0.166613833922	0.164220888289	0.131372751164
a46	0.137777829276	0.135902390596	0.136407605793	0.141227090268	0.157590244641	0.155059796096	0.136035027055
</S>	0.138853364638	0.137765415298	0.138133832896	0.141671845134	0.15393380232	0.151754883048	0.137886883528
