 	possono	essere	ancora	svegli	</S>
a31	0.272543038	0.0071488948	0.01658601485	0.681379435	0.0223425925
a20	0.246668163813	0.005731301	0.01732180995	0.714398641667	0.0158800173333
a23	0.096358055751	0.0150453304	0.02813774265	0.794701570556	0.0657572672778
a31	0.090297301917	0.0221356534667	0.06433250355	0.709291490185	0.113943025759
a20	0.241762063972	0.0369689844889	0.0877583661833	0.524203240062	0.109307320253
a11	0.355202274657	0.0685069014963	0.101858708728	0.356826406687	0.117605705084
a20	0.315303964886	0.0956971904988	0.123173596243	0.323710845562	0.142114405028
a31	0.208300785962	0.101193136833	0.153204215414	0.361752208521	0.175549661676
a37	0.133647182987	0.152398555611	0.158183118471	0.342528906174	0.213242250559
a31	0.154273960996	0.201360988537	0.16247791949	0.258838185391	0.223048956853
a11	0.173738203665	0.200355482846	0.182077323163	0.228477041797	0.215351958951
a46	0.182175257888	0.212613040949	0.182733744388	0.208882253932	0.21359570965
a31	0.188212869296	0.206848606983	0.187534231463	0.211969217977	0.205435063217
a46	0.194541723099	0.202872702328	0.191293130488	0.209323565992	0.201968841072
a31	0.196111341033	0.203407584109	0.193979420163	0.204102121997	0.202399530357
a20	0.197243200344	0.201046998036	0.196869763388	0.204181407332	0.200658656786
a28	0.195482560115	0.201001989345	0.197224724463	0.206344859111	0.199945852262
</S>	0.193439240058	0.200544469673	0.197012512232	0.210090064556	0.198913676131
