 	non	mi	aspetti	che	non	vengo	</S>
a8	0.00208463225	0.447284425	0.24649832	0.06135313	0.00076273688	0.21737345	0.0246432537
a31	0.000895931603333	0.509272158333	0.229974473333	0.052868548	0.000588485986667	0.181899593333	0.0245007741333
a24	0.000480128194444	0.487332052778	0.213268317778	0.0730426906667	0.000330296922222	0.216814811111	0.0087317051111
a31	0.0376601729715	0.534848270926	0.131884979259	0.0649673902222	0.00119827087407	0.225816957037	0.00362399073703
a36	0.0600718646572	0.472766676975	0.083860797753	0.0624611984074	0.00900696039136	0.309448499012	0.00238402171234
a31	0.0482306518857	0.498590578992	0.0702935949177	0.0520627073025	0.0181307041305	0.309981693004	0.00271009087078
a39	0.0384070756286	0.445686657331	0.0455343869726	0.0306380719342	0.0231086483768	0.404852957668	0.0117722313236
a8	0.0191390676762	0.15796534301	0.0291972793242	0.0350576306447	0.0249736297923	0.710240652556	0.0234264154412
a31	0.0241962033587	0.09465411057	0.0344574444414	0.0729880002149	0.0301535982641	0.683147617519	0.0604030494804
a29	0.0424112684529	0.09737332019	0.0518567801471	0.090656893405	0.0474025947547	0.525936149173	0.144363009827
a31	0.0775420334843	0.111095220063	0.0855271533824	0.094836551135	0.0835668635849	0.368945433058	0.178486736609
a17	0.109588217828	0.138836786688	0.116018941127	0.116119670378	0.112032081195	0.233294507686	0.174109762203
</S>	0.113264028914	0.143134543344	0.121764305563	0.115136910189	0.115475300597	0.205751638843	0.185473221101
