 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a23	0.237642316	0.00143949492785	0.020416523275	0.056164518585	0.069142061905	0.01090347365	0.012338192	0.0029081085	0.00017095859	0.58800337	0.000870945685
a31	0.099523055	0.000482784095417	0.007074548624	0.018807206644	0.0231302793583	0.004569020592	0.00979872566667	0.00189905585333	0.000105486693333	0.83403961	0.000570223231667
a20	0.0340392489083	0.000164000416039	0.00238411084767	0.006422640127	0.00784510783277	0.00173836827267	0.00493355965556	0.00070143210111	6.35664287777e-05	0.941384516667	0.000323462800556
a13	0.0121537163778	0.00016474553868	0.00125334677322	0.00666866489567	0.00829277153759	0.00245634455756	0.00725700598519	0.00046535563037	0.000202654980593	0.955308105556	0.00577724946685
a37	0.00679421562593	0.000838221262893	0.00282715559107	0.0302728132986	0.0419648108459	0.00678857501919	0.0146881589951	0.00102694027679	0.0012871853802	0.849453835185	0.0440580404889
a31	0.00431774926864	0.000987479885631	0.00307440163036	0.0348935595995	0.0481596417486	0.00666155087306	0.0132816471984	0.0010148315656	0.00162206810007	0.833056791728	0.0529302269296
a43	0.00975828314955	0.000952818026544	0.00158082801012	0.0154758276998	0.0202577120495	0.00273272462435	0.0057080819328	0.000670077008533	0.00142599347336	0.918941743909	0.0224958639099
a31	0.0115936604432	0.00105480107551	0.00131036013671	0.0086945873666	0.0110967856832	0.00174617147478	0.00310024414427	0.000588664306178	0.00147506957445	0.94835400797	0.0109856581033
a24	0.0812755385411	0.0053873352585	0.00223111234557	0.00887886025553	0.0170975932277	0.00562363545826	0.00775448754809	0.00379914039206	0.00591465677482	0.852862002657	0.0091756710011
a7	0.129554684514	0.0087580244195	0.00368913911519	0.0108365604185	0.0225634614092	0.0105702278194	0.0149030858494	0.00821077946402	0.0156953822583	0.762318087552	0.0129005770004
a31	0.0694337805713	0.0072780358065	0.00558195370506	0.0100345924728	0.0153134888031	0.0127473166065	0.0203877692831	0.00846116282134	0.0219374087528	0.815629715851	0.0131947546668
a13	0.112811510924	0.0135897059355	0.00782975390169	0.0131358171576	0.0210302999344	0.0186935588688	0.038083403761	0.0127452552738	0.0363654365843	0.70849623195	0.0172190258889
a28	0.170127546975	0.0240219066452	0.0137344403006	0.0195709643859	0.0306003429781	0.0310212139563	0.0901252679203	0.0249484390913	0.0761014355281	0.492836283983	0.026912161963
a20	0.122981972325	0.0283184088817	0.0209870521002	0.0247863381286	0.031998732326	0.0420919673188	0.14392184264	0.0356950346971	0.118434768509	0.395871844661	0.0349120489877
a31	0.0895772041083	0.0302597442939	0.0268156427001	0.0292515873762	0.0328263681087	0.0467234211063	0.172868267547	0.042937465899	0.135241499503	0.354491254887	0.0390075603292
a37	0.125059514703	0.0485358247646	0.0385345409	0.0412127564587	0.0468516427029	0.0524762663688	0.164066929182	0.0511658972997	0.121370746501	0.262795228296	0.0479306367764
a1	0.136811218234	0.0645208882549	0.0496354949667	0.0524264848196	0.0603706875676	0.0601554921229	0.159092256394	0.0585083810999	0.115885238834	0.184420162765	0.0581736522588
a28	0.100354504411	0.0628637617516	0.0473734983222	0.0495433326065	0.0581945375225	0.061305869041	0.188717575465	0.0594883637	0.134352326278	0.179887234255	0.0579189507529
a1	0.0865769278037	0.0509458122505	0.0303420632741	0.0317399987022	0.0443772391742	0.0433006070137	0.150181459155	0.0434099905667	0.107546112093	0.368024114752	0.0435556309176
a28	0.0879753839346	0.0331598127502	0.0143659534914	0.0214175894007	0.0344988280581	0.0249946123379	0.0934148237183	0.0377601671889	0.0540749446977	0.554737608251	0.0436002643059
a31	0.136723427978	0.0258329369167	0.0129922267305	0.0216627784669	0.0295582910194	0.0212432297793	0.129208511239	0.045106414063	0.0423567635659	0.48521466275	0.0501007714353
a20	0.197151329326	0.0644785056389	0.0204887885768	0.026501542489	0.0550989303398	0.0303604945931	0.132256263746	0.0453949876877	0.0425721701886	0.328453600917	0.0572433651451
a31	0.228545489775	0.0917445885463	0.0381843168589	0.0437088848297	0.0794577254466	0.048563951531	0.0891092632487	0.0597681982292	0.0476565590629	0.205358333639	0.0679026563817
a20	0.203265429925	0.0831586215154	0.0578258422863	0.0605121316099	0.0756722804822	0.063035137177	0.0985424064162	0.0736900927431	0.0720866896876	0.142321716546	0.0698896387939
a31	0.142457393308	0.0842470891718	0.0695765140954	0.0713375505366	0.0794852434941	0.073951959059	0.113274058805	0.081668972581	0.0891148985625	0.118731714182	0.076154589598
a8	0.116526879103	0.0852484697239	0.0778207496985	0.0791503218455	0.082931504498	0.0805327396863	0.107331552935	0.0878469991937	0.0916357128542	0.109531641394	0.0814434165327
</S>	0.114285446551	0.088492759862	0.0808816073492	0.0825703234228	0.086094242249	0.0830108298432	0.101041891468	0.0871453045968	0.0907863364271	0.101976770697	0.0837144882664
