 	sta	seduta	nel	giardino	</S>
a20	0.295788185	0.00407564545	0.001595160815	0.679594605	0.0189463865
a17	0.255136461667	0.00543349411667	0.010476292315	0.691388438333	0.0375653161667
a20	0.139209493889	0.0157924497056	0.0276990884383	0.722372299444	0.0949266820556
a31	0.0764486666297	0.0194157419019	0.0280394114794	0.782852513148	0.0932436756852
a17	0.13503508421	0.049465525634	0.0299632091598	0.692925151049	0.0926110368951
a31	0.368243951403	0.087866416878	0.0430576080533	0.39500675535	0.105825248965
a46	0.410980360468	0.113555143959	0.0755496010178	0.23629740345	0.163617449655
a31	0.267559600156	0.153932984653	0.131933677006	0.213025174483	0.233548536552
a20	0.218053700052	0.181487838218	0.168058639002	0.206814684828	0.225585122184
a31	0.198091676684	0.192844472739	0.183669329667	0.206501028276	0.218893504061
a20	0.193879512228	0.19798068758	0.191360299889	0.206734852759	0.21004464802
a18	0.182678867409	0.194306552527	0.186348939963	0.21315379092	0.223511832673
a46	0.14700187247	0.163172559176	0.153322021321	0.24655589364	0.289947644224
a20	0.09371757749	0.116972846725	0.10098717944	0.33480029788	0.353522084741
a31	0.09827207583	0.095922957575	0.07838172748	0.403228272627	0.324194968247
a18	0.148217191943	0.119082785858	0.10889013916	0.331168267542	0.292641632749
a31	0.178487807314	0.161326251953	0.157221346387	0.236023972514	0.266940627583
a0	0.191416049105	0.186333063984	0.184344912129	0.215366454171	0.222539519194
a31	0.195835673035	0.194805824661	0.193612964043	0.207815768057	0.207929763065
a8	0.197271344345	0.19756794822	0.196714281348	0.206008892686	0.202437534355
a31	0.197638131448	0.198383819407	0.197642553783	0.205829037562	0.200506461452
a18	0.198097857149	0.198851556469	0.198255194594	0.205186859187	0.199608523817
a31	0.198796582383	0.199369072156	0.198948308198	0.203103816396	0.199782224606
a17	0.199048584128	0.199539827385	0.199189002733	0.202492012132	0.199730571535
</S>	0.199193727064	0.199586788693	0.199288841366	0.202006386066	0.199924235768
