 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.6650689	0.28593314	0.04111403	0.0029114343	0.0016492738	0.00022495554	0.0003651713	0.00018116708	0.00018276952	2.5479394e-05	0.00014164664	0.00011064768	3.2047803e-05	0.00010489277	0.00010035414	0.000112835594	0.0001236269	0.0001840736	0.00019978711	0.00029301314	0.00036565185	0.00057514856
m	0.012322951	0.8628385	0.006394624	0.0013937065	0.00044486733	0.0003834422	0.00028599275	0.00021406532	0.00019757952	0.00012131288	0.00026942688	0.00026138313	0.00017172097	0.000689761	0.00029041088	0.0019088406	0.0002757675	0.0017180721	0.0016067798	0.00688359	0.05714583	0.04418145
ì	0.0033923725	0.03485997	0.85920143	0.023451265	0.001538325	0.0019413137	0.0003176142	0.00029303276	0.0004949276	6.569606e-05	0.00020892866	0.00016900302	0.00010845548	0.00043415866	0.0004891144	0.0025170236	0.0011484136	0.0076268134	0.0053771734	0.006799614	0.014026693	0.03553866
s	0.015996927	0.752584	0.20922758	0.011028023	0.0021149807	0.0010662292	0.0004972248	0.00036639013	0.00031763234	0.0007670903	0.0010384889	0.00013896378	0.00013237313	0.00014532909	0.002064573	2.9373707e-05	0.00010098171	8.673719e-05	0.00041625794	0.00038705263	0.00040768852	0.0010861207
e	0.004082161	0.6095715	0.31121433	0.065074615	0.0064261574	0.00027908175	0.0004765403	6.389205e-05	9.9536235e-05	3.76305e-05	3.06085e-05	7.64408e-06	6.2019462e-06	7.3032893e-06	0.00013848461	3.5068897e-05	4.3387477e-05	0.00078425824	0.00015275787	8.715784e-05	0.00016389652	0.0012178473
g	0.022101512	0.07873627	0.7598903	0.120413855	0.010810121	0.0012276054	0.0012095803	0.00043834635	0.0003326825	0.00052212673	0.0007478863	0.0001473132	0.00013900247	0.0001518851	0.0014807775	1.5055292e-05	8.71821e-05	3.4012246e-05	0.00027998196	0.0001967987	0.00013237349	0.000905375
a	0.0007232828	0.00827012	0.5955063	0.3262334	0.048437815	0.0008711228	0.001763552	0.00017826087	0.0003472302	1.7547585e-05	4.1290758e-05	3.755166e-05	1.69612e-05	4.8942795e-05	0.000106594765	0.00052638917	0.00028918593	0.010092262	0.001414599	0.0008958798	0.0021904067	0.0019912731
p	0.011808069	0.01785046	0.60784024	0.32793626	0.020017244	0.0022485498	0.0009759374	0.00038481766	0.00029543342	0.0006004038	0.00052944635	0.00011040867	0.00014211815	0.0001000903	0.0026364336	1.8552599e-05	0.00019204633	8.922053e-05	0.000468767	0.00023574255	0.00016238097	0.0053573945
ù	0.00101227	0.0017934077	0.2546001	0.44956198	0.22577915	0.0051549682	0.0086422395	0.0007132003	0.0008613872	2.0251888e-05	9.24003e-05	0.00013263988	4.3370677e-05	0.00019474304	0.00013352564	0.0026005514	0.00080293557	0.033292454	0.0030455822	0.0022390827	0.0057741	0.0035095562
m	0.003558583	0.0038351433	0.09483944	0.72354805	0.16580741	0.0057400092	0.0016018023	0.00017375464	9.515686e-05	5.4721168e-05	5.400839e-05	8.739111e-06	8.637626e-06	7.0201977e-06	0.00016051144	9.318753e-06	2.2832417e-05	0.00014143919	7.423018e-05	4.3099426e-05	4.034139e-05	0.00017570492
