 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.91694015	0.07636138	0.0010144361	0.000482991	0.0006264726	0.00026938727	0.0012670768	0.00045464502	0.0010277505	0.0011528936	0.00040281544
a	0.7123026	0.21819583	0.0009137027	0.00061794155	0.004326349	0.0014134595	0.0010037621	0.00026929897	0.0044198125	0.011847314	0.044689972
p	0.014537631	0.939676	0.0080750715	0.00050068443	0.0065178587	0.00020245208	0.0007892527	0.0024058947	0.014972557	0.010744298	0.0015784053
e	0.0006205056	0.9965437	0.00029449275	3.8106686e-05	0.0003661514	8.000434e-06	0.00069059536	3.4210287e-05	2.7834523e-05	0.0011599362	0.0002164713
t	0.0023277712	0.9782938	0.0030976448	0.0010391307	0.0016033943	0.00103445	7.599627e-05	0.0002621995	0.008209777	0.00032979116	0.0037259846
ì	0.00031972677	0.98341864	0.0048816456	0.0008653122	0.0010043709	4.4868455e-05	0.0054521128	0.0003890829	0.00013620757	0.0024778454	0.0010101778
a	0.00072287297	0.9930599	0.004249231	0.0007907704	0.0007524884	2.773346e-05	8.5063795e-05	3.4134086e-05	0.00017400309	7.741373e-05	2.6415493e-05
e	0.013134207	0.7215487	0.016230576	0.07676077	0.034840256	0.017322036	0.0019175889	0.016509652	0.061916117	0.008977326	0.030842835
s	0.012134496	0.033313997	0.017969608	0.37874132	0.054234236	0.01564361	0.0015429001	0.009549578	0.2796189	0.027681412	0.16956994
ò	0.01635404	0.24458186	0.00791583	0.34233612	0.1896738	0.01066162	0.039421275	0.002451662	0.020126076	0.10004367	0.02643398
z	0.016709572	0.051079206	0.0070535974	0.6714021	0.12416694	0.018516803	0.004045616	0.014068025	0.0584092	0.017857358	0.016691582
u	0.0003400322	0.0024938204	0.0019007925	0.9016847	0.081688635	0.004742612	0.0016427335	0.0013190183	0.0009439598	0.00268218	0.0005615017
n	0.007918081	0.023219917	0.02365577	0.4825326	0.20137109	0.05540315	0.037483357	0.14690843	0.00590877	0.006038011	0.009560888
e	0.0010300154	0.00245192	0.001387844	0.089340255	0.80439234	0.011757011	0.06216825	0.0025396026	0.00091535226	0.023477178	0.00054022495
f	0.008563558	0.041189246	0.035331436	0.092465386	0.51340276	0.105098665	0.063311346	0.07154644	0.009629469	0.011169874	0.04829179
à	0.00065622956	0.0007121029	0.00065582385	0.0041502267	0.71480757	0.022948524	0.2279399	0.007490065	0.001692749	0.017711602	0.0012351851
i	0.0008822699	0.005721655	0.008037952	0.017785337	0.79557335	0.06984117	0.068118006	0.020941587	0.003911017	0.0062233913	0.0029643243
