 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.80128366	0.004151739	0.16658413	0.010540944	0.011124742	0.0020453094	0.00046207046	0.00065931183	0.0005867901	0.0005849725	0.00044629525	0.00065858604	0.00053115195	0.00034035704
à	0.07147303	0.002036345	0.7804237	0.020915087	0.03144897	0.0018835268	0.01301818	0.0027665438	0.006206123	0.0039398437	0.004316636	0.023294257	0.029351054	0.008926613
b	0.0007846062	0.0063748662	0.87756795	0.05356255	0.05816147	0.0002083056	0.0007335533	0.00016325804	0.0002578592	0.00011418365	0.000104439314	0.000977113	0.00073035556	0.0002595725
b	0.0014767713	0.0274165	0.76863635	0.11437782	0.08677458	0.00022512543	0.00022059727	5.044177e-05	8.839915e-05	4.097681e-05	1.7245788e-05	0.00024917332	0.00020534062	0.00022069701
e	0.006485076	0.96008706	0.029373843	0.0013798691	0.00031328195	0.00042198086	0.00044788327	0.00026354933	0.00022456911	0.00020019244	0.00014496631	0.00035214119	0.0001992806	0.00010629281
t	0.017259946	0.6549607	0.22651596	0.08501597	0.010703207	0.0021696382	0.001409012	0.0007969844	0.00041484812	0.00020909547	0.00012933268	0.00025549045	7.3591604e-05	8.625542e-05
o	0.00015469431	0.07392337	0.2853636	0.37741375	0.23017876	0.0046522426	0.0058850055	0.0010921302	0.0019574794	0.0015038131	0.000859396	0.008825158	0.008033398	0.00015723247
à	0.112085395	0.32747456	0.08145953	0.39324826	0.061595026	0.007464063	0.0065052877	0.0016585374	0.00078464445	0.0005208008	0.0004833803	0.0007430345	0.00026726993	0.005710253
t	0.0012168586	0.002008513	0.011020874	0.33679962	0.61098117	0.026528073	0.0032614337	0.0023776884	0.0009723628	0.00061963045	0.0008698401	0.0009260772	0.0006179471	0.0018000144
t	0.0005831103	0.008844206	0.025918944	0.48139536	0.43850446	0.032267775	0.006596472	0.0014310933	0.00074407103	0.0003113318	0.00012766373	0.0018774975	0.0012762155	0.00012180109
o	0.014383105	0.24953997	0.010041193	0.3313427	0.08323862	0.13307174	0.047121763	0.025977844	0.014728624	0.01776651	0.026522651	0.02233461	0.018416101	0.0055145314
k	0.063878916	0.09705166	0.0054829386	0.20488699	0.22888729	0.30459988	0.04526776	0.024359845	0.005754761	0.0047091087	0.0036127344	0.0051774587	0.0013105825	0.00502003
o	8.545454e-05	0.0012812627	0.0014853003	0.19356512	0.47784308	0.19830039	0.070345074	0.019684546	0.007951965	0.0021932933	0.0010134211	0.0069961543	0.019134212	0.00012075227
r	0.03662487	0.05437361	0.0019059979	0.058518887	0.06481005	0.60718673	0.06166631	0.06498375	0.010036684	0.010669444	0.0066968394	0.0068215155	0.0013670492	0.014338383
à	0.00016280406	0.0015869524	0.0006769334	0.049766853	0.41693527	0.35744622	0.09074093	0.050091367	0.016422737	0.0029204546	0.0010076793	0.0028775074	0.008702934	0.0006613708
s	0.006433582	0.010922969	0.0020900192	0.048045095	0.09549393	0.61152667	0.09515915	0.09613034	0.01190089	0.0057867626	0.0034192845	0.0067698704	0.0027280056	0.0035934271
i	0.00024695403	0.0008264871	0.0003573391	0.02585837	0.066756226	0.30879343	0.37040338	0.163671	0.040150557	0.007257994	0.0022363341	0.0063054706	0.006762651	0.00037376085
k	0.010007458	0.009263964	0.00071787054	0.0064901435	0.0047431155	0.26216763	0.20813312	0.35414022	0.052842926	0.038183272	0.026870104	0.019422246	0.0031272322	0.0038906469
o	0.0004199993	0.0033345525	0.00053121935	0.0114843575	0.1251448	0.2692149	0.22075263	0.22096851	0.088481545	0.0126542775	0.0036750091	0.008963015	0.034219254	0.00015591293
r	0.0068036704	0.0071457746	0.0009762557	0.009067587	0.0029336114	0.14414798	0.15197113	0.5151331	0.08316209	0.030112233	0.018482596	0.01897538	0.0037577613	0.0073307743
à	0.00030128553	0.0030681533	0.00042827803	0.0031215053	0.036692377	0.119395874	0.26216242	0.2623993	0.21606368	0.037081026	0.0066897133	0.008236586	0.043210857	0.0011489801
s	0.0014110089	0.003057319	0.0009434694	0.0065934574	0.0024187127	0.063732795	0.06965404	0.5665489	0.19730625	0.049601674	0.0157502	0.013695415	0.0064145518	0.0028722226
i	6.621229e-05	0.0002657656	0.00011349456	0.001182234	0.0025836148	0.05961377	0.19640322	0.40219656	0.24998043	0.05646851	0.010414649	0.006159904	0.013825659	0.00072595075
s	0.0031135613	0.0029072291	0.00036065042	0.0022097677	0.00038426256	0.02187279	0.09022635	0.440488	0.257864	0.08324555	0.05209823	0.03400484	0.0076523004	0.0035723995
i	0.0003664136	0.0032609599	0.00039374677	0.0013523402	0.0054631014	0.013923616	0.12423402	0.20657322	0.3866084	0.09993203	0.020039206	0.019595597	0.1178961	0.0003612183
e	0.0019766397	0.002657305	0.00057095196	0.004019295	0.0005301291	0.01941318	0.034268457	0.253842	0.40667993	0.1508627	0.06872506	0.041106798	0.011542531	0.0038051214
e	0.01238623	0.06519835	0.0045665014	0.0043518255	0.0046947147	0.011344256	0.004439014	0.094333746	0.33802173	0.2623203	0.11460004	0.015199898	0.011506792	0.057036594
e	0.0013818678	0.0061854343	0.0014718025	0.0024947836	0.0025440278	0.0061049326	0.0010914073	0.07066846	0.2938933	0.41363055	0.1561977	0.009525168	0.0051392415	0.029671332
e	0.001607025	0.0071304636	0.0016305638	0.0031982085	0.0031483036	0.006518421	0.0008809294	0.059823707	0.26724127	0.43749616	0.166507	0.0087087145	0.010336411	0.025772847
e	0.00049039413	0.0027656003	0.0005711688	0.0029357625	0.0015231022	0.009966625	0.00043909496	0.03813162	0.17539296	0.49773425	0.2370706	0.01034662	0.008869336	0.013762871
t	0.0012107668	0.00683456	0.0011006651	0.0026193762	0.0018913561	0.0062703392	0.00046031762	0.017852437	0.10913306	0.4888154	0.31106701	0.013817196	0.011783144	0.02714439
è	0.004023021	0.03744907	0.0015408562	0.0036918125	0.00204758	0.007531387	0.0029278263	0.02139338	0.1616002	0.4036141	0.16066721	0.028423348	0.16035375	0.004736463
l	3.744459e-05	0.00025229104	0.00012992299	0.001023921	0.000413912	0.0044021285	0.0003092348	0.009275289	0.05792897	0.39366308	0.45770577	0.042026386	0.03174309	0.0010885339
i	8.104494e-06	5.6035147e-05	4.013571e-05	0.00038950963	0.00014814702	0.00086526165	0.0011405073	0.0117799435	0.15657291	0.33076477	0.30545437	0.039452694	0.1502028	0.0031248603
à	0.0011118387	0.001847405	0.00046178367	0.0023258226	0.00043601025	0.009573688	0.025395451	0.012590239	0.044818778	0.19507101	0.43748498	0.15479311	0.09996683	0.014123157
s	0.00044858738	0.0035609468	0.00049093727	0.0016804166	0.0012294501	0.017781354	0.00056242984	0.01396002	0.025502583	0.23778947	0.43617237	0.15278614	0.10473284	0.0033024612
p	9.745787e-06	8.508574e-05	4.824687e-05	0.00045452258	0.000199395	0.0007167354	0.00045773457	0.0014394058	0.019608214	0.121136405	0.2709863	0.118976854	0.46321154	0.0026698697
r	8.829304e-05	0.00028743033	0.00016591472	0.0011256697	0.00023805552	0.0057623712	0.008793607	0.10875128	0.2991455	0.1933473	0.11301913	0.05303135	0.20575945	0.010484613
o	1.7850482e-05	4.6342902e-05	5.52193e-05	9.643983e-05	5.265526e-05	0.0004329691	0.00019487736	0.0013869288	0.013971102	0.15340012	0.37214887	0.06912211	0.1453979	0.24367653
</S>	0.00024213831	0.0011891751	0.00016917325	0.0010285556	0.0003324776	0.007911947	0.0069811824	0.0104563115	0.020119002	0.08342177	0.36071748	0.22407061	0.2472131	0.03614709
