 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
e	0.9021387	0.08917231	0.0020461485	0.00072418706	0.0005668227	0.00029478408	0.00024643453	0.0007192723	0.0003758531	0.0037153699
M	0.9317852	0.06532471	0.00047322662	0.00010621873	7.145682e-05	0.00021786065	0.00020598718	0.0012007898	0.00020324148	0.0004113523
a	0.28657937	0.68900144	0.016084319	0.0013439854	0.0003990181	6.808249e-05	6.5493405e-05	0.00017689932	0.004995267	0.0012861339
r	0.07344461	0.15235133	0.008981886	0.007128455	0.011610664	0.02358971	0.049059093	0.055047516	0.012446947	0.6063398
ì	0.14432006	0.8242455	0.017469998	0.0005730866	0.0006540631	0.00022307303	0.00014900396	0.0008721681	0.009843378	0.0016496547
a	0.1286993	0.7102509	0.15166107	0.0047943145	0.001268208	0.00039978843	0.0002645625	0.0011589895	0.0013676696	0.00013519477
à	0.007576333	0.9270871	0.009153002	0.0043905904	0.0071191387	0.00796169	0.010313151	0.010043689	0.009814991	0.006540395
r	0.017492674	0.8941203	0.030492276	0.0075921253	0.0038986732	0.0055919914	0.005665246	0.007954927	0.0029142294	0.024277454
t	0.003703554	0.82139593	0.16324332	0.005634743	0.0010600876	0.00031189562	0.00020153557	0.0010327398	0.0027693403	0.0006469281
e	0.00021097489	0.06091503	0.3727126	0.090295956	0.1508907	0.10027383	0.061598364	0.12697215	0.027682718	0.00844763
n	0.0007795222	0.032704655	0.7067118	0.1973125	0.03602596	0.0061878036	0.0056358483	0.008887251	0.005186689	0.0005679534
a	0.004087189	0.15341742	0.6036786	0.16780068	0.030794155	0.0032772704	0.0010982942	0.0014815318	0.03323475	0.0011301036
s	0.0009280795	0.0066816183	0.24771014	0.52008814	0.124639146	0.025331436	0.020854197	0.0103136515	0.019853327	0.023600344
t	0.012491664	0.03772556	0.3303678	0.39272818	0.1337699	0.0074709025	0.001936321	0.001984309	0.07706696	0.0044584344
e	0.000487852	0.001124241	0.35373843	0.3616629	0.13107921	0.045788657	0.018677646	0.04065723	0.046115533	0.0006682808
m	0.0002578206	0.00069615047	0.051869996	0.7374965	0.15029797	0.029708598	0.014605872	0.009636818	0.004493008	0.0009373408
b	0.0022540921	0.0004743019	0.04913943	0.6373495	0.20648569	0.06651025	0.0095660975	0.00983541	0.014729322	0.003655872
r	0.00014050434	0.00014284605	0.03309253	0.7038379	0.13238868	0.073723495	0.038925037	0.012117691	0.005528529	0.00010288619
ò	0.0013989689	0.00030355126	0.026402302	0.49092138	0.23949435	0.10862014	0.043772224	0.033284903	0.054021385	0.0017807916
s	5.003777e-05	9.1538364e-05	0.0012662224	0.2681061	0.42628694	0.18287101	0.11117581	0.007650502	0.0024537563	4.8074937e-05
e	3.05938e-05	7.3949464e-05	0.0076316386	0.21767849	0.2424496	0.34377536	0.16658264	0.014535563	0.006371998	0.0008701905
m	0.00023049652	0.00033304837	0.011267586	0.16416715	0.28818375	0.34887117	0.11396083	0.025822477	0.042154476	0.0050089667
è	0.00014645125	8.102713e-05	0.0038516272	0.28414273	0.19572073	0.38828486	0.10184615	0.021666283	0.0029998033	0.0012602842
n	0.0005261596	0.00016157018	0.0020303917	0.041873883	0.22007993	0.39819792	0.25298208	0.069213584	0.014577627	0.00035685464
a	3.143088e-05	3.9992574e-05	0.00060023315	0.0647595	0.20706308	0.40773508	0.26709083	0.045304112	0.006631373	0.0007443472
m	0.0009266004	0.00072818715	0.016564796	0.07086226	0.15625338	0.34472725	0.19303682	0.05967093	0.15018883	0.007040891
a	0.00012697781	8.682172e-05	0.0020449702	0.039919715	0.055990927	0.5079382	0.27839077	0.103954375	0.008053037	0.0034942122
s	0.013846198	0.0037570463	0.062089693	0.10345213	0.23059903	0.17408861	0.12243746	0.07364841	0.20401904	0.01206238
t	0.0016322541	0.00036506285	0.0021303038	0.0038569337	0.012565617	0.08167952	0.07316149	0.25497064	0.5613824	0.008255765
e	0.00013626782	0.00013375825	0.0025505542	0.006964245	0.021840435	0.21073373	0.36705837	0.25430107	0.13209294	0.004188655
p	0.0009739683	0.0010761062	0.014656853	0.041256152	0.0996985	0.17736909	0.16887304	0.07162451	0.4091072	0.015364588
l	0.0006685193	0.00011033068	0.0006029003	0.00059638487	0.0017698085	0.021666521	0.020619113	0.2664024	0.6780838	0.00948022
ò	0.00012483103	7.549142e-05	0.002527166	0.0026930252	0.007946883	0.048814148	0.086774826	0.230099	0.5969842	0.023960395
n	0.00026766633	0.00024480466	0.00054396933	0.0035491458	0.008574579	0.023946892	0.06736037	0.18045077	0.70657283	0.008488971
n	8.358432e-05	6.7105866e-05	0.000104451705	0.001041236	0.0031619857	0.04193557	0.09501702	0.55663824	0.27185252	0.030098205
i	0.00013497389	2.0005715e-05	0.0018441682	0.0024773928	0.011961388	0.048474547	0.060057517	0.15724577	0.24069078	0.47709343
</S>	0.00314773	0.0016366629	0.0109841	0.051532015	0.08274729	0.110066354	0.16224751	0.05664234	0.5007577	0.020238254
