 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.9755882	0.018736241	0.001796322	0.0017108999	0.0001752368	0.000232336	2.3923369e-05	0.0003258396	0.00010547546	3.1550193e-05	0.00013791575	5.9513273e-05	0.00023748349	0.00083916367
p	0.95208645	0.007178245	0.0008346209	0.00069271465	0.00023332535	0.00015395178	0.0001778694	0.0007452177	0.0010181888	0.0021985096	0.006989482	0.0032305277	0.016050814	0.008410045
à	0.5159758	0.47005695	0.0027721578	0.0021066128	0.00020131913	0.000110666566	4.219013e-05	0.0017207058	0.00084501464	3.9338804e-05	2.2303971e-05	0.00041643187	0.0024620402	0.0032285347
o	0.6842135	0.28499335	0.004010639	0.0016660466	0.00045646232	0.00024060551	0.0002954642	0.00024565187	0.0002995058	0.0017617579	0.01629608	0.00069708144	0.0015480361	0.0032757898
v	0.042274967	0.88210756	0.009089463	0.0019585756	0.0009377742	0.0004404453	0.001796937	0.00024159545	0.00072541705	0.011085119	0.019804347	0.0036205398	0.0075332164	0.018384077
r	0.0053654322	0.9313113	0.04971205	0.007327119	0.00046044285	0.00020928061	3.8661736e-05	0.0016015555	0.0002441787	7.8913574e-05	0.0005141946	9.860689e-05	0.001417637	0.0016206467
ì	0.0051684263	0.81326044	0.11460536	0.015268958	0.011415471	0.011005553	0.00080655946	0.004635409	0.0017696206	0.0010085186	0.009421497	0.0006380472	0.009261465	0.0017346618
s	0.002635819	0.44516516	0.52018034	0.019367386	0.007946271	0.002140761	0.00035499	0.001504089	0.00013490186	0.000120338984	0.00024729024	4.8718815e-05	0.00012604179	2.786306e-05
k	0.0012328164	0.5848873	0.3424424	0.01924808	0.02101053	0.008396217	0.003158105	0.0023565565	0.0038722525	0.0007455712	0.0012092068	0.00044370725	0.008431237	0.0025659646
o	0.0014390603	0.13959536	0.3825097	0.017859345	0.057103764	0.038644932	0.039580673	0.00347566	0.027067777	0.119424336	0.043425772	0.01862113	0.0921897	0.019062728
n	0.0055459766	0.0249357	0.80184007	0.077758394	0.049592685	0.015476624	0.010102855	0.008421508	0.001915796	0.0013326443	0.0008872361	0.00033360365	0.0004933145	0.0013636734
t	0.0008196492	0.034642443	0.4826267	0.35669678	0.0581655	0.015835233	0.0016064191	0.016398871	0.0076156883	3.762968e-05	5.99816e-05	0.00042429974	0.023849932	0.0012208137
a	0.0013640533	0.009105209	0.60676855	0.11653553	0.1027645	0.033637308	0.011460193	0.005863406	0.0064279754	0.007957963	0.062139552	0.0029530954	0.029626997	0.0033956806
n	0.0048249788	0.0123284925	0.28928822	0.49448344	0.15884675	0.027966378	0.0028606565	0.0050586667	0.00064908765	0.0008081741	0.00166295	0.00013057368	0.0006770705	0.00041451972
a	0.0006033824	0.0027699522	0.16675566	0.52849483	0.17642722	0.061263748	0.009794215	0.020595465	0.007595403	3.7235848e-05	8.545786e-05	0.0008173471	0.02189957	0.0028605303
f	0.0043594567	0.021604154	0.09341179	0.5999835	0.19816382	0.04730892	0.003304255	0.010837382	0.0009911754	0.0027326792	0.0023718777	0.0002529848	0.0003684079	0.014309581
u	0.0006597274	0.0015595221	0.043333616	0.6045411	0.21295507	0.10171742	0.003335646	0.017902046	0.0026414788	1.6943999e-05	6.910959e-05	0.0002295264	0.008416655	0.0026221538
r	0.004745259	0.022361957	0.03302832	0.6446573	0.21349594	0.053264327	0.0028150694	0.009059059	0.00075125805	0.0032249175	0.00208725	0.000284207	0.0003944014	0.009830745
n	0.0006963048	0.0011947008	0.014468498	0.5483416	0.25240728	0.14199492	0.005447775	0.025086405	0.0028577165	1.3610407e-05	7.1177135e-05	0.00016668117	0.0051267487	0.0021266812
o	0.0007577309	0.0020304034	0.01573072	0.45187947	0.39202967	0.101324074	0.019592008	0.006465606	0.0035961303	0.00019668594	0.0008411756	0.00023239607	0.0050318283	0.00029216806
k	0.0021301762	0.0070596565	0.012744641	0.19277604	0.5227782	0.1744528	0.06022746	0.008322379	0.0034530123	0.0020609845	0.0018933555	0.0003831563	0.0006987144	0.011019447
a	0.00048771474	0.00085255207	0.003264875	0.32113898	0.26979274	0.33730847	0.015057842	0.03260404	0.005260788	5.403957e-05	0.00028130395	0.0002994745	0.011565613	0.00203158
k	0.003264414	0.011951234	0.009333822	0.24814549	0.48638538	0.19953288	0.006924328	0.021234656	0.0019544873	0.0019836081	0.0012363512	0.00022579353	0.00044698722	0.0073806406
à	0.00059808395	0.0009544188	0.002018903	0.2055738	0.37663692	0.3172168	0.027311835	0.058351822	0.0048059504	4.21835e-05	0.00048194278	0.00014877459	0.0049147992	0.00094374846
n	0.0010730184	0.0045463433	0.0035149315	0.10943885	0.44531	0.38906062	0.016299522	0.024772603	0.0034249236	0.0010495819	0.0002521698	0.00014557062	0.0003258058	0.00078611437
n	0.00012150598	0.00079234724	0.0012090699	0.1707187	0.38039705	0.36132842	0.059550576	0.013917105	0.008640169	0.0007473565	0.00011869129	0.00033851882	0.0018496987	0.00027080794
i	0.000120447825	0.0007256214	0.0011309094	0.030336326	0.31907666	0.20933323	0.32944205	0.004235389	0.027741153	0.038891256	0.0011869576	0.01660279	0.011039436	0.010137745
t	0.00041283364	0.0014516044	0.001568595	0.006993185	0.08505983	0.25722075	0.6101761	0.021003116	0.012741941	0.0012867484	0.00014785107	0.0006425513	0.0011155304	0.00017942316
o	0.00016797458	0.00039604347	0.00055277784	0.058764275	0.20938146	0.32416773	0.23570898	0.09083589	0.04342778	0.00033291255	0.0006405053	0.0017328254	0.033461265	0.00042963
t	0.0047477465	0.015071315	0.01186269	0.028251305	0.19611369	0.50016665	0.059868336	0.13302939	0.028557962	0.0045655537	0.0018072163	0.0015311595	0.002842917	0.011584034
s	0.00033762146	0.000616966	0.00063345814	0.020932768	0.10686284	0.5007919	0.114334755	0.16853201	0.05392447	0.0003410391	0.001263277	0.0022355206	0.026124889	0.0030685016
o	0.00026686382	0.0011098292	0.000565349	0.008062791	0.06755887	0.37276334	0.5083355	0.016952297	0.013432322	0.004373375	0.001857178	0.0016597795	0.0028450547	0.000217548
m	0.0019011575	0.010670034	0.008481737	0.0099856695	0.079805896	0.39898214	0.2539049	0.12638663	0.06911026	0.008144223	0.0021827843	0.0030555695	0.005777565	0.021611424
ì	0.00058058114	0.0016953951	0.0019016691	0.008659962	0.11384146	0.4219788	0.3313427	0.05859723	0.024263237	0.0025830888	0.025198238	0.0015938623	0.006801484	0.00096229
k	0.0007774808	0.0021261456	0.0014541643	0.0051816707	0.03409924	0.18555152	0.056770828	0.49157047	0.20828839	0.005134575	0.00020155309	0.0026039798	0.0058924076	0.00034756766
a	8.6320666e-05	0.00036652587	0.0002439799	0.004979744	0.07004719	0.29893458	0.2670988	0.097782105	0.08906575	0.08202924	0.034500375	0.02124947	0.031851705	0.0017642361
l	0.0013735945	0.0041475617	0.005490947	0.004962273	0.024585504	0.06716462	0.087307274	0.46360675	0.29120567	0.007902312	0.0004630921	0.011230325	0.026154915	0.004405177
ò	0.00013490694	0.00035023162	0.00024853728	0.0023726895	0.01419531	0.1261815	0.27739182	0.25492382	0.22180003	0.0057356707	0.009221868	0.01519465	0.07156405	0.0006849542
c	0.00031416913	0.0007975423	0.0005647957	0.0010673588	0.004395384	0.027016982	0.013508413	0.47430685	0.46224442	0.0045356345	0.000312792	0.003127034	0.0075524803	0.00025605792
e	0.000104973646	0.00071872363	0.00022726133	0.0015398618	0.0075371205	0.10047884	0.18823656	0.35809278	0.2557367	0.048419047	0.0061619263	0.019824073	0.012332053	0.000590083
e	0.0011462056	0.0035472747	0.003997529	0.003546309	0.014481737	0.02041701	0.015560272	0.5259667	0.30981353	0.004947044	0.000452597	0.022371165	0.0700589	0.0036937199
n	0.0039994265	0.017254446	0.011440341	0.00934631	0.01573783	0.05189583	0.040157866	0.45651633	0.1628506	0.021636691	0.04084092	0.06298949	0.031122882	0.074211046
i	0.0015039344	0.00458586	0.0028635121	0.0058015026	0.010977975	0.058073208	0.03721112	0.56940657	0.1679133	0.0035027869	0.0728653	0.015550358	0.048054516	0.0016901579
t	0.0035204862	0.0077858157	0.007197953	0.006337585	0.016997103	0.023002967	0.0054056696	0.7376748	0.14348502	0.0027764372	0.002194319	0.01205908	0.026441116	0.0051217107
s	0.0007815539	0.0014933055	0.0013280379	0.002133047	0.0034189194	0.014521077	0.024767606	0.2975166	0.24612011	0.0051513393	0.17383207	0.08811528	0.13378006	0.0070410357
è	0.0005664128	0.0025874402	0.00091116555	0.0021747795	0.0039002544	0.018773267	0.047450118	0.3237109	0.2630639	0.07635159	0.018425712	0.20203385	0.038957976	0.0010926153
r	6.274183e-05	0.00037574544	0.00017880661	0.00030347545	0.0009267801	0.0021685932	0.008130829	0.13768993	0.12916435	0.021877278	0.0016018623	0.60333514	0.09334203	0.0008424028
o	1.0365711e-05	3.6319725e-05	1.5712927e-05	5.0390427e-05	0.0001351149	0.0008438358	0.0040679285	0.044038396	0.05156305	0.11933479	0.49633527	0.23106775	0.050682034	0.001819063
p	0.003438249	0.00499989	0.009727881	0.005904328	0.021250645	0.020099876	0.021689573	0.19368401	0.14488359	0.017265115	0.0032457102	0.20173833	0.32200313	0.030069703
u	0.00017949544	0.0006596814	0.000279636	0.0006912284	0.0010483761	0.0028541824	0.03592879	0.07733607	0.05338464	0.041060228	0.1772266	0.48583147	0.12043681	0.003082783
s	0.0029417283	0.006545302	0.008175268	0.0062987837	0.029216528	0.026063127	0.011894179	0.109014906	0.12384578	0.0040235952	0.0018787942	0.08885449	0.57840645	0.0028411236
t	0.0003352363	0.00085012417	0.000517839	0.00096844987	0.001285841	0.0026114667	0.0055028084	0.019024072	0.025552478	0.005987763	0.18698587	0.31667525	0.4281727	0.0055300808
è	0.0002036221	0.001055735	0.00033322428	0.0008507244	0.0009600644	0.002695536	0.0060392343	0.01432655	0.024786115	0.033293333	0.014234813	0.76984054	0.12663971	0.004740833
i	4.129084e-05	0.00017851894	9.3849216e-05	0.0001579492	0.00037794298	0.00064856175	0.0024193623	0.0112023065	0.012348395	0.0082893	0.0012774782	0.6344962	0.32451555	0.0039533065
</S>	0.005682722	0.026256716	0.02799188	0.019847166	0.1269588	0.15996343	0.10126079	0.09936532	0.15738288	0.01330186	0.0043072826	0.10706991	0.14335532	0.00725595
