 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.9740074	0.020540617	0.0016743316	0.0005698506	0.00019914424	6.412495e-05	0.0001010809	0.0012295727	0.000101300255	9.390155e-05	8.074619e-05	0.00020304722	1.7948312e-05	0.00014462182	0.00018037965	0.00079184235
t	0.96192485	0.01396882	0.0012652972	0.0005006331	0.00011180615	5.7486057e-05	0.00015133516	7.402476e-05	0.00036216332	0.00013450584	0.00020131306	0.005712921	0.0020807318	0.0024521453	0.008107081	0.002894919
t	0.5526068	0.36465323	0.019180803	0.001910452	0.0007352514	7.669208e-05	0.000415065	0.0028753907	0.0016138252	0.0013210189	0.0009536226	0.00022358174	0.00025538268	0.002845808	0.008151926	0.04218119
ù	0.6467956	0.3218848	0.009978115	0.0023469075	0.0004426805	0.0007874872	0.0010563224	0.0004617828	0.0005593717	0.0002171721	0.00011581887	0.010787099	0.00039045114	0.00083373726	0.0022846176	0.0010581212
s	0.077295296	0.8692878	0.0464586	0.0050450237	0.00046568396	8.669621e-05	0.00010603355	4.4856646e-05	0.00014173021	2.643399e-05	1.2590289e-05	0.0008976336	5.088666e-05	2.1208733e-05	2.6021316e-05	3.354565e-05
t	0.079698555	0.8123517	0.09959866	0.0043755393	0.00094842515	0.00080555916	0.000805716	5.311177e-05	0.0003175692	0.00012603494	3.4738794e-05	0.00021302387	2.4192683e-05	4.0605555e-05	0.00020943263	0.00039705652
o	0.002827922	0.7851426	0.09016757	0.010106275	0.006573993	0.027303156	0.017630436	0.000180472	0.0040273643	0.0018982973	0.0013702919	0.048598286	0.00068568037	0.0013568498	0.0017646066	0.00036623384
s	0.009003385	0.54972124	0.40147755	0.028797243	0.0040149004	0.0007536922	0.00057478057	0.0002961437	0.0008632623	0.00023964065	0.00013424718	0.0030826952	0.00031811662	6.01195e-05	4.49951e-05	0.00061787403
p	0.002809921	0.36316982	0.55165315	0.055882934	0.0130020585	0.0014425537	0.0015117163	0.0028796482	0.00060318527	0.00064691284	0.00027490675	0.000114781564	4.2706903e-05	0.00067798473	0.003998577	0.0012892531
ì	0.0012341858	0.35113907	0.5546199	0.043086972	0.0062802085	0.0052009546	0.004100013	0.00024782214	0.0003071418	0.00016000592	9.019073e-05	0.030869128	0.00024328785	0.0007525359	0.0013973406	0.00027128638
t	0.0011881107	0.037207115	0.67545706	0.23328973	0.03910199	0.0104922075	0.0016677179	8.914247e-05	0.00036372605	0.000108901884	2.2184513e-05	0.00091303035	5.314388e-05	1.4852176e-05	1.9319361e-05	1.1767654e-05
i	0.0004322234	0.111038044	0.55570614	0.2311588	0.05157106	0.038938787	0.0056591877	0.00020388847	0.0012676335	0.00052625267	0.00021538294	0.0008399146	0.0002197988	0.0004321795	0.0014101806	0.0003804727
è	0.004391506	0.01416821	0.35154736	0.46961644	0.11325835	0.029600913	0.004675255	0.0022734464	0.002905203	0.002311178	0.0009160097	0.0025272563	0.0007918072	8.8532935e-05	6.3296204e-05	0.0008652973
c	0.0007526936	0.0015298121	0.070260204	0.7003219	0.20236029	0.012038597	0.0012992214	0.0017937106	0.0010786842	0.00069224637	0.000475451	0.0011439377	0.004180545	0.0005732989	0.0004270117	0.0010724319
h	0.00038558888	0.0018055729	0.13143602	0.560088	0.27085453	0.028644433	0.0052874596	0.00018590303	0.0007844936	0.00021235917	3.2723336e-05	7.08343e-05	2.00313e-05	2.8913626e-05	0.00013412932	2.8994033e-05
i	0.00011854789	0.00127174	0.048353013	0.39980265	0.30188316	0.2007712	0.018455118	0.0009435661	0.005293121	0.003778534	0.0038745452	0.005225376	0.0020780056	0.0043151495	0.003548631	0.0002876286
o	0.0013012054	0.0020468424	0.012986907	0.26738003	0.40818474	0.2794734	0.014277116	0.0022846875	0.0048410813	0.0027295707	0.001346614	0.0025667096	0.0002020159	0.00016227055	0.00016120025	5.5654382e-05
l	0.00555086	0.0076927887	0.008061965	0.2583138	0.35352096	0.23522589	0.034953885	0.013854437	0.013864674	0.0037481496	0.0018444227	0.04223221	0.0045771305	0.0025077257	0.0022355113	0.011815562
ù	0.0013816892	0.004864409	0.011210864	0.32842922	0.28414595	0.12609316	0.100529976	0.11726409	0.004675238	0.0029340938	0.0017111349	0.0007175948	4.020274e-05	0.002137261	0.010343486	0.0035215474
s	0.00072919205	0.0012151097	0.005565752	0.251917	0.46441883	0.2395658	0.025229685	0.0030670182	0.0022268486	0.0012182845	0.0004988803	0.0018216185	0.0014822484	0.00017595312	0.00017261521	0.0006950886
t	0.00011363195	0.000102060985	0.0023484125	0.14782043	0.34283054	0.40880364	0.08321198	0.0032507456	0.0075251753	0.0021650088	0.00059914764	0.00010440778	0.0001590348	0.00015803648	0.0007544012	5.3347132e-05
r	5.5741668e-05	0.00031698553	0.0010378549	0.061785642	0.24365021	0.60829574	0.043003906	0.0022244707	0.006587477	0.006037165	0.007663395	0.0029686633	0.006803733	0.0047620325	0.0033674624	0.0014395564
o	6.404719e-05	0.00025979985	0.00067660253	0.045085162	0.1828959	0.5417378	0.1577964	0.0014145989	0.011794651	0.0033240432	0.0034168619	0.012006198	0.02122362	0.007969617	0.008373213	0.0019615034
a	0.001375622	0.002429912	0.0066145505	0.021785155	0.09263177	0.55258524	0.16377915	0.036514338	0.044962235	0.044920642	0.028304318	0.0017682329	0.0008160424	0.00058743823	0.00049501826	0.0004302922
n	0.0027508724	0.0052941083	0.0034594194	0.01788445	0.03463361	0.08504614	0.34439272	0.27676424	0.09360919	0.01958512	0.009179269	0.08150318	0.0050904616	0.004512011	0.0041445806	0.0121506145
a	0.00034895018	0.0013697633	0.0008584735	0.011234764	0.03372646	0.07453814	0.4873422	0.31853002	0.0311647	0.013677159	0.006950304	0.00093766977	5.8880458e-05	0.0025900647	0.015268696	0.0014037229
m	0.003407651	0.0070237755	0.010459727	0.04682805	0.0893677	0.14558057	0.53028053	0.04794321	0.06397392	0.024001272	0.007121509	0.0034956897	0.005726824	0.0013917709	0.00097319944	0.012424627
m	0.00044167915	0.0021358058	0.0013818167	0.010958422	0.028933242	0.22325231	0.6430419	0.026252005	0.04871892	0.006169123	0.0017621843	0.0043402244	8.355648e-05	0.00050700596	0.0017011621	0.0003206065
è	0.0025420943	0.0033309534	0.006390581	0.023165697	0.07974031	0.14761592	0.3978832	0.10147434	0.14896159	0.034642998	0.020244269	0.006401664	0.003937609	0.008609761	0.014717334	0.00034163997
n	0.00017701005	0.00015074824	0.0006876633	0.004117278	0.030111747	0.14510886	0.38593352	0.1165773	0.192289	0.073487535	0.031993806	0.0007596424	0.008930669	0.0068101343	0.0026510179	0.00021408008
o	5.1978357e-05	5.2818705e-05	0.00046429646	0.01861106	0.105795406	0.4151501	0.33930293	0.014686311	0.056865722	0.013520273	0.0072869034	0.008857959	0.011684451	0.0024535682	0.0040668533	0.0011494127
