 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.9872406	0.0067505194	0.0032046272	0.00026579975	0.0002040501	0.00010087042	3.929871e-05	0.00022115068	0.00015343046	0.0001669293	0.00015335147	0.00013629935	0.000100427256	3.201218e-05	0.00013137203	0.00030708563	0.00079212134
ò	0.8429615	0.045263182	0.0016289544	0.002832621	0.0016012966	0.003021026	0.0023668157	0.00015561671	0.00015380871	8.833856e-05	7.4233605e-05	0.00021525258	0.0006668809	0.0024928802	0.006077069	0.0023479022	0.08805266
t	0.9447487	0.05112593	0.0008416386	0.00028917054	0.00016105635	0.0001022628	9.542946e-05	0.00018292069	0.00015527105	0.00010206521	0.00020857352	7.1329894e-05	8.381687e-05	0.0008575082	0.0001384191	0.000555888	0.000280088
t	0.9456467	0.045902766	0.00068680075	0.002262138	0.000593249	0.00037149756	5.2063144e-05	0.00010454135	7.183522e-05	0.000113374284	8.447129e-05	0.00025731165	1.4840939e-05	0.00013301283	9.271076e-05	0.0025530732	0.0010596685
e	0.17644055	0.052208006	0.0065757455	0.2966033	0.11893981	0.15495342	0.017548699	0.013508475	0.004476748	0.0089457845	0.011764231	0.006459769	0.0033163263	0.06543043	0.009731261	0.04382293	0.009274513
o	0.10289686	0.7949293	0.024769993	0.03684201	0.0087976055	0.0041169142	0.0012903351	0.002642543	0.0011562308	0.001096936	0.0028469723	0.0004758195	0.00077645364	0.011231108	0.0010786346	0.001992924	0.0030592824
G	0.0053446623	0.957935	0.007298038	0.0011682775	0.0002750077	0.00037814394	0.00027521132	0.00014849313	0.00013460628	0.00016474481	0.00059541705	0.00036933285	0.001214843	0.010010601	0.002638344	0.005050119	0.006999164
i	0.003932915	0.9540256	0.027759384	0.0005351417	0.00024860995	5.3197087e-05	1.8916196e-05	0.00019257203	0.00012447954	0.0004824801	0.000534615	0.0017289164	0.00012115993	5.734745e-05	0.00029266658	0.009125258	0.0007667978
u	0.006525827	0.9710416	0.0032739805	0.001971381	0.0006126166	0.0007754768	0.00085492124	0.00017833924	0.000119301934	4.5874527e-05	5.9923826e-05	1.8285917e-05	7.397523e-05	0.006935278	0.00045883257	6.286969e-05	0.0069916155
v	0.0034273714	0.94163644	0.020140374	0.0036394764	0.00043828867	0.00055816694	0.00034573884	9.09466e-05	7.5618314e-05	9.666631e-05	0.00052146043	0.00034687525	0.0007850963	0.0071222363	0.0021020328	0.010150949	0.008522291
à	0.0017996726	0.97094136	0.02317128	0.00089431094	0.000252242	9.1783724e-05	0.00013924096	7.353693e-05	5.985516e-05	3.2190557e-05	3.2803175e-05	3.83923e-05	4.7305184e-05	0.0006398469	0.00014779525	0.00062169577	0.0010166889
n	0.0037523983	0.96310127	0.015837552	0.0023867385	0.0006588591	0.0005964468	0.0011956152	9.982114e-05	6.747328e-05	3.690115e-05	0.00010403521	3.9815804e-05	0.00019740361	0.008136589	0.0012358453	0.00018595996	0.002367354
n	0.0017652123	0.870795	0.0856025	0.024974119	0.010646085	0.0011062366	0.00027142427	0.0005986692	0.00019959325	0.00034098155	0.00014193183	0.00012676493	6.3647625e-05	5.9620706e-05	2.0391679e-05	0.0025199943	0.0007677468
i	0.00069371756	0.23345982	0.098186076	0.17606774	0.14840055	0.110578224	0.12730467	0.021202113	0.0072202426	0.0078050937	0.0058373995	0.00241631	0.009760983	0.0049557528	0.0034601763	0.015341698	0.027309494
ì	0.0057440815	0.15016255	0.38872445	0.23737316	0.08394906	0.024310062	0.0044791815	0.05126951	0.016625883	0.012909002	0.012358591	0.0028460983	0.0009265298	0.0024165905	0.00057328754	0.0034151357	0.0019168734
r	0.0043345946	0.06150641	0.82428366	0.05779515	0.018800827	0.004081358	0.010254654	0.0029338915	0.001680861	0.0006403015	0.00069242815	0.0004237761	0.0009495063	0.0059563946	0.0028498613	0.00095189945	0.0018644708
t	0.0018063654	0.302723	0.27338052	0.26225471	0.117364705	0.025266895	0.0059641423	0.0035033356	0.00043403608	0.0007392104	0.0005302751	0.0005995519	4.078029e-05	0.00017902172	0.00010273775	0.00483464	0.00027606895
e	0.00042898083	0.0101526035	0.10035205	0.33667803	0.14482793	0.12438042	0.19855623	0.017092349	0.010903201	0.0054817614	0.004415147	0.002389254	0.007132199	0.01345301	0.011323042	0.004054765	0.008379024
è	0.0012943705	0.003286755	0.2601296	0.3949539	0.23837204	0.036502216	0.0123643875	0.033751942	0.006397231	0.004641326	0.0024137762	0.0007982858	0.00029828123	0.001581752	0.00032454066	0.002586658	0.00030293068
s	0.0020728302	0.0017303774	0.6484533	0.10509823	0.11991192	0.03070777	0.06178486	0.014704646	0.005053657	0.001958757	0.0007602756	0.0014395932	0.0013948485	0.0009804405	0.0015550089	0.0014014132	0.0009920752
s	0.0015122158	0.015906882	0.22925411	0.2601018	0.29010394	0.1157555	0.039978553	0.030126479	0.0025301625	0.0019176052	0.0007128529	0.0006476113	9.131542e-05	0.00037574672	0.0003211484	0.010456373	0.00020769215
u	6.4003216e-05	0.00013332751	0.01999375	0.16318277	0.19019647	0.16127609	0.438659	0.008344314	0.003705844	0.0018785087	0.000678051	0.00066138036	0.0024977284	0.00208619	0.003023611	0.0010792558	0.0025397032
t	0.0004855077	0.0003727965	0.02094717	0.09163638	0.37597454	0.17859113	0.09273814	0.19066305	0.023361849	0.015231642	0.0034317432	0.0013614037	0.00054521963	0.00085983897	0.00029344467	0.0032964186	0.00020968895
o	0.00050006935	0.001537917	0.064773984	0.22163868	0.20202531	0.22827576	0.1003192	0.05744424	0.015010342	0.014124084	0.005279372	0.011119973	0.0010465028	0.00018086233	0.0013363076	0.07494638	0.00044105932
v	0.002616997	0.00206083	0.013193438	0.18596771	0.30673715	0.3295679	0.08286924	0.04547926	0.006248385	0.0065557403	0.0022329653	0.0023065151	0.00055578287	0.0011001086	0.0005230329	0.0031462722	0.008838589
r	0.000694661	0.0010605031	0.030523425	0.13104458	0.19858985	0.18366356	0.02865324	0.16707203	0.058033146	0.05206249	0.007945583	0.016569572	0.0007311183	0.00014069756	0.00083919027	0.121592104	0.00078426395
à	0.00019045782	0.00022313361	0.0017037404	0.06256508	0.18564375	0.39105508	0.33404213	0.014074204	0.002215855	0.0017154901	0.0003462848	0.0004308431	0.00022853566	0.00033890858	0.00021359211	0.0048292773	0.00018356308
i	0.000112542475	0.00010423666	0.0019191412	0.008623021	0.08629122	0.1845863	0.31546634	0.29123968	0.062644616	0.037029054	0.0052908617	0.0011919827	0.0016736963	0.0005980621	0.00051283697	0.0026856172	3.0804455e-05
ì	0.0004138677	0.00010697415	0.0062656417	0.004684564	0.019122783	0.040433254	0.028304813	0.6116406	0.19735771	0.07471348	0.0028717446	0.0060535814	0.0011419437	0.00016181894	0.00039793694	0.0059934915	0.00033581056
b	0.0009358156	0.00027489377	0.011275057	0.0035694505	0.02572632	0.0572965	0.0955944	0.50823647	0.19440147	0.07502306	0.004667769	0.007537605	0.004873973	0.00058723585	0.0013552848	0.007816251	0.000828313
b	0.00025769995	0.00025266776	0.0047104517	0.008728043	0.11402697	0.29643723	0.22537448	0.2325528	0.04758204	0.04584425	0.0059036324	0.0036215256	0.0013810316	0.00022660993	0.00038620082	0.012575516	0.00013890745
i	5.0182036e-05	3.182979e-05	0.00037983336	0.006661272	0.055757985	0.21252732	0.65764815	0.034765303	0.010871226	0.005775697	0.0013413738	0.0017994349	0.005201368	0.00092260656	0.0023293102	0.0024923945	0.0014448148
e	8.613232e-05	3.7697748e-05	0.00048163926	0.0006585937	0.00546817	0.01803986	0.043235194	0.5258976	0.19477049	0.18112478	0.01752717	0.004112486	0.004328757	0.00054425886	0.0004048561	0.0030979572	0.00018426328
p	0.0003550249	0.0001839799	0.0030470614	0.0017939984	0.004623973	0.008204787	0.010606928	0.39708292	0.40008298	0.1404832	0.009035824	0.006942994	0.004274653	0.00081055285	0.0012092369	0.00925571	0.0020062104
o	0.0009510422	0.0007684669	0.00076625095	0.010294888	0.035970774	0.2834006	0.12982956	0.23928031	0.13086265	0.07170489	0.0182979	0.011776255	0.0009461883	0.0010938148	0.0006006486	0.06328156	0.00017428218
d	0.006834846	0.0042569875	0.011411498	0.009249831	0.016899709	0.017758759	0.010791313	0.34408742	0.16735533	0.23295802	0.089750126	0.0372949	0.010337356	0.004989831	0.005744268	0.025007695	0.0052720914
d	0.00016273408	7.653219e-05	0.0002978158	0.00068763527	0.0031073869	0.012930003	0.0039548683	0.21043028	0.13332787	0.33023968	0.06392843	0.031608652	0.005875691	0.00027214052	0.00027149092	0.20242722	0.0004016656
h	0.0006905214	0.00036635	0.00023149516	0.0053023617	0.021888865	0.1138663	0.124954	0.18665694	0.03508458	0.14109586	0.31925517	0.01473968	0.006867144	0.008467402	0.0034661598	0.009639963	0.0074272174
ì	0.00023385326	8.1606624e-05	8.191461e-05	0.0012978035	0.0049784016	0.022422044	0.034177996	0.15610573	0.114758335	0.27827156	0.29330626	0.040163953	0.023790468	0.004508947	0.0049529453	0.020091325	0.0007768789
s	0.00018987452	0.00012960592	0.00035862895	0.0008913021	0.0026231925	0.014764439	0.051209103	0.22739401	0.20734735	0.27839118	0.10805238	0.018499613	0.042598054	0.027868297	0.01355636	0.0035120293	0.002614576
t	0.00013486676	3.6606554e-05	0.00017115302	0.0030187021	0.014136086	0.08272463	0.13874553	0.15556882	0.06364707	0.21442531	0.17726237	0.0394774	0.021422468	0.05106227	0.016573975	0.0011400233	0.020452626
r	0.00021094852	5.766753e-05	0.00017184243	0.003791463	0.016010985	0.11083154	0.18461628	0.12973891	0.08333498	0.21898526	0.12867649	0.030263154	0.020852393	0.03839957	0.008388112	0.0011499514	0.024520542
à	0.00020344912	4.941923e-05	0.00010836663	0.0034318324	0.017564539	0.121201225	0.22836703	0.11252508	0.073843405	0.18691784	0.13002385	0.024692493	0.029414928	0.05575822	0.007849496	0.0011670772	0.006881778
k	7.7885525e-05	3.5481382e-05	6.404942e-05	0.00036517932	0.0012371767	0.005613106	0.018999835	0.08900463	0.1238848	0.32411775	0.22492684	0.06621881	0.07474007	0.05356301	0.010647406	0.004300282	0.0022037597
k	7.7947516e-05	2.0696272e-05	0.000117688374	0.00082053826	0.003773067	0.02363087	0.087874986	0.111579575	0.09396606	0.21526426	0.13219063	0.05123337	0.057129014	0.15503706	0.054082263	0.0014926967	0.011709246
o	0.00025010476	8.3383755e-05	0.00017878179	0.0033058394	0.0045667877	0.041272074	0.10296457	0.06656152	0.07619404	0.15316561	0.08137	0.030983102	0.02528321	0.2666145	0.051040232	0.0018787013	0.09428757
j	0.0002550733	8.472127e-05	0.00070161786	0.00070356333	0.0023159853	0.00264356	0.008177048	0.086711325	0.10967199	0.458114	0.20832272	0.039412506	0.06428984	0.004390868	0.0055264314	0.006880592	0.0017980827
à	7.7609504e-05	5.942208e-05	0.00016047068	0.001384982	0.003994054	0.06265877	0.35131928	0.1313726	0.18171369	0.07963635	0.02742783	0.011142818	0.020275136	0.09798653	0.013477578	0.011879102	0.005433719
i	0.00055572565	0.00034448534	0.00015102538	0.00032876912	0.00039817297	0.00092797383	0.0025665124	0.015535561	0.02770126	0.15754957	0.4360833	0.15680191	0.07037222	0.046101477	0.071244806	0.012441162	0.00089614984
ì	0.0005761972	0.00017078879	0.0041874056	0.003800299	0.0053429585	0.0074960827	0.0033549662	0.057776	0.12515676	0.34181842	0.12347495	0.19090699	0.027341736	0.00081352517	0.0044089393	0.102608174	0.0007658384
c	0.0009607331	0.00022219328	0.0056171846	0.0040884595	0.008068914	0.00450584	0.0024133301	0.030983195	0.08339491	0.25713766	0.05681558	0.28449598	0.07444432	0.0021383306	0.006831482	0.17622574	0.0016561555
h	0.00033712672	0.0002475016	0.0008948313	0.00057561893	0.0027162635	0.010162803	0.01970808	0.05537683	0.05625723	0.2759194	0.14715134	0.2444677	0.11629947	0.0044705784	0.01370132	0.051081788	0.00063210574
e	0.00010353985	7.0981434e-05	0.00021892239	0.0005635319	0.0024059783	0.013366585	0.095579706	0.086646445	0.12829694	0.16608891	0.07839359	0.049782407	0.16638236	0.06575898	0.09532028	0.03221373	0.018807134
p	2.4755478e-05	1.2745265e-05	0.00022436972	6.687856e-05	0.00016460026	0.0002093533	0.0005812164	0.011144615	0.031771846	0.15282086	0.22684585	0.14275232	0.3691512	0.017411934	0.03281713	0.009757611	0.004242727
o	0.00049403333	0.0003695454	0.000448771	0.0009901528	0.0017475327	0.0063845417	0.027469184	0.029190106	0.050406978	0.14370023	0.16119099	0.16006102	0.09579853	0.16637413	0.085476644	0.062914826	0.00698286
l	0.004190856	0.0021261724	0.0048679826	0.008845713	0.015198496	0.012893798	0.0076059042	0.006924122	0.0039869724	0.03240499	0.24550895	0.24323764	0.055868894	0.020218998	0.16110009	0.17325252	0.0017677925
e	6.301355e-05	3.0438223e-05	0.00013985782	0.00026299965	0.0009508277	0.003164222	0.0047300546	0.040095564	0.13714647	0.10598118	0.06520013	0.09153644	0.21596001	0.026700309	0.2067101	0.061882056	0.039446358
m	6.533416e-05	3.1951928e-05	5.0717917e-05	0.00013836123	0.00034578866	0.0010131794	0.0018231176	0.0024995694	0.0029170564	0.023652844	0.094221495	0.09800139	0.16718027	0.11595854	0.44287825	0.0463868	0.002835291
ì	0.00042726292	0.00030987652	0.00033073896	0.0011368106	0.002676418	0.013279362	0.007517838	0.22164752	0.34571007	0.20334896	0.057041574	0.016932704	0.008934603	0.007310144	0.0058065653	0.091741785	0.01584775
