 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.9753857	0.020678697	0.0010561123	0.0007049557	0.0007323923	0.00010143005	7.108124e-05	0.00012920787	7.578583e-05	5.5312372e-05	9.0935355e-05	9.09851e-06	2.3459941e-05	0.000100414174	4.3891094e-05	0.00013550246	0.00060588
ì	0.98708993	0.009604749	0.00027543335	8.849625e-05	0.00011200158	7.331826e-05	1.9713782e-05	1.6873899e-05	2.6707592e-05	9.843284e-06	7.460999e-05	1.35725695e-05	6.477356e-06	0.00018414798	6.740759e-05	0.0017761053	0.00056059303
n	0.9854446	0.014392014	5.249888e-05	1.5079944e-05	1.7817098e-05	1.6680839e-05	2.6370403e-06	1.3172086e-06	8.24035e-07	8.050744e-07	4.103005e-06	1.8550232e-06	8.240224e-07	4.4803564e-06	2.224186e-06	4.0199346e-05	1.9392535e-06
o	0.7018018	0.2953183	0.0009884558	0.00028508823	0.00031120426	0.0004090588	1.4838075e-05	4.1038533e-05	1.0592913e-05	1.27423245e-05	3.9144717e-05	1.8958316e-06	5.537582e-06	4.967048e-06	3.4420343e-06	0.00067748013	7.444965e-05
ì	0.6577401	0.26962528	0.04016196	0.013008567	0.008889164	0.0012977152	0.0011346303	0.0012994341	0.00038395636	0.0002643591	0.0003630365	0.0010522467	9.984513e-05	0.0028970237	0.0008041093	0.00036511	0.0006133973
t	0.14335652	0.8002709	0.038867675	0.00862375	0.0036458396	0.00053655135	0.00036775492	0.0002741337	9.261197e-05	5.3318887e-05	7.7918856e-05	0.00026636673	2.7292628e-05	0.0012979691	0.00034345576	0.000979645	0.0009182714
s	0.009004139	0.9698649	0.015836224	0.0016681409	0.00052297855	0.0012959099	0.00030314882	0.00011835598	4.806585e-05	1.8470148e-05	4.1088635e-05	2.8286258e-06	3.5422897e-06	2.292821e-05	1.4801434e-05	0.0011251773	0.00010920072
e	0.0018874748	0.7928905	0.09148255	0.016798627	0.0057290345	0.017320877	0.029283416	0.0056433645	0.005407177	0.0017704394	0.0014407373	0.0007661888	0.00016138169	0.014097316	0.0026905595	0.011864549	0.00076568115
r	0.017801985	0.12034444	0.7725159	0.06300877	0.014622626	0.0018747	0.001285502	0.0020758933	0.00041558273	0.00017615114	0.00027105096	0.00037337674	3.7902242e-05	0.0030858244	0.0007180817	0.0010448073	0.0003474056
e	0.0032046363	0.6329998	0.17269541	0.09271194	0.017334454	0.0011079733	0.00023465458	0.0012456281	0.00025589627	0.00040133603	0.001119743	2.128243e-05	0.00011560992	0.00029474567	9.640649e-05	0.0751188	0.0010416515
k	0.0139912525	0.017347183	0.8138782	0.1291296	0.016580548	0.0011665288	0.0018230143	0.0011072109	0.0002066874	7.8786325e-05	0.0001183918	0.00026239202	2.859281e-05	0.0019173437	0.00048693217	0.00068498385	0.0011924346
a	0.0023421028	0.07221808	0.3357357	0.3935445	0.08965033	0.0028200827	0.0021616798	0.0035463348	0.0004369002	0.00094570545	0.0018848914	2.2129994e-05	0.000475751	0.00034593735	0.00017838368	0.090678126	0.003013262
s	0.0067688962	0.004114766	0.76449084	0.2021263	0.016489297	0.0006987514	0.0010237566	0.0012654033	0.00011769782	5.618126e-05	2.9505916e-05	0.00016090699	1.6576325e-05	0.0004553495	0.00011298192	0.00022794852	0.0018448385
ì	0.0013896055	0.018271295	0.18731835	0.55360126	0.17006946	0.0030597763	0.0015346278	0.006029224	0.00044706406	0.0011626887	0.001840377	1.38704345e-05	0.00041563474	0.00029533368	0.0001263224	0.0529175	0.0015075245
m	0.0017930025	0.0052985917	0.34082434	0.5973092	0.04890595	0.0020223525	0.0012163748	0.0015463858	6.924144e-05	2.6700274e-05	2.8138084e-05	1.971654e-05	7.3884225e-06	0.0001169982	2.503078e-05	0.00068256585	0.000108159016
m	8.096741e-05	0.00035696724	0.30685362	0.61094975	0.04431821	0.010794404	0.0031345724	0.012912137	0.005915119	0.0010918338	0.0010371916	0.0004949224	0.00011902142	0.00014042137	4.4698972e-05	0.0009303565	0.0008257183
e	0.00010643113	0.00085978495	0.19619125	0.68957907	0.036709934	0.015803782	0.007618908	0.02407905	0.008782357	0.006914964	0.003663577	0.0024650926	0.0032882777	0.0008228766	0.0010977606	0.0011185678	0.0008982885
r	0.0025886283	0.0012234958	0.025586747	0.70257384	0.20989501	0.014917349	0.0042710477	0.027594956	0.0027985193	0.0012051794	0.000690342	0.00018624743	0.00014323759	0.0023694448	0.00044016645	0.003468251	4.7581332e-05
