 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.91152996	0.08261196	0.0011042116	0.00051832135	0.00064662367	0.0002670009	0.0012487525	0.00039736263	0.00037811836	0.00040186607	0.00053984654	0.0003560046
a	0.70829356	0.23954068	0.00108098	0.0007449367	0.0041332445	0.0019258996	0.001304213	0.00018949962	0.000744963	0.001069684	0.0032738105	0.037698437
p	0.013929424	0.9571408	0.00738773	0.00046620786	0.004848204	0.00013765026	0.00052308146	0.00041993073	0.0013142481	0.0023892832	0.010255262	0.0011882479
e	0.0006251904	0.9965545	0.00036425388	4.8584163e-05	0.00034295183	9.132464e-06	0.00069470226	2.064632e-05	7.5569296e-05	0.00010010064	0.00086512236	0.00029928194
d	0.0021341457	0.9889072	0.0031229632	0.0009853825	0.0012899624	0.0009349837	6.084705e-05	0.000114734044	0.00012669127	0.00016554192	0.00033843302	0.0018191353
ì	0.0002896956	0.98105776	0.0051769377	0.00088799075	0.0010903011	3.5230274e-05	0.0056685936	0.0002534986	0.00047740282	0.0005367559	0.0034841257	0.001041771
a	0.00056754117	0.9899166	0.007298289	0.0012571786	0.00074732443	1.8511499e-05	0.000110543915	1.5866179e-05	7.252264e-06	7.893729e-06	4.4413726e-05	8.531087e-06
e	0.015536525	0.8221902	0.014270685	0.05959963	0.029976621	0.015467749	0.0014345925	0.005493024	0.006913032	0.0102500785	0.010100572	0.008767164
s	0.017142573	0.041621372	0.025403237	0.5652267	0.074259244	0.02506044	0.002364819	0.0074687367	0.01836767	0.029679062	0.07281134	0.120594844
ò	0.01448484	0.25382864	0.0095884325	0.3473203	0.14847067	0.01032443	0.032759506	0.0013181583	0.008899476	0.012489571	0.1340625	0.026453525
z	0.016539674	0.058426898	0.0069379588	0.741313	0.11371527	0.019379353	0.0032957594	0.0041362615	0.006999249	0.00926643	0.014561424	0.005428762
u	0.00034608386	0.0029859203	0.0023714842	0.92291725	0.061409313	0.004405936	0.001247297	0.00048555556	0.00063516124	0.00048353642	0.0024201933	0.00029236608
n	0.0073702564	0.021633565	0.020199953	0.59275746	0.18676408	0.053653948	0.022622675	0.070166826	0.00936557	0.006061434	0.006316635	0.0030874726
e	0.001037515	0.0029544157	0.0015207101	0.112819925	0.7415673	0.009859932	0.058669742	0.0015096286	0.0032658519	0.0033908873	0.0627057	0.00069843174
f	0.009430067	0.041843873	0.035171647	0.13742673	0.5262476	0.11399492	0.046502285	0.04823587	0.009406485	0.006112397	0.007477176	0.018150942
à	0.00059901766	0.00074678665	0.00059953175	0.005540441	0.7071811	0.01654431	0.20092103	0.006423035	0.0037184756	0.0038742248	0.052024428	0.0018276213
