 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.9868205	0.008958031	0.0010206999	0.00056285626	0.000774459	7.3213516e-05	5.339065e-05	0.0001235996	0.00012685946	0.00012616366	6.6098946e-05	0.00011006898	1.2901526e-05	7.156228e-05	6.722776e-05	7.382243e-05	0.000207365	0.00020897086	0.0005422266
d	0.76986307	0.030858798	0.0032686102	0.007196201	0.0046318606	0.0005198741	0.0005107055	0.0020359273	0.0014041435	0.0023774724	0.0004979092	0.0012587754	0.0015209105	0.0021542595	0.013242481	0.012155715	0.022167107	0.09037842	0.03395776
i	0.61877954	0.17436604	0.03582286	0.042534206	0.020408146	0.00054068194	0.00025018302	0.0041564726	0.010558086	0.014935669	0.0008731279	0.008837526	0.00050159084	0.0053304955	0.0024128077	0.0062452005	0.0059065246	0.030012682	0.017528102
k	0.38930985	0.30529875	0.14020361	0.015543512	0.012694716	0.010815461	0.010371907	0.004996359	0.0024823695	0.0014975187	0.004856192	0.00047136217	0.0043799095	0.0006259822	0.043300707	0.0035809912	0.010279255	0.0064221667	0.03286947
ì	0.14910431	0.14943764	0.15036458	0.2523851	0.122470975	0.0009028755	0.00034551966	0.005541612	0.026699465	0.03424528	0.0011296163	0.03473282	0.0003543671	0.013914329	0.0015494499	0.008454745	0.0045862906	0.02967258	0.014108507
m	0.18685442	0.33354563	0.2737065	0.13593657	0.060053043	0.001739294	0.0012044291	0.0012877203	0.00062599685	0.0005141787	0.00027532174	0.0001409658	0.00015542717	7.749371e-05	0.0012975615	0.00018050548	0.00047766173	0.0006236149	0.0013036614
m	0.003237314	0.28413808	0.60990703	0.067858405	0.013978835	0.0053031216	0.0015832514	0.003414547	0.0030406762	0.0022565399	0.00055558427	0.00096189626	0.0007716607	0.00021926257	0.00083517615	0.00014955873	0.00039830405	0.00048305647	0.0009077362
u	0.0010717893	0.0676817	0.7990753	0.061955266	0.0095484685	0.019884488	0.00803578	0.0050865267	0.0043844394	0.0031105534	0.0016712366	0.005652734	0.0022563932	0.002307127	0.0017693305	0.0020995985	0.0024866988	0.0017542468	0.0001683359
e	0.009671237	0.0051314863	0.01510561	0.87852746	0.07572235	0.00140962	0.00040734885	0.006198322	0.0028397953	0.002660713	0.00022159425	0.00037807826	0.0002348551	8.604841e-05	0.0006787099	0.00015633448	0.00023238698	0.00013143056	0.00020662048
m	0.031798463	0.0065943482	0.021865292	0.6526149	0.21228765	0.019250229	0.00951566	0.0063641155	0.0022989258	0.0023153836	0.0018859765	0.00087073835	0.0013474599	0.0007160135	0.009167949	0.0016639399	0.0041709193	0.0035853498	0.011686733
