 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
e	0.9404386	0.05232774	0.0031365221	0.00061447907	0.0009963503	4.399079e-05	0.00012532837	0.00010167081	0.00010100349	6.6038876e-05	8.671926e-05	6.4033935e-05	9.424029e-05	7.787518e-05	9.675468e-05	0.00010935422	0.0001049184	0.00032442313	0.0002607324	0.0008292047
v	0.5266054	0.46672383	0.0001866737	0.00016230243	3.1796142e-05	5.5245324e-05	4.0375617e-05	6.112552e-05	3.9010687e-05	3.503675e-05	4.6422396e-05	4.814311e-05	9.056306e-05	7.030688e-05	0.0001166497	0.00016454668	0.0002228208	0.0012094529	0.0026822614	0.0014080902
ò	0.037465785	0.9594081	0.0015843026	6.431376e-05	3.998088e-05	3.3017934e-06	9.742651e-06	1.1415292e-05	1.150128e-05	6.3531666e-06	1.131551e-05	1.1235239e-05	3.5600722e-05	3.2949156e-05	3.220017e-05	7.203328e-05	5.446165e-05	0.00016713155	0.0005600283	0.00041822914
d	0.12613533	0.87041175	0.0010176948	0.0011776546	9.992413e-05	0.0002150974	5.345315e-05	0.000122547	3.8281403e-05	3.126649e-05	3.3333417e-05	2.3922901e-05	3.0476214e-05	1.604292e-05	3.3222466e-05	2.886283e-05	2.3840297e-05	0.00013847051	0.00010149548	0.00026731877
ò	0.028587429	0.96524596	0.0017979221	0.0032694994	0.00019776076	8.727857e-05	0.00010917305	0.00013025793	5.191046e-05	1.6386526e-05	8.76172e-06	7.4136638e-06	7.2929015e-06	6.0328953e-06	5.775458e-06	6.985319e-06	6.725113e-06	2.1870475e-05	5.9212412e-05	0.00037639693
p	0.008618939	0.9344962	0.0208575	0.02897435	0.003487125	0.0004522953	0.0011042672	0.00095845555	0.0003441452	6.8046356e-05	0.00010047014	3.0557443e-05	6.035488e-05	2.1415986e-05	5.098605e-05	3.7676375e-05	3.4702814e-05	0.00019389227	7.256959e-05	3.6042362e-05
o	0.0076115364	0.89794046	0.021005997	0.05285496	0.0018437863	0.007947095	0.0013435666	0.0043964474	0.0009503004	0.0005793142	0.00025833357	0.00021563859	0.00012825886	0.000103643964	0.000103996834	0.000105002284	7.615017e-05	0.00027023212	0.0008175099	0.0014478775
j	0.046035502	0.34802702	0.3453021	0.16284007	0.045920294	0.0035357608	0.007018729	0.005040203	0.0031657922	0.0012826957	0.0018071872	0.00092514517	0.0012887683	0.00048723674	0.0016446578	0.00082077406	0.0006537319	0.0026635085	0.00092718686	0.020613676
u	0.0012450932	0.3179791	0.4706712	0.1355787	0.014740674	0.018310234	0.007777089	0.007828142	0.0040908083	0.0020481674	0.0013569595	0.0011387625	0.0010546505	0.0013125307	0.0008984022	0.001192977	0.0012862195	0.0020424481	0.008159538	0.0012883083
r	0.02259971	0.064939216	0.7564241	0.097051315	0.0371757	0.0022096864	0.002449418	0.0015452101	0.00084612606	0.00041965628	0.0004510807	0.00025497022	0.00028021116	0.00010527326	0.00039121154	0.00018488108	0.00015007163	0.00072994526	0.00037232102	0.01141992
ì	0.00041240174	0.04378348	0.8411436	0.068992764	0.02909146	0.00043806215	0.0019158071	0.00024007718	0.00043882316	0.00011092765	0.00016391197	0.00013472915	0.0003930829	0.00045840314	0.0004039218	0.0007698282	0.0007241653	0.0013722233	0.0076596336	0.0013527034
z	0.0026085298	0.025812374	0.6213882	0.31703526	0.026131192	0.003240339	0.0018432125	0.00077234133	0.00024829325	4.5153218e-05	4.4361113e-05	1.676167e-05	2.8058928e-05	1.3288613e-05	2.7765269e-05	2.4900284e-05	3.2572618e-05	0.0002077904	0.00025011942	0.00022937762
