 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.9885684	0.0074637854	0.0011575387	0.00051701185	0.00024124776	0.00022233349	9.0124755e-05	9.154514e-05	6.978482e-05	9.5137526e-05	0.00011398487	0.00017732802	0.0003223886	0.00029882966	0.00057062734
à	0.9700463	0.021241529	0.0005828281	0.0003969126	0.0002543724	0.00016914759	0.000114432434	6.9309935e-05	6.586052e-05	7.335859e-05	8.733118e-05	0.0003188084	0.00069944974	0.0013607779	0.0045196475
t	0.962054	0.033651233	0.0016358987	0.0009618049	0.0001980835	0.00014013684	0.00012413316	2.1216194e-05	8.706361e-06	2.0670912e-05	4.366469e-05	0.00014590197	0.00041171344	0.0005572868	2.556454e-05
t	0.9216986	0.054043915	0.004846391	0.0047494587	0.0016509895	0.0012428401	0.00018835365	9.1350674e-05	2.4276236e-05	3.2801574e-05	7.1891904e-05	0.00028922636	0.0009243106	0.009025851	0.0011197969
e	0.15247056	0.060213227	0.14671668	0.11259656	0.0901597	0.058474183	0.10138376	0.016626738	0.011106227	0.015779283	0.010585337	0.016239814	0.02880763	0.17093273	0.007907626
o	0.058582984	0.6357187	0.18349627	0.07106209	0.024218176	0.012599471	0.002437062	0.00054092024	0.00035171607	0.0006394664	0.000487503	0.001101657	0.0012659925	0.0065205973	0.0009774457
G	0.0057969936	0.9759863	0.007858389	0.0019667905	0.00047392145	0.00031915406	0.0007668377	0.00018630993	0.0002829199	0.00031040123	0.000372376	0.0005718345	0.00097233744	0.0008449635	0.0032905547
i	0.0036328076	0.94928783	0.03107374	0.00509623	0.0007179181	0.00076150184	4.5222016e-05	0.00023253792	0.00016686152	0.00016596199	0.00043873652	0.0012880717	0.0022331998	0.0038500733	0.0010093101
o	0.004708893	0.96044564	0.024995517	0.0025869636	0.0013095828	0.00030929787	0.0008099777	7.426747e-05	0.00028544935	0.00019505537	5.738671e-05	0.00011641025	0.0001283846	0.0002607462	0.0037165778
v	0.002953369	0.9566334	0.022515036	0.0066963616	0.0010145663	0.00023566694	0.0008519828	8.135909e-05	0.00016782712	0.00018014497	0.0002005154	0.00053245906	0.0013348501	0.0012240586	0.0053783488
