 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.99189866	0.004611345	0.0005432199	0.00026347756	0.00014250059	6.383891e-05	0.00012322712	0.0001230513	0.00019317672	0.0012964864	0.0007409763
t	0.98835295	0.0049594645	0.00037328547	0.0002599779	0.00025344265	7.268382e-05	0.00070887484	0.000399864	0.00053104176	0.0030629719	0.0010254114
t	0.82917374	0.09651258	0.0034591763	0.0026813752	0.0018815378	0.000119311524	0.0011959212	0.0013709631	0.0010716018	0.0025879957	0.059945796
ù	0.93142074	0.0488404	0.0020218417	0.00081475975	0.00080229144	0.0008498696	0.002427896	0.0012955591	0.0013485521	0.009376429	0.00080171664
a	0.37924582	0.5918691	0.02019123	0.00352936	0.0020754212	0.00022768437	0.0009971398	0.00017921439	0.00040144607	0.0012345273	4.8950777e-05
n	0.12539184	0.51815104	0.030176328	0.013642321	0.014556098	0.01565722	0.019208765	0.012004567	0.023520406	0.087566644	0.14012481
k	0.019131571	0.9227492	0.040143874	0.0054462324	0.00074305985	0.00016578924	0.00066840154	0.0005480741	0.00040421545	0.005642958	0.0043565165
ò	0.0042816517	0.7954744	0.13270801	0.014546451	0.007936712	0.0060141147	0.0069939625	0.0012277624	0.0017803716	0.028798025	0.00023848565
r	0.0020121892	0.66029584	0.30261892	0.025680795	0.006621661	0.0012355004	0.0007063647	0.00015627552	0.0003600926	0.00029010375	2.235579e-05
a	0.0024082765	0.5909339	0.31642014	0.04336174	0.015975336	0.015328908	0.006998757	0.0026179855	0.0028844706	0.0006172618	0.0024531062
s	0.0069220746	0.10468925	0.7123293	0.11845255	0.031351935	0.0031940006	0.006894973	0.0044651544	0.010614723	0.000431218	0.0006548218
t	0.0018746023	0.18204467	0.39748874	0.3459994	0.053627778	0.010359716	0.0038601723	0.0017745536	0.00093973475	0.0009861108	0.0010445367
è	0.0019407007	0.10121942	0.6518052	0.111032404	0.04194135	0.0474508	0.015740117	0.0029051509	0.003622967	0.021790087	0.00055174413
o	0.0007190416	0.0119943	0.3159636	0.39454755	0.16884868	0.09735144	0.0050603733	0.0016885647	0.0034866878	0.00029903947	4.0707877e-05
n	0.0031732372	0.010201581	0.123319276	0.6584639	0.15539859	0.026956212	0.0036897922	0.0029533543	0.00587771	0.0008016898	0.009164587
m	0.0027616466	0.020324837	0.1890861	0.57860994	0.12553842	0.04014859	0.011407622	0.0032586097	0.0007031468	0.025288818	0.0028722829
o	0.0006696453	0.0042454856	0.077955775	0.26872772	0.20947026	0.38797262	0.02438025	0.0060685854	0.00931545	0.009319005	0.0018752962
l	0.0027404847	0.0077902135	0.031954605	0.41188738	0.37421316	0.13932355	0.007883216	0.0043100906	0.011045186	0.0011475234	0.0077046426
