 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.9923131	0.004320451	0.0017881669	0.00021924514	7.224292e-05	0.00022554686	3.5754383e-05	7.614875e-05	0.00010736524	8.773566e-05	0.00015488679	8.90405e-05	0.0005102466
s	0.9544303	0.008777283	0.000966703	0.0004975501	0.00012241273	0.00027814187	0.00021779306	0.000113990805	0.00036203687	0.0027368937	0.0045973645	0.016355861	0.010543614
t	0.76242435	0.1795044	0.008705581	0.0026290119	0.00022338673	0.00066864304	0.00012748771	0.00040375727	0.0010968042	0.001057551	0.0046828915	0.009526705	0.028949453
è	0.9280154	0.046652474	0.008032157	0.0022506923	0.0052283946	0.0005754356	0.0005582698	0.00047699304	0.00048373258	0.000846777	0.0036058945	0.0021098962	0.0011638299
o	0.48220235	0.45986313	0.046890255	0.0061157495	0.00076605787	0.0016497248	0.00047095912	0.00016551149	0.00013089279	0.0011000315	0.000299498	0.00015750456	0.00018834797
s	0.05024288	0.24450581	0.016628169	0.007847819	0.012704037	0.0089725945	0.086411014	0.027581677	0.024073506	0.11009164	0.09506041	0.07782459	0.23805583
t	0.034565672	0.71759164	0.21073104	0.00617241	0.006047238	0.00065869186	0.00022544785	0.00032613333	0.0007695411	0.0005759981	0.005030741	0.0086570075	0.008648459
o	0.010037358	0.8448149	0.075685196	0.020669384	0.023462135	0.008139488	0.0034258852	0.0016763466	0.001134988	0.004216417	0.0032247284	0.003131611	0.0003816941
t	0.1063951	0.18055947	0.6211853	0.036457896	0.012355655	0.008151177	0.0059712147	0.0012319724	0.00083901844	0.008204084	0.0028364956	0.0013080179	0.014504566
e	0.002998002	0.09530487	0.81239516	0.056538243	0.0075057773	0.0034065866	0.00012297992	0.00049503305	0.0014093904	0.00027393806	0.0033028792	0.009579207	0.0066678748
l	0.012655604	0.009603973	0.9132963	0.026091918	0.016961675	0.004207148	0.003209073	0.00060730387	0.00031940205	0.001912176	0.0006890957	0.00043404306	0.010012366
è	0.0015157161	0.025151528	0.7394154	0.19352283	0.008941109	0.015070521	0.00016343652	0.00083516695	0.0018662206	0.00024940268	0.0017059516	0.005884868	0.0056778435
f	0.0027221413	0.008281689	0.74161994	0.21768151	0.015414498	0.013200761	0.00032164154	8.428165e-05	0.000116880765	0.00014089467	9.388159e-05	0.00011772504	0.0002041943
o	0.00048913964	0.006341796	0.42660818	0.28545392	0.2597493	0.015242291	0.0028456266	0.0010988516	0.00053134206	0.0003933985	0.00039382454	0.0005783146	0.00027401297
n	0.006092201	0.0077393358	0.3173397	0.45569664	0.051470302	0.13864549	0.006171711	0.0049465923	0.008302835	0.0012601726	0.0009306673	0.0007870034	0.0006174554
o	0.0013429248	0.0058975453	0.43786126	0.39256206	0.075539865	0.045830783	0.0019244371	0.004386625	0.0055324375	0.0004506313	0.0026312731	0.025501242	0.00053892966
e	0.010796785	0.006839976	0.32766247	0.4146229	0.06963524	0.13750386	0.00986113	0.0045681274	0.006513388	0.0014611352	0.0011464225	0.0012811839	0.008107373
a	0.012478982	0.002923456	0.2759806	0.11999792	0.3763677	0.133119	0.033828475	0.008453684	0.0022815957	0.0062004	0.005906166	0.003964029	0.018497987
d	0.017903255	0.0038610853	0.13645406	0.07901345	0.075105384	0.37622923	0.07260757	0.044298306	0.029054346	0.025752742	0.030429337	0.013446568	0.09584463
r	0.018226348	0.004655274	0.17449959	0.17178145	0.2394838	0.30263227	0.017204827	0.02461125	0.011725727	0.0017588879	0.006748771	0.017304925	0.009366873
e	0.0016382546	0.0013676418	0.072746456	0.18889207	0.07016249	0.58659685	0.036918804	0.020335231	0.0073954933	0.006253638	0.0016638908	0.005926596	0.000102602
f	0.0042906194	0.003712043	0.020309798	0.03873915	0.008139708	0.8308855	0.020283159	0.04094714	0.019610923	0.0048790537	0.0037404592	0.002968117	0.0014942216
f	0.0014004494	0.0007116431	0.020171242	0.06815206	0.03427061	0.32688478	0.047250647	0.21885769	0.10873175	0.0056694895	0.009999559	0.15151437	0.006385756
ì	0.0016924366	0.0008359517	0.016329227	0.07301196	0.08146338	0.49977717	0.1177166	0.108584546	0.029982647	0.015035258	0.007979214	0.045809414	0.0017822958
m	0.00043247957	0.0002875411	0.0028696146	0.008614367	0.009926391	0.52029246	0.15188906	0.22834118	0.045696486	0.023728343	0.004990784	0.002870708	6.0604143e-05
m	3.9031453e-05	8.877086e-05	0.004668828	0.016708152	0.07268146	0.2911008	0.22495984	0.31755874	0.040320348	0.018758733	0.0048453193	0.0068503646	0.0014196599
u	0.00023140873	0.00038519417	0.0017156557	0.00944861	0.02456223	0.23798847	0.32931387	0.25857732	0.06484204	0.039109692	0.014366906	0.01395956	0.0054990817
e	0.00085885974	0.0016102247	0.003187052	0.0048843757	0.0033481626	0.1137621	0.03424974	0.4444076	0.30051804	0.03714535	0.028791092	0.026708104	0.0005292581
t	0.028244404	0.02190997	0.061657615	0.034121677	0.011549164	0.20109786	0.01130802	0.15028265	0.2690648	0.0366559	0.058192465	0.014579544	0.10133594
i	0.006624332	0.002772785	0.0074072494	0.012977156	0.006646414	0.16529852	0.005626047	0.25077537	0.41770357	0.028979968	0.013746606	0.07944717	0.0019947942
n	0.02751395	0.034523506	0.055307608	0.056739677	0.0014685509	0.094799414	0.0049722004	0.14581582	0.41378537	0.047813125	0.053929996	0.048571862	0.01475893
è	0.0034735121	0.0016487896	0.0012837346	0.0029192693	0.000950769	0.038457263	0.0020256916	0.22746432	0.46889424	0.063289255	0.024651572	0.15110092	0.01384068
