 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.98053277	0.011639806	0.002783217	0.0031774093	0.00046478258	0.00033495302	0.00022504802	0.000283637	0.0005584236
a	0.9619539	0.011830801	0.0023506386	0.0031963745	0.0007304064	0.00039292558	0.0004149144	0.0018749222	0.01725515
t	0.96141714	0.019214755	0.0019276263	0.002546309	0.0012752818	0.0004606913	0.0021440415	0.01019024	0.00082391634
r	0.21184169	0.5760681	0.15862268	0.038296975	0.0051613147	0.0022099346	0.0012267648	0.0032638283	0.0033087512
a	0.61268383	0.27933797	0.023072856	0.036098137	0.0148436185	0.0068138563	0.006468473	0.018932857	0.0017483999
v	0.14549676	0.80843854	0.028408377	0.014791678	0.0015328837	0.00036657386	0.00029091726	0.00053422723	0.00014001025
ù	0.0073625445	0.65505844	0.2844564	0.03189533	0.010778835	0.0045097503	0.0016085103	0.0031061876	0.0012239544
d	0.0061040292	0.95515054	0.03485321	0.0030134702	0.00059602305	0.00014715763	3.817402e-05	5.0157225e-05	4.7247857e-05
i	0.0057726004	0.9264775	0.05165147	0.004345784	0.0028391469	0.0015186318	0.0012911824	0.003257671	0.0028460082
a	0.024603743	0.3302661	0.5584644	0.03557374	0.028785415	0.014592907	0.0037367442	0.0014749703	0.0025020388
p	0.0061600124	0.10827715	0.80738854	0.06642331	0.00250558	0.00058160553	0.00062055583	0.002025074	0.0060182256
l	0.0034195539	0.12294659	0.6907465	0.16380899	0.013713624	0.002627179	0.00063649565	0.0018205177	0.00028042917
è	0.0077932	0.16256434	0.5697654	0.15800762	0.041991863	0.017463503	0.010966944	0.031017205	0.00042996497
o	0.0019924422	0.048942402	0.6560989	0.22506276	0.054610495	0.007901551	0.0030390087	0.0022739177	7.8424906e-05
n	0.00688977	0.008848804	0.42969075	0.4648919	0.05347159	0.026408128	0.004139805	0.001926066	0.0037331928
ò	0.0016964	0.0034720527	0.18336123	0.7207786	0.07343569	0.0066604437	0.0014999046	0.007445203	0.0016504631
r	0.0019267087	0.0060729985	0.054489534	0.6337435	0.26158106	0.029965302	0.006200626	0.004121292	0.0018988767
r	0.0003186603	0.0019948243	0.053763278	0.5171058	0.3526907	0.052422542	0.0068860073	0.013951621	0.00086650596
i	0.00041543663	0.0024814783	0.017704586	0.1967799	0.33042374	0.1283884	0.13378552	0.14951892	0.040501993
a	0.0030418304	0.0038476677	0.011251226	0.12661612	0.5369237	0.25351584	0.04738675	0.016079914	0.0013369465
è	0.012264716	0.030262433	0.029896062	0.26411965	0.28731596	0.2329305	0.049791522	0.019814525	0.07360472
r	0.002204623	0.0019209334	0.015736967	0.06655005	0.24130131	0.5893551	0.033063263	0.005812653	0.044055056
k	0.00011342597	0.00021663081	0.0013103352	0.110543534	0.34336042	0.4704406	0.039403632	0.034144837	0.00046662553
u	0.00015325664	0.001456029	0.00510459	0.123425655	0.3161834	0.11518522	0.16200078	0.21177785	0.06471326
t	0.0004203733	0.0009372585	0.0023458272	0.005134159	0.042062256	0.6747979	0.22557051	0.046260566	0.002471147
t	0.00045890806	0.00039910685	0.0005351201	0.012071712	0.0734852	0.4691441	0.21069714	0.2266929	0.0065158247
e	0.0005871387	0.0015725306	0.00051842607	0.005131555	0.03172716	0.38752764	0.25045946	0.26637903	0.05609697
g	0.0006263006	0.002665317	0.005209974	0.0071694558	0.02705011	0.3844627	0.43973753	0.12454227	0.008536261
r	0.00015469175	0.000104381485	0.000106960615	0.0010722606	0.0062879836	0.117249526	0.3442075	0.5175786	0.013238029
a	0.0006255863	0.0007320115	0.00017284155	0.0013362664	0.005933479	0.15359071	0.2992243	0.4718498	0.06653504
m	0.0004369187	0.0026692974	0.0037078492	0.004726901	0.017824667	0.1249437	0.52583677	0.307489	0.012364935
m	0.001489312	0.002988124	0.0006615277	0.0012816652	0.0034315824	0.061925203	0.36796623	0.49672863	0.06352779
è	0.0027415357	0.0030542153	0.0035016302	0.007239021	0.015012093	0.10694774	0.2626427	0.5849516	0.013909451
n	0.00031727456	0.0016950471	0.003757846	0.00505809	0.0060453615	0.061143182	0.5411936	0.3686803	0.012109348
a	2.3031489e-05	0.00011242119	9.782704e-05	0.0004959572	0.0019851848	0.037649006	0.32063517	0.61942714	0.01957421
s	0.011037388	0.009471827	0.027961433	0.023191389	0.07256906	0.12248458	0.36783838	0.3446724	0.020773485
i	0.00019412306	0.00015475304	9.331694e-05	0.00018908536	0.000438888	0.005544402	0.08443276	0.83444494	0.07450768
n	0.0055696196	0.0068822443	0.0064450535	0.010624622	0.028710661	0.049190246	0.26192752	0.62951416	0.001135925
ì	7.639839e-05	4.801441e-05	2.2003533e-05	4.2344374e-05	9.1091104e-05	0.00062718947	0.02580932	0.9373248	0.03595877
t	0.00020003685	0.00044524227	0.00087539275	0.0021554793	0.00494483	0.009106886	0.09379514	0.8851839	0.0032930626
t	4.497598e-06	2.2205808e-05	3.1427462e-05	7.266492e-05	0.00012647391	0.00039755757	0.0119959805	0.9856311	0.0017180565
a	0.0002578771	0.00077742664	0.0006836978	0.0011028589	0.005395659	0.0102886865	0.11465579	0.76359564	0.10324233
</S>	0.0018937787	0.0045824093	0.04119823	0.020144435	0.06633609	0.11933251	0.2762382	0.28582227	0.18445207
