 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.9880102	0.008987068	0.00036852423	0.0005402528	0.0002034501	0.00010551551	1.599226e-05	0.00017594885	0.00021853045	0.00028583352	0.0010885907
ù	0.95495397	0.018987972	0.001528133	0.00029100862	0.00041290434	0.00013789405	0.00015587595	0.00046871393	0.00025774463	0.002006586	0.020799205
r	0.66252404	0.32977003	0.004912186	0.00086209277	0.00029131936	0.000115217226	0.00031863444	0.0005622819	0.00021182193	0.00031300986	0.0001192989
u	0.31695363	0.6277367	0.047777846	0.0028596916	0.001959554	0.0006216463	0.00010995645	0.0001807503	7.4282914e-05	0.00047258454	0.0012534019
k	0.019869504	0.87336093	0.0647428	0.022351416	0.0061420198	0.0011703618	0.0035277766	0.003798219	0.0023081894	0.0011903249	0.001538413
a	0.0044519496	0.7671042	0.19159465	0.027297309	0.004345168	0.0019448274	4.931074e-05	0.00023208851	0.00022174233	0.0015498464	0.0012088129
s	0.015459736	0.6836248	0.18690504	0.085847504	0.008030508	0.001333111	0.0061488864	0.0038425336	0.0019967756	0.0010639714	0.0057472293
e	0.0064899744	0.24659348	0.1810319	0.50789464	0.033650365	0.01075461	4.4571367e-05	0.0010772281	0.0012229146	0.00700958	0.0042308066
t	0.008537548	0.29689816	0.2006156	0.40671265	0.011452498	0.002490659	0.016209207	0.0033179726	0.0018693676	0.0014711989	0.050425097
o	0.0033060785	0.03462625	0.08773999	0.7783577	0.06980883	0.018669078	2.3375682e-05	0.0007144256	0.000795802	0.0037157487	0.0022427337
r	0.0039980444	0.06514436	0.07903966	0.77223754	0.024670461	0.0031307924	0.016873395	0.00296913	0.0019369525	0.0014573261	0.0285423
ò	0.0022072897	0.007888793	0.02380372	0.81473655	0.12642089	0.020396126	1.6757298e-05	0.00048803227	0.0005440906	0.0020172568	0.0014805333
m	0.00094148394	0.013204715	0.039098635	0.8866783	0.053899493	0.0028842562	0.0011216229	0.00044106206	0.00018695086	0.00022325914	0.0013202096
ì	0.00025560832	0.0024158899	0.057864636	0.7369387	0.12344779	0.010011207	0.011898403	0.014254906	0.020118194	0.017832719	0.004961906
a	0.0005750243	0.0024746056	0.011033735	0.6527485	0.29102474	0.031386107	0.0044338237	0.0025000342	0.0016972206	0.0019978008	0.00012840999
f	0.010031984	0.023810072	0.007881749	0.2775933	0.51280135	0.051012013	0.029163755	0.016148448	0.021306686	0.012211439	0.038039226
o	0.0018878151	0.009522548	0.005288632	0.14181079	0.7234738	0.109122746	0.00078886107	0.0018591527	0.0010589284	0.003991812	0.0011949061
r	0.0092224935	0.026680227	0.009044485	0.08090027	0.7134262	0.04989058	0.030249791	0.019032517	0.020961132	0.014139471	0.026452845
à	0.0011746628	0.0020283523	0.0013176913	0.04817592	0.54868454	0.37901202	0.000835256	0.0040373183	0.0024242364	0.006540883	0.0057690702
e	0.0025162776	0.007625647	0.0042158472	0.026851328	0.718414	0.14542508	0.03553817	0.029521612	0.0138558345	0.00852229	0.0075139794
n	0.0021908055	0.0038158929	0.0016057666	0.022563385	0.264809	0.60479295	0.027922451	0.018380413	0.024951596	0.009148951	0.019818831
s	0.0007113353	0.0019979633	0.0010903995	0.008123038	0.3151151	0.6355621	0.011250185	0.014761607	0.0043895813	0.006268733	0.0007299139
e	0.00046705568	0.0020852773	0.0051823366	0.011781991	0.1832352	0.42406982	0.22991304	0.06103877	0.03925608	0.040166646	0.0028038751
s	0.0023442665	0.0039171097	0.0063728997	0.03473678	0.12022475	0.665521	0.017635737	0.06441215	0.056363817	0.025037574	0.0034338715
c	0.00021137373	0.0009835666	0.0013288127	0.0008647524	0.048223417	0.80053717	0.036989626	0.047403485	0.016764918	0.043012884	0.0036799202
e	0.00038064257	0.002055162	0.001856586	0.002790173	0.0651902	0.55798835	0.25678676	0.08725651	0.013466745	0.011069265	0.0011595726
r	0.002691099	0.005366814	0.008394244	0.035498194	0.07018117	0.48671177	0.017998343	0.15404126	0.16204838	0.0524529	0.004615844
r	0.00017841024	0.00078622246	0.0010821762	0.0003797318	0.0132538695	0.55184436	0.058037583	0.17311199	0.070283875	0.11887887	0.012162945
è	0.0002230635	0.0016457196	0.0017408981	0.0017722046	0.012313923	0.24599712	0.32557297	0.29377925	0.063205756	0.04149147	0.012257653
o	8.7559434e-05	0.00011705032	0.0002530873	0.00089214434	0.003295675	0.08418715	0.022714918	0.36140394	0.46335626	0.06318551	0.00050674047
m	0.0080192955	0.018111564	0.023117386	0.046022445	0.100640915	0.45587867	0.0026207261	0.053972717	0.19631056	0.0707004	0.02460533
à	4.8370246e-05	9.3251656e-05	0.00025297425	0.0007945273	0.0017153199	0.044457003	0.040413953	0.24623652	0.5960712	0.06595066	0.0039662956
i	0.0005380578	0.00090577936	0.001732393	0.0011391782	0.0045236587	0.034244563	0.0014921776	0.17850326	0.56612784	0.21007767	0.00071543007
</S>	0.008262175	0.023884848	0.034334287	0.060694154	0.10025093	0.38923827	0.007007257	0.03256946	0.18757698	0.13302575	0.023155916
